year,period,family_id,hidden_family_class,selected_on_development,canonical_path,motif_type,repeat_depth,transition_length,v2_compatible,outcomes,sessions,stocks,months,maximum_stock_share
2025,assessment,unregistered_composite_like__3-0-3-2-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 0, 3, 2, 3]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-0-3-6-2-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 0, 3, 6, 2, 3]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-1-3-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 1, 3, 6, 3]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-2-1-0-3-6-5-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 2, 1, 0, 3, 6, 5, 3]",composite_like,1,7,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-2-1-5-3-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 2, 1, 5, 3, 6, 3]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-2-3-5-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 2, 3, 5, 3]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-5-6-3-6-3-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 5, 6, 3, 6, 3, 6, 3]",composite_like,1,7,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-6-3-6-5-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 6, 3, 6, 5, 3]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__4-5-4-7-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 5, 4, 7, 4]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__4-7-4-7-6-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 7, 4, 7, 6, 4]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-1-0-5-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 1, 0, 5, 6, 5]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-1-5-1-5-2-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 1, 5, 1, 5, 2, 5]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-1-5-3-2-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 1, 5, 3, 2, 5]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-1-5-6-3-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 1, 5, 6, 3, 5]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-1-5-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 1, 5, 6, 5]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-1-6-5-3-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 1, 6, 5, 3, 5]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-2-1-3-5-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 2, 1, 3, 5, 6, 5]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-2-1-6-5-3-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 2, 1, 6, 5, 3, 5]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-2-5-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 2, 5, 6, 5]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-3-5-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 3, 5, 6, 5]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__5-6-7-5-7-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 6, 7, 5, 7, 5]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__6-2-6-3-5-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 2, 6, 3, 5, 6]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__7-4-6-7-5-7,OTHER_UNREGISTERED_FAMILY,False,"[7, 4, 6, 7, 5, 7]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-1-3-6-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 6, 5, 2, 0]",primitive_like,1,6,False,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-1-5-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 5, 3, 2, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-2-1-3-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 1, 3, 5, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-2-1-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 1, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-2-3-6-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 3, 6, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-2-4-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 4, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-2-5-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 5, 1, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-2-5-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 5, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-3-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 5, 2, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-3-5-6-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 5, 6, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-3-6-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 6, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-3-6-5-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 6, 5, 1, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-4-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 4, 5, 0]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-5-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 3, 0]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-6-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 0]",primitive_like,1,2,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-6-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 2, 0]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-6-2-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 2, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-6-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 5, 2, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__0-6-5-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 5, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-2-4-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 4, 1]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-2-6-3-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 6, 3, 5, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-2-6-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 6, 5, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-3-2-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 2, 5, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-3-5-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 5, 2, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-3-6-5-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 6, 5, 2, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-5-6-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 6, 3, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__1-6-5-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 6, 5, 3, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-3-4-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 4, 6, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-4-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 4, 5, 2]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-4-6-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 4, 6, 3, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-5-3-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 3, 6, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-5-4-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 4, 2]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-6-5-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 6, 5, 3, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__2-6-5-4-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 6, 5, 4, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__3-4-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 4, 6, 3]",primitive_like,1,3,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__3-6-5-4-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 6, 5, 4, 3]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__4-5-6-7-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 5, 6, 7, 4]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__4-6-7-5-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 6, 7, 5, 4]",primitive_like,1,4,True,1,1,1,1,1.0
