year_month,lookback_bars,precursor_type,events,observed_prevalence,mean_null_prevalence,enrichment
2025-07,12,hidden_2_5_2,88,0.0227272727272727,0.02,0.00272727272727273
2025-07,12,hidden_4_7_4,88,0,0.0209090909090909,-0.0209090909090909
2025-07,12,hidden_other_unregistered_family,88,0.431818181818182,0.347272727272727,0.0845454545454545
2025-07,12,any_hidden_unregistered_completion,88,0.556818181818182,0.483181818181818,0.0736363636363635
2025-07,12,active_prefix_immediately_before_completion,88,1,0.718181818181818,0.281818181818182
2025-07,12,active_prefix_any,88,1,0.991818181818182,0.00818181818181818
2025-07,12,matching_prefix_any,88,1,0.746818181818182,0.253181818181818
2025-07,12,other_prefix_any,88,1,0.991818181818182,0.00818181818181818
2025-07,12,any_regime_transition,88,1,0.936818181818182,0.0631818181818182
2025-07,12,no_identified_structural_precursor,88,0,0.00545454545454545,-0.00545454545454545
2025-08,3,same_registered_identity,83,0.144578313253012,0.0351807228915663,0.109397590361446
2025-08,3,same_registered_broad_family_different_identity,83,0.0240963855421687,0.036144578313253,-0.0120481927710843
2025-08,3,different_registered_broad_family,83,0.0120481927710843,0.00385542168674699,0.00819277108433735
2025-08,3,any_prior_registered_completion,83,0.180722891566265,0.0718072289156626,0.108915662650602
2025-08,3,hidden_5_6_5,83,0.036144578313253,0.015421686746988,0.0207228915662651
2025-08,3,hidden_2_3_2,83,0.0120481927710843,0.0746987951807229,-0.0626506024096386
2025-08,3,hidden_2_5_2,83,0,0.00626506024096386,-0.00626506024096386
2025-08,3,hidden_4_7_4,83,0,0.00578313253012048,-0.00578313253012048
2025-08,3,hidden_other_unregistered_family,83,0.240963855421687,0.186506024096386,0.0544578313253012
2025-08,3,any_hidden_unregistered_completion,83,0.289156626506024,0.252530120481928,0.0366265060240963
2025-08,3,active_prefix_immediately_before_completion,83,1,0.795180722891566,0.204819277108434
2025-08,3,active_prefix_any,83,1,0.896385542168675,0.103614457831325
2025-08,3,matching_prefix_any,83,1,0.52,0.48
2025-08,3,other_prefix_any,83,1,0.894939759036144,0.105060240963856
2025-08,3,any_regime_transition,83,0.698795180722892,0.506987951807229,0.191807228915663
2025-08,3,no_identified_structural_precursor,83,0,0.0790361445783132,-0.0790361445783132
2025-08,6,same_registered_identity,83,0.265060240963855,0.0462650602409639,0.218795180722892
2025-08,6,same_registered_broad_family_different_identity,83,0.036144578313253,0.0631325301204819,-0.0269879518072289
2025-08,6,different_registered_broad_family,83,0.036144578313253,0.00530120481927711,0.0308433734939759
2025-08,6,any_prior_registered_completion,83,0.325301204819277,0.106024096385542,0.219277108433735
2025-08,6,hidden_5_6_5,83,0.0602409638554217,0.0351807228915663,0.0250602409638554
2025-08,6,hidden_2_3_2,83,0.0240963855421687,0.111807228915663,-0.087710843373494
2025-08,6,hidden_2_5_2,83,0.0120481927710843,0.00771084337349398,0.00433734939759036
2025-08,6,hidden_4_7_4,83,0,0.0125301204819277,-0.0125301204819277
2025-08,6,hidden_other_unregistered_family,83,0.289156626506024,0.265060240963855,0.0240963855421686
2025-08,6,any_hidden_unregistered_completion,83,0.373493975903614,0.368192771084337,0.00530120481927715
2025-08,6,active_prefix_immediately_before_completion,83,1,0.795180722891566,0.204819277108434
2025-08,6,active_prefix_any,83,1,0.954698795180723,0.0453012048192771
2025-08,6,matching_prefix_any,83,1,0.609156626506024,0.390843373493976
2025-08,6,other_prefix_any,83,1,0.953734939759036,0.0462650602409639
2025-08,6,any_regime_transition,83,0.927710843373494,0.706024096385542,0.221686746987952
2025-08,6,no_identified_structural_precursor,83,0,0.0318072289156626,-0.0318072289156626
2025-08,12,same_registered_identity,83,0.301204819277108,0.0510843373493976,0.250120481927711
2025-08,12,same_registered_broad_family_different_identity,83,0.0481927710843374,0.0848192771084337,-0.0366265060240964
2025-08,12,different_registered_broad_family,83,0.036144578313253,0.00578313253012048,0.0303614457831325
2025-08,12,any_prior_registered_completion,83,0.36144578313253,0.131566265060241,0.229879518072289
2025-08,12,hidden_5_6_5,83,0.132530120481928,0.0997590361445783,0.0327710843373494
2025-08,12,hidden_2_3_2,83,0.072289156626506,0.135421686746988,-0.0631325301204819
2025-08,12,hidden_2_5_2,83,0.0120481927710843,0.00963855421686747,0.00240963855421687
2025-08,12,hidden_4_7_4,83,0,0.0187951807228916,-0.0187951807228916
2025-08,12,hidden_other_unregistered_family,83,0.349397590361446,0.326265060240964,0.0231325301204819
2025-08,12,any_hidden_unregistered_completion,83,0.469879518072289,0.47710843373494,-0.00722891566265055
2025-08,12,active_prefix_immediately_before_completion,83,1,0.795180722891566,0.204819277108434
2025-08,12,active_prefix_any,83,1,0.991807228915663,0.00819277108433736
2025-08,12,matching_prefix_any,83,1,0.714698795180723,0.285301204819277
2025-08,12,other_prefix_any,83,1,0.991807228915663,0.00819277108433736
2025-08,12,any_regime_transition,83,1,0.88,0.12
2025-08,12,no_identified_structural_precursor,83,0,0.00674698795180723,-0.00674698795180723
