record_type,draw,metric,value,lower_90,upper_90,lower_95,upper_95
draw,13,confirmation_minus_pressure_return_after_20bps,-22.692124067,,,,
draw,14,confirmation_minus_pressure_return_after_20bps,-23.4542594722,,,,
draw,15,confirmation_minus_pressure_return_after_20bps,7.75540177253,,,,
draw,16,confirmation_minus_pressure_return_after_20bps,-29.4370247397,,,,
draw,17,confirmation_minus_pressure_return_after_20bps,3.83344833627,,,,
draw,18,confirmation_minus_pressure_return_after_20bps,-10.437689176,,,,
draw,19,confirmation_minus_pressure_return_after_20bps,-7.22544488366,,,,
draw,20,confirmation_minus_pressure_return_after_20bps,-17.3761089438,,,,
draw,21,confirmation_minus_pressure_return_after_20bps,-9.98441111421,,,,
draw,22,confirmation_minus_pressure_return_after_20bps,-11.229619163,,,,
draw,23,confirmation_minus_pressure_return_after_20bps,-24.9333933144,,,,
draw,24,confirmation_minus_pressure_return_after_20bps,-12.813886553,,,,
draw,25,confirmation_minus_pressure_return_after_20bps,-21.9070678028,,,,
draw,26,confirmation_minus_pressure_return_after_20bps,-47.5378936502,,,,
draw,27,confirmation_minus_pressure_return_after_20bps,-24.3284942075,,,,
draw,28,confirmation_minus_pressure_return_after_20bps,-12.7916698206,,,,
draw,29,confirmation_minus_pressure_return_after_20bps,-0.676593283933,,,,
draw,30,confirmation_minus_pressure_return_after_20bps,1.83578890642,,,,
draw,31,confirmation_minus_pressure_return_after_20bps,-23.0108781339,,,,
draw,32,confirmation_minus_pressure_return_after_20bps,-24.5125281927,,,,
draw,33,confirmation_minus_pressure_return_after_20bps,-24.4374833365,,,,
draw,34,confirmation_minus_pressure_return_after_20bps,-1.71246329618,,,,
draw,35,confirmation_minus_pressure_return_after_20bps,-15.7990835494,,,,
draw,36,confirmation_minus_pressure_return_after_20bps,4.78089400628,,,,
draw,37,confirmation_minus_pressure_return_after_20bps,-17.8014565258,,,,
draw,38,confirmation_minus_pressure_return_after_20bps,-24.3222022448,,,,
draw,39,confirmation_minus_pressure_return_after_20bps,-35.6275258685,,,,
draw,40,confirmation_minus_pressure_return_after_20bps,-19.4712103546,,,,
draw,41,confirmation_minus_pressure_return_after_20bps,18.6757147273,,,,
draw,42,confirmation_minus_pressure_return_after_20bps,-19.8835536669,,,,
draw,43,confirmation_minus_pressure_return_after_20bps,-36.9548941903,,,,
draw,44,confirmation_minus_pressure_return_after_20bps,-18.4208097963,,,,
draw,45,confirmation_minus_pressure_return_after_20bps,-28.462951947,,,,
draw,46,confirmation_minus_pressure_return_after_20bps,10.2615470784,,,,
draw,47,confirmation_minus_pressure_return_after_20bps,-29.8481027267,,,,
draw,48,confirmation_minus_pressure_return_after_20bps,-26.7290231823,,,,
draw,49,confirmation_minus_pressure_return_after_20bps,-34.7877488155,,,,
draw,50,confirmation_minus_pressure_return_after_20bps,-4.3644396778,,,,
draw,51,confirmation_minus_pressure_return_after_20bps,1.45069697075,,,,
draw,52,confirmation_minus_pressure_return_after_20bps,-18.6919394613,,,,
draw,53,confirmation_minus_pressure_return_after_20bps,-26.8706480545,,,,
draw,54,confirmation_minus_pressure_return_after_20bps,9.29784791136,,,,
draw,55,confirmation_minus_pressure_return_after_20bps,-18.2025199482,,,,
draw,56,confirmation_minus_pressure_return_after_20bps,-21.7493436812,,,,
draw,57,confirmation_minus_pressure_return_after_20bps,-28.9956538659,,,,
draw,58,confirmation_minus_pressure_return_after_20bps,-9.1631521036,,,,
draw,59,confirmation_minus_pressure_return_after_20bps,-17.4020017436,,,,
draw,60,confirmation_minus_pressure_return_after_20bps,-15.9383771354,,,,
draw,61,confirmation_minus_pressure_return_after_20bps,-31.3867791503,,,,
draw,62,confirmation_minus_pressure_return_after_20bps,5.08491897894,,,,
draw,63,confirmation_minus_pressure_return_after_20bps,-5.16780044569,,,,
draw,64,confirmation_minus_pressure_return_after_20bps,-36.8828427371,,,,
draw,65,confirmation_minus_pressure_return_after_20bps,-36.7225119738,,,,
draw,66,confirmation_minus_pressure_return_after_20bps,-36.5705633184,,,,
draw,67,confirmation_minus_pressure_return_after_20bps,-21.088419153,,,,
draw,68,confirmation_minus_pressure_return_after_20bps,-23.3979932931,,,,
draw,69,confirmation_minus_pressure_return_after_20bps,-28.6903511159,,,,
draw,70,confirmation_minus_pressure_return_after_20bps,-36.1306017456,,,,
draw,71,confirmation_minus_pressure_return_after_20bps,-7.29643991613,,,,
draw,72,confirmation_minus_pressure_return_after_20bps,-10.767474852,,,,
draw,73,confirmation_minus_pressure_return_after_20bps,-4.65073485431,,,,
draw,74,confirmation_minus_pressure_return_after_20bps,-1.70235864251,,,,
draw,75,confirmation_minus_pressure_return_after_20bps,-31.7537331313,,,,
draw,76,confirmation_minus_pressure_return_after_20bps,-14.7204137987,,,,
draw,77,confirmation_minus_pressure_return_after_20bps,-18.6946055058,,,,
draw,78,confirmation_minus_pressure_return_after_20bps,-36.6902398358,,,,
draw,79,confirmation_minus_pressure_return_after_20bps,-13.3115967924,,,,
draw,80,confirmation_minus_pressure_return_after_20bps,-2.59829612973,,,,
draw,81,confirmation_minus_pressure_return_after_20bps,-15.3884014666,,,,
draw,82,confirmation_minus_pressure_return_after_20bps,-7.01414259808,,,,
draw,83,confirmation_minus_pressure_return_after_20bps,-31.224238521,,,,
draw,84,confirmation_minus_pressure_return_after_20bps,-17.2755700119,,,,
draw,85,confirmation_minus_pressure_return_after_20bps,-16.232307029,,,,
draw,86,confirmation_minus_pressure_return_after_20bps,-33.4036083276,,,,
draw,87,confirmation_minus_pressure_return_after_20bps,10.8302527698,,,,
draw,88,confirmation_minus_pressure_return_after_20bps,-18.8739644857,,,,
draw,89,confirmation_minus_pressure_return_after_20bps,-29.2511550107,,,,
draw,90,confirmation_minus_pressure_return_after_20bps,-16.7187927109,,,,
draw,91,confirmation_minus_pressure_return_after_20bps,-31.0482095917,,,,
draw,92,confirmation_minus_pressure_return_after_20bps,6.26878586847,,,,
draw,93,confirmation_minus_pressure_return_after_20bps,-35.0976697695,,,,
draw,94,confirmation_minus_pressure_return_after_20bps,-14.3901850291,,,,
draw,95,confirmation_minus_pressure_return_after_20bps,-6.86306884689,,,,
draw,96,confirmation_minus_pressure_return_after_20bps,11.5947393475,,,,
draw,97,confirmation_minus_pressure_return_after_20bps,-12.8230670932,,,,
draw,98,confirmation_minus_pressure_return_after_20bps,-15.0004906452,,,,
draw,99,confirmation_minus_pressure_return_after_20bps,-22.1575630287,,,,
draw,100,confirmation_minus_pressure_return_after_20bps,-12.9926689423,,,,
draw,101,confirmation_minus_pressure_return_after_20bps,-18.96378602,,,,
draw,102,confirmation_minus_pressure_return_after_20bps,-22.8255633774,,,,
draw,103,confirmation_minus_pressure_return_after_20bps,6.24754272475,,,,
draw,104,confirmation_minus_pressure_return_after_20bps,-14.6148068493,,,,
draw,105,confirmation_minus_pressure_return_after_20bps,-6.48906494032,,,,
draw,106,confirmation_minus_pressure_return_after_20bps,-1.06866441819,,,,
draw,107,confirmation_minus_pressure_return_after_20bps,0.32271543005,,,,
draw,108,confirmation_minus_pressure_return_after_20bps,-10.9472314774,,,,
draw,109,confirmation_minus_pressure_return_after_20bps,-13.0552762922,,,,
draw,110,confirmation_minus_pressure_return_after_20bps,-32.9929221843,,,,
draw,111,confirmation_minus_pressure_return_after_20bps,3.46477025627,,,,
draw,112,confirmation_minus_pressure_return_after_20bps,-39.2449696791,,,,
draw,113,confirmation_minus_pressure_return_after_20bps,-7.85475532946,,,,
draw,114,confirmation_minus_pressure_return_after_20bps,-6.89754193641,,,,
draw,115,confirmation_minus_pressure_return_after_20bps,-9.00078622441,,,,
draw,116,confirmation_minus_pressure_return_after_20bps,-17.0505327335,,,,
draw,117,confirmation_minus_pressure_return_after_20bps,-12.7282699734,,,,
draw,118,confirmation_minus_pressure_return_after_20bps,-18.351210016,,,,
draw,119,confirmation_minus_pressure_return_after_20bps,-13.6724329643,,,,
draw,120,confirmation_minus_pressure_return_after_20bps,-20.4864691559,,,,
draw,121,confirmation_minus_pressure_return_after_20bps,-15.679217805,,,,
draw,122,confirmation_minus_pressure_return_after_20bps,-14.2402338657,,,,
draw,123,confirmation_minus_pressure_return_after_20bps,-5.8349407356,,,,
draw,124,confirmation_minus_pressure_return_after_20bps,-20.4322462648,,,,
draw,125,confirmation_minus_pressure_return_after_20bps,-22.7557410292,,,,
draw,126,confirmation_minus_pressure_return_after_20bps,-3.74033034817,,,,
draw,127,confirmation_minus_pressure_return_after_20bps,5.06910494819,,,,
draw,128,confirmation_minus_pressure_return_after_20bps,0.560629998449,,,,
draw,129,confirmation_minus_pressure_return_after_20bps,11.6018988666,,,,
draw,130,confirmation_minus_pressure_return_after_20bps,-12.334417493,,,,
draw,131,confirmation_minus_pressure_return_after_20bps,-29.3889938281,,,,
draw,132,confirmation_minus_pressure_return_after_20bps,-14.9488138733,,,,
draw,133,confirmation_minus_pressure_return_after_20bps,4.74425150761,,,,
draw,134,confirmation_minus_pressure_return_after_20bps,-5.5353410006,,,,
draw,135,confirmation_minus_pressure_return_after_20bps,-4.59208896034,,,,
draw,136,confirmation_minus_pressure_return_after_20bps,-40.4261192355,,,,
draw,137,confirmation_minus_pressure_return_after_20bps,-12.79279594,,,,
draw,138,confirmation_minus_pressure_return_after_20bps,-17.2325106892,,,,
draw,139,confirmation_minus_pressure_return_after_20bps,-9.14613513696,,,,
draw,140,confirmation_minus_pressure_return_after_20bps,-38.5427383372,,,,
draw,141,confirmation_minus_pressure_return_after_20bps,-19.1402447039,,,,
draw,142,confirmation_minus_pressure_return_after_20bps,2.91791801935,,,,
draw,143,confirmation_minus_pressure_return_after_20bps,-7.10381525384,,,,
draw,144,confirmation_minus_pressure_return_after_20bps,-4.96104102203,,,,
draw,145,confirmation_minus_pressure_return_after_20bps,7.86010910191,,,,
draw,146,confirmation_minus_pressure_return_after_20bps,-5.86304467667,,,,
draw,147,confirmation_minus_pressure_return_after_20bps,-5.15143572409,,,,
draw,148,confirmation_minus_pressure_return_after_20bps,-21.1306413693,,,,
draw,149,confirmation_minus_pressure_return_after_20bps,-24.0504595616,,,,
draw,150,confirmation_minus_pressure_return_after_20bps,-23.4004954492,,,,
draw,151,confirmation_minus_pressure_return_after_20bps,-36.5695207571,,,,
draw,152,confirmation_minus_pressure_return_after_20bps,-13.8311130452,,,,
draw,153,confirmation_minus_pressure_return_after_20bps,-5.54267709196,,,,
draw,154,confirmation_minus_pressure_return_after_20bps,3.53477740713,,,,
draw,155,confirmation_minus_pressure_return_after_20bps,-9.78342169134,,,,
draw,156,confirmation_minus_pressure_return_after_20bps,-23.7074363169,,,,
draw,157,confirmation_minus_pressure_return_after_20bps,5.47022295541,,,,
draw,158,confirmation_minus_pressure_return_after_20bps,-22.521237564,,,,
draw,159,confirmation_minus_pressure_return_after_20bps,-20.0051437422,,,,
draw,160,confirmation_minus_pressure_return_after_20bps,-18.0183589421,,,,
draw,161,confirmation_minus_pressure_return_after_20bps,-10.4971569128,,,,
draw,162,confirmation_minus_pressure_return_after_20bps,-25.5215771433,,,,
draw,163,confirmation_minus_pressure_return_after_20bps,-30.6026872667,,,,
draw,164,confirmation_minus_pressure_return_after_20bps,-20.9136250014,,,,
draw,165,confirmation_minus_pressure_return_after_20bps,-12.1403186437,,,,
draw,166,confirmation_minus_pressure_return_after_20bps,-27.1628306641,,,,
draw,167,confirmation_minus_pressure_return_after_20bps,-23.8614146407,,,,
draw,168,confirmation_minus_pressure_return_after_20bps,-5.77652014726,,,,
draw,169,confirmation_minus_pressure_return_after_20bps,-32.6208636924,,,,
draw,170,confirmation_minus_pressure_return_after_20bps,-38.0868307403,,,,
draw,171,confirmation_minus_pressure_return_after_20bps,-23.8679547028,,,,
draw,172,confirmation_minus_pressure_return_after_20bps,-0.54269460538,,,,
draw,173,confirmation_minus_pressure_return_after_20bps,-12.9203155046,,,,
draw,174,confirmation_minus_pressure_return_after_20bps,-15.1326892031,,,,
draw,175,confirmation_minus_pressure_return_after_20bps,-31.8129064942,,,,
draw,176,confirmation_minus_pressure_return_after_20bps,-7.78864872966,,,,
draw,177,confirmation_minus_pressure_return_after_20bps,-24.0309791274,,,,
draw,178,confirmation_minus_pressure_return_after_20bps,-21.818467322,,,,
draw,179,confirmation_minus_pressure_return_after_20bps,6.37184019702,,,,
draw,180,confirmation_minus_pressure_return_after_20bps,-15.1594314379,,,,
draw,181,confirmation_minus_pressure_return_after_20bps,-3.55061445028,,,,
draw,182,confirmation_minus_pressure_return_after_20bps,-6.70170199314,,,,
draw,183,confirmation_minus_pressure_return_after_20bps,-17.5710055715,,,,
draw,184,confirmation_minus_pressure_return_after_20bps,-19.4614407097,,,,
draw,185,confirmation_minus_pressure_return_after_20bps,-24.764126895,,,,
draw,186,confirmation_minus_pressure_return_after_20bps,-13.239202948,,,,
draw,187,confirmation_minus_pressure_return_after_20bps,-29.4999519133,,,,
draw,188,confirmation_minus_pressure_return_after_20bps,-29.1154791341,,,,
draw,189,confirmation_minus_pressure_return_after_20bps,-23.1813663712,,,,
draw,190,confirmation_minus_pressure_return_after_20bps,-16.9938809338,,,,
draw,191,confirmation_minus_pressure_return_after_20bps,-20.9054601158,,,,
draw,192,confirmation_minus_pressure_return_after_20bps,-11.8876252054,,,,
draw,193,confirmation_minus_pressure_return_after_20bps,-25.8268342637,,,,
draw,194,confirmation_minus_pressure_return_after_20bps,-20.6116167796,,,,
draw,195,confirmation_minus_pressure_return_after_20bps,19.6924600378,,,,
draw,196,confirmation_minus_pressure_return_after_20bps,-11.4901238604,,,,
draw,197,confirmation_minus_pressure_return_after_20bps,-9.22604187155,,,,
draw,198,confirmation_minus_pressure_return_after_20bps,5.03767235508,,,,
draw,199,confirmation_minus_pressure_return_after_20bps,-1.64051396007,,,,
draw,0,pressure_minus_readiness_return_after_20bps,-30.6594539147,,,,
draw,1,pressure_minus_readiness_return_after_20bps,-36.7545063294,,,,
draw,2,pressure_minus_readiness_return_after_20bps,-52.3582207941,,,,
draw,3,pressure_minus_readiness_return_after_20bps,13.4422540589,,,,
draw,4,pressure_minus_readiness_return_after_20bps,15.8706294219,,,,
draw,5,pressure_minus_readiness_return_after_20bps,-1.62820925644,,,,
draw,6,pressure_minus_readiness_return_after_20bps,-87.3852110109,,,,
draw,7,pressure_minus_readiness_return_after_20bps,18.0885753492,,,,
draw,8,pressure_minus_readiness_return_after_20bps,3.02731978666,,,,
draw,9,pressure_minus_readiness_return_after_20bps,-0.472744678305,,,,
draw,10,pressure_minus_readiness_return_after_20bps,-7.91629696715,,,,
draw,11,pressure_minus_readiness_return_after_20bps,19.2515875333,,,,
draw,12,pressure_minus_readiness_return_after_20bps,-24.6740596208,,,,
draw,13,pressure_minus_readiness_return_after_20bps,-41.1096194725,,,,
draw,14,pressure_minus_readiness_return_after_20bps,-26.2343194999,,,,
draw,15,pressure_minus_readiness_return_after_20bps,-11.8810445266,,,,
draw,16,pressure_minus_readiness_return_after_20bps,-17.7353159501,,,,
draw,17,pressure_minus_readiness_return_after_20bps,6.1117661773,,,,
draw,18,pressure_minus_readiness_return_after_20bps,-17.4821816553,,,,
draw,19,pressure_minus_readiness_return_after_20bps,-30.1721850405,,,,
draw,20,pressure_minus_readiness_return_after_20bps,-19.3343826788,,,,
draw,21,pressure_minus_readiness_return_after_20bps,-23.8863190866,,,,
draw,22,pressure_minus_readiness_return_after_20bps,25.3238100018,,,,
draw,23,pressure_minus_readiness_return_after_20bps,-22.7809473288,,,,
draw,24,pressure_minus_readiness_return_after_20bps,-35.8003452979,,,,
draw,25,pressure_minus_readiness_return_after_20bps,-12.1316940396,,,,
draw,26,pressure_minus_readiness_return_after_20bps,22.8546226951,,,,
draw,27,pressure_minus_readiness_return_after_20bps,-9.76853371722,,,,
draw,28,pressure_minus_readiness_return_after_20bps,-6.98903062157,,,,
draw,29,pressure_minus_readiness_return_after_20bps,40.1815032672,,,,
draw,30,pressure_minus_readiness_return_after_20bps,-23.7048536799,,,,
draw,31,pressure_minus_readiness_return_after_20bps,-3.43454493114,,,,
draw,32,pressure_minus_readiness_return_after_20bps,-19.9960206984,,,,
draw,33,pressure_minus_readiness_return_after_20bps,-55.3548507248,,,,
draw,34,pressure_minus_readiness_return_after_20bps,0.250224706156,,,,
draw,35,pressure_minus_readiness_return_after_20bps,-75.8372505735,,,,
draw,36,pressure_minus_readiness_return_after_20bps,-14.837746328,,,,
draw,37,pressure_minus_readiness_return_after_20bps,-8.00135538912,,,,
draw,38,pressure_minus_readiness_return_after_20bps,-23.4416356816,,,,
draw,39,pressure_minus_readiness_return_after_20bps,-4.24615196821,,,,
draw,40,pressure_minus_readiness_return_after_20bps,-8.47893484661,,,,
draw,41,pressure_minus_readiness_return_after_20bps,-57.4128848271,,,,
draw,42,pressure_minus_readiness_return_after_20bps,-6.59594681863,,,,
draw,43,pressure_minus_readiness_return_after_20bps,-14.8854813503,,,,
draw,44,pressure_minus_readiness_return_after_20bps,10.0652212577,,,,
draw,45,pressure_minus_readiness_return_after_20bps,-5.40675588783,,,,
draw,46,pressure_minus_readiness_return_after_20bps,-58.4137210628,,,,
draw,47,pressure_minus_readiness_return_after_20bps,-10.8140446425,,,,
draw,48,pressure_minus_readiness_return_after_20bps,-25.7686028257,,,,
draw,49,pressure_minus_readiness_return_after_20bps,-3.71159430751,,,,
draw,50,pressure_minus_readiness_return_after_20bps,-22.5414007711,,,,
draw,51,pressure_minus_readiness_return_after_20bps,-20.8125833005,,,,
draw,52,pressure_minus_readiness_return_after_20bps,2.45760941402,,,,
draw,53,pressure_minus_readiness_return_after_20bps,5.22937307819,,,,
draw,54,pressure_minus_readiness_return_after_20bps,-13.3734135386,,,,
draw,55,pressure_minus_readiness_return_after_20bps,-61.8349834954,,,,
draw,56,pressure_minus_readiness_return_after_20bps,-31.5141227395,,,,
draw,57,pressure_minus_readiness_return_after_20bps,-60.9034394371,,,,
draw,58,pressure_minus_readiness_return_after_20bps,-50.6100686442,,,,
draw,59,pressure_minus_readiness_return_after_20bps,-37.5861107539,,,,
draw,60,pressure_minus_readiness_return_after_20bps,10.9783683176,,,,
draw,61,pressure_minus_readiness_return_after_20bps,-2.89059688883,,,,
draw,62,pressure_minus_readiness_return_after_20bps,-66.5366626595,,,,
draw,63,pressure_minus_readiness_return_after_20bps,-15.183674174,,,,
draw,64,pressure_minus_readiness_return_after_20bps,-11.6134566778,,,,
draw,65,pressure_minus_readiness_return_after_20bps,-0.0377855910896,,,,
draw,66,pressure_minus_readiness_return_after_20bps,2.0086728462,,,,
draw,67,pressure_minus_readiness_return_after_20bps,-15.7791497521,,,,
draw,68,pressure_minus_readiness_return_after_20bps,-1.9444136862,,,,
draw,69,pressure_minus_readiness_return_after_20bps,-12.5858151396,,,,
draw,70,pressure_minus_readiness_return_after_20bps,-2.67626441847,,,,
draw,71,pressure_minus_readiness_return_after_20bps,-11.1613698041,,,,
draw,72,pressure_minus_readiness_return_after_20bps,-19.972419229,,,,
draw,73,pressure_minus_readiness_return_after_20bps,-27.3206292624,,,,
draw,74,pressure_minus_readiness_return_after_20bps,-29.5372126437,,,,
draw,75,pressure_minus_readiness_return_after_20bps,-13.8539330194,,,,
draw,76,pressure_minus_readiness_return_after_20bps,3.10501892718,,,,
draw,77,pressure_minus_readiness_return_after_20bps,9.46022875121,,,,
draw,78,pressure_minus_readiness_return_after_20bps,6.58212405566,,,,
draw,79,pressure_minus_readiness_return_after_20bps,-32.7222173584,,,,
draw,80,pressure_minus_readiness_return_after_20bps,3.25153404025,,,,
draw,81,pressure_minus_readiness_return_after_20bps,-58.9206622958,,,,
draw,82,pressure_minus_readiness_return_after_20bps,-38.2899488557,,,,
draw,83,pressure_minus_readiness_return_after_20bps,-8.89989631207,,,,
draw,84,pressure_minus_readiness_return_after_20bps,-17.4319606801,,,,
draw,85,pressure_minus_readiness_return_after_20bps,-43.2086205119,,,,
draw,86,pressure_minus_readiness_return_after_20bps,7.54638167146,,,,
draw,87,pressure_minus_readiness_return_after_20bps,-11.3195243367,,,,
draw,88,pressure_minus_readiness_return_after_20bps,-15.2645523831,,,,
draw,89,pressure_minus_readiness_return_after_20bps,-35.1294157967,,,,
draw,90,pressure_minus_readiness_return_after_20bps,-24.8877468184,,,,
draw,91,pressure_minus_readiness_return_after_20bps,11.6396118739,,,,
draw,92,pressure_minus_readiness_return_after_20bps,-8.32790638239,,,,
draw,93,pressure_minus_readiness_return_after_20bps,-22.537400031,,,,
draw,94,pressure_minus_readiness_return_after_20bps,-46.9241546834,,,,
draw,95,pressure_minus_readiness_return_after_20bps,-29.5999482602,,,,
draw,96,pressure_minus_readiness_return_after_20bps,-62.6117184158,,,,
draw,97,pressure_minus_readiness_return_after_20bps,-7.9927610719,,,,
draw,98,pressure_minus_readiness_return_after_20bps,-37.6081093664,,,,
draw,99,pressure_minus_readiness_return_after_20bps,-35.2548383203,,,,
draw,100,pressure_minus_readiness_return_after_20bps,-6.7717425894,,,,
draw,101,pressure_minus_readiness_return_after_20bps,-10.3130542332,,,,
draw,102,pressure_minus_readiness_return_after_20bps,-17.5829507976,,,,
draw,103,pressure_minus_readiness_return_after_20bps,-50.4181770849,,,,
draw,104,pressure_minus_readiness_return_after_20bps,9.50937646101,,,,
draw,105,pressure_minus_readiness_return_after_20bps,-28.1657017992,,,,
draw,106,pressure_minus_readiness_return_after_20bps,1.2208305765,,,,
draw,107,pressure_minus_readiness_return_after_20bps,-4.14168774675,,,,
draw,108,pressure_minus_readiness_return_after_20bps,2.71071404892,,,,
draw,109,pressure_minus_readiness_return_after_20bps,-16.9919128869,,,,
draw,110,pressure_minus_readiness_return_after_20bps,-11.9799225484,,,,
draw,111,pressure_minus_readiness_return_after_20bps,-9.33474210717,,,,
draw,112,pressure_minus_readiness_return_after_20bps,-34.8051535124,,,,
draw,113,pressure_minus_readiness_return_after_20bps,-35.0325815116,,,,
draw,114,pressure_minus_readiness_return_after_20bps,-49.5180849227,,,,
draw,115,pressure_minus_readiness_return_after_20bps,-32.787684823,,,,
draw,116,pressure_minus_readiness_return_after_20bps,2.41627982128,,,,
draw,117,pressure_minus_readiness_return_after_20bps,-65.5372583397,,,,
draw,118,pressure_minus_readiness_return_after_20bps,8.37162707277,,,,
draw,119,pressure_minus_readiness_return_after_20bps,-3.65414973817,,,,
draw,120,pressure_minus_readiness_return_after_20bps,-11.3761421549,,,,
draw,121,pressure_minus_readiness_return_after_20bps,-46.3499548155,,,,
draw,122,pressure_minus_readiness_return_after_20bps,-49.4863683278,,,,
draw,123,pressure_minus_readiness_return_after_20bps,-17.8817995411,,,,
draw,124,pressure_minus_readiness_return_after_20bps,-12.5653488773,,,,
draw,125,pressure_minus_readiness_return_after_20bps,-7.78749673506,,,,
draw,126,pressure_minus_readiness_return_after_20bps,-23.854165214,,,,
draw,127,pressure_minus_readiness_return_after_20bps,-22.3360039574,,,,
draw,128,pressure_minus_readiness_return_after_20bps,-3.91777639619,,,,
draw,129,pressure_minus_readiness_return_after_20bps,-37.6204520757,,,,
draw,130,pressure_minus_readiness_return_after_20bps,2.61086298044,,,,
draw,131,pressure_minus_readiness_return_after_20bps,10.968479472,,,,
draw,132,pressure_minus_readiness_return_after_20bps,1.25664600372,,,,
draw,133,pressure_minus_readiness_return_after_20bps,-19.7180542818,,,,
draw,134,pressure_minus_readiness_return_after_20bps,-67.3190416972,,,,
draw,135,pressure_minus_readiness_return_after_20bps,-53.3604867154,,,,
draw,136,pressure_minus_readiness_return_after_20bps,-16.9061485473,,,,
draw,137,pressure_minus_readiness_return_after_20bps,-17.754256361,,,,
draw,138,pressure_minus_readiness_return_after_20bps,-16.2757068936,,,,
draw,139,pressure_minus_readiness_return_after_20bps,-30.7743362681,,,,
draw,140,pressure_minus_readiness_return_after_20bps,21.4221232982,,,,
draw,141,pressure_minus_readiness_return_after_20bps,-14.9124689008,,,,
draw,142,pressure_minus_readiness_return_after_20bps,-24.1774093468,,,,
draw,143,pressure_minus_readiness_return_after_20bps,-20.9163893818,,,,
draw,144,pressure_minus_readiness_return_after_20bps,-24.9902256438,,,,
draw,145,pressure_minus_readiness_return_after_20bps,-20.6340296406,,,,
draw,146,pressure_minus_readiness_return_after_20bps,3.65441425652,,,,
draw,147,pressure_minus_readiness_return_after_20bps,-11.004575039,,,,
draw,148,pressure_minus_readiness_return_after_20bps,-76.7383461246,,,,
draw,149,pressure_minus_readiness_return_after_20bps,3.46446596301,,,,
draw,150,pressure_minus_readiness_return_after_20bps,12.7505215198,,,,
draw,151,pressure_minus_readiness_return_after_20bps,-19.3189618945,,,,
draw,152,pressure_minus_readiness_return_after_20bps,1.25980383235,,,,
draw,153,pressure_minus_readiness_return_after_20bps,3.97422200008,,,,
draw,154,pressure_minus_readiness_return_after_20bps,-3.11396641212,,,,
draw,155,pressure_minus_readiness_return_after_20bps,39.7374451451,,,,
draw,156,pressure_minus_readiness_return_after_20bps,-6.73191359981,,,,
draw,157,pressure_minus_readiness_return_after_20bps,-58.6567534797,,,,
draw,158,pressure_minus_readiness_return_after_20bps,-28.3237914093,,,,
draw,159,pressure_minus_readiness_return_after_20bps,-21.6543747402,,,,
draw,160,pressure_minus_readiness_return_after_20bps,-15.4226421423,,,,
draw,161,pressure_minus_readiness_return_after_20bps,-10.3112293237,,,,
draw,162,pressure_minus_readiness_return_after_20bps,-1.84721261228,,,,
draw,163,pressure_minus_readiness_return_after_20bps,-0.590564479535,,,,
draw,164,pressure_minus_readiness_return_after_20bps,-14.5767618554,,,,
draw,165,pressure_minus_readiness_return_after_20bps,-43.938765162,,,,
draw,166,pressure_minus_readiness_return_after_20bps,-18.8475038205,,,,
draw,167,pressure_minus_readiness_return_after_20bps,-23.6397666668,,,,
draw,168,pressure_minus_readiness_return_after_20bps,-2.56124281224,,,,
draw,169,pressure_minus_readiness_return_after_20bps,-40.1492837792,,,,
draw,170,pressure_minus_readiness_return_after_20bps,-46.0777657191,,,,
draw,171,pressure_minus_readiness_return_after_20bps,-11.350149213,,,,
draw,172,pressure_minus_readiness_return_after_20bps,-40.831146127,,,,
draw,173,pressure_minus_readiness_return_after_20bps,-52.7357329929,,,,
draw,174,pressure_minus_readiness_return_after_20bps,0.84733757763,,,,
draw,175,pressure_minus_readiness_return_after_20bps,-24.1688447453,,,,
draw,176,pressure_minus_readiness_return_after_20bps,-26.0125026853,,,,
draw,177,pressure_minus_readiness_return_after_20bps,-7.98730897726,,,,
draw,178,pressure_minus_readiness_return_after_20bps,-27.4424090956,,,,
draw,179,pressure_minus_readiness_return_after_20bps,-19.2758868221,,,,
draw,180,pressure_minus_readiness_return_after_20bps,-12.4996613379,,,,
draw,181,pressure_minus_readiness_return_after_20bps,3.47921044019,,,,
draw,182,pressure_minus_readiness_return_after_20bps,-51.1224635883,,,,
draw,183,pressure_minus_readiness_return_after_20bps,-34.2724781007,,,,
draw,184,pressure_minus_readiness_return_after_20bps,6.75901112766,,,,
draw,185,pressure_minus_readiness_return_after_20bps,-19.1545116609,,,,
draw,186,pressure_minus_readiness_return_after_20bps,-30.5552243371,,,,
draw,187,pressure_minus_readiness_return_after_20bps,-34.3133845851,,,,
draw,188,pressure_minus_readiness_return_after_20bps,-2.05321238521,,,,
draw,189,pressure_minus_readiness_return_after_20bps,4.8925435814,,,,
draw,190,pressure_minus_readiness_return_after_20bps,5.58731455519,,,,
draw,191,pressure_minus_readiness_return_after_20bps,-21.4989391871,,,,
draw,192,pressure_minus_readiness_return_after_20bps,-63.1749353611,,,,
draw,193,pressure_minus_readiness_return_after_20bps,-32.3614664067,,,,
draw,194,pressure_minus_readiness_return_after_20bps,-19.7507080214,,,,
draw,195,pressure_minus_readiness_return_after_20bps,-26.3955907892,,,,
draw,196,pressure_minus_readiness_return_after_20bps,7.15299887206,,,,
draw,197,pressure_minus_readiness_return_after_20bps,19.2274002162,,,,
