symbol,session,year,year_month,decision_ordinal,parent_slate_id,parent_raw_source_stock_count,parent_history_complete_stock_count,parent_valid_stock_count,admitted_stock_count,row_weight,slate_weight_sum
ASTS,2024-08-16,2024,2024-08,12,2024-08-16|12,20,20,20,2,0.5,1
WULF,2024-08-16,2024,2024-08,12,2024-08-16|12,20,20,20,2,0.5,1
ASTS,2024-08-19,2024,2024-08,6,2024-08-19|06,20,20,20,3,0.333333333333,1
IREN,2024-08-19,2024,2024-08,6,2024-08-19|06,20,20,20,3,0.333333333333,1
WULF,2024-08-19,2024,2024-08,6,2024-08-19|06,20,20,20,3,0.333333333333,1
ASTS,2024-08-19,2024,2024-08,12,2024-08-19|12,20,20,20,2,0.5,1
WULF,2024-08-19,2024,2024-08,12,2024-08-19|12,20,20,20,2,0.5,1
ASTS,2024-08-20,2024,2024-08,6,2024-08-20|06,20,20,20,4,0.25,1
IREN,2024-08-20,2024,2024-08,6,2024-08-20|06,20,20,20,4,0.25,1
MSTR,2024-08-20,2024,2024-08,6,2024-08-20|06,20,20,20,4,0.25,1
WULF,2024-08-20,2024,2024-08,6,2024-08-20|06,20,20,20,4,0.25,1
ASTS,2024-08-20,2024,2024-08,12,2024-08-20|12,20,20,20,5,0.2,1
CIFR,2024-08-20,2024,2024-08,12,2024-08-20|12,20,20,20,5,0.2,1
IREN,2024-08-20,2024,2024-08,12,2024-08-20|12,20,20,20,5,0.2,1
MSTR,2024-08-20,2024,2024-08,12,2024-08-20|12,20,20,20,5,0.2,1
WULF,2024-08-20,2024,2024-08,12,2024-08-20|12,20,20,20,5,0.2,1
ASTS,2024-08-21,2024,2024-08,6,2024-08-21|06,20,20,20,4,0.25,1
IREN,2024-08-21,2024,2024-08,6,2024-08-21|06,20,20,20,4,0.25,1
QBTS,2024-08-21,2024,2024-08,6,2024-08-21|06,20,20,20,4,0.25,1
WULF,2024-08-21,2024,2024-08,6,2024-08-21|06,20,20,20,4,0.25,1
ASTS,2024-08-21,2024,2024-08,12,2024-08-21|12,20,20,20,2,0.5,1
QBTS,2024-08-21,2024,2024-08,12,2024-08-21|12,20,20,20,2,0.5,1
ASTS,2024-08-22,2024,2024-08,6,2024-08-22|06,19,19,19,2,0.5,1
QBTS,2024-08-22,2024,2024-08,6,2024-08-22|06,19,19,19,2,0.5,1
ASTS,2024-08-22,2024,2024-08,12,2024-08-22|12,19,19,19,2,0.5,1
QBTS,2024-08-22,2024,2024-08,12,2024-08-22|12,19,19,19,2,0.5,1
