signature_id,direction,stage,condition_count,conditions,feature_support_rows,rejection_reasons,source,conditions_json,rows,sessions,stocks,months,long_count,short_count,neutral_count,long_rate,short_rate,neutral_rate,base_long_rate,base_short_rate,base_neutral_rate,long_lift,short_lift,directional_lift,opposite_direction_excess,mean_directional_net_bps,mean_opposite_net_bps,median_directional_net_bps,directional_economic_advantage_bps,total_net_bps,total_cost_bps,positive_payoff_rate,profit_factor,maximum_drawdown_bps,coverage,abstention,positive_month_fraction,top_stock_absolute_contribution_share,top_five_stock_absolute_contribution_share,stock_contribution_hhi,top_month_absolute_contribution_share,top_five_month_absolute_contribution_share,month_contribution_hhi,twice_cost_mean_net_bps,raw_p_value,neighbourhood_stability,discovery_score,fdr_q_value,discovery_supported_effect,discovery_eligible,rejection_reasons_json,tree_leaf_mean_directional_net_bps
long__compatible_loop_count_bin__3_6__historical_activity_bin__middle__scheduled_bars_remaining_bin__41__a3565b3c2b,LONG,three_condition,3,"[{'feature': 'compatible_loop_count_bin', 'operator': '==', 'value': '3_6', 'family': 'loop'}, {'feature': 'historical_activity_bin', 'operator': '==', 'value': 'middle', 'family': 'liquidity_cost'}, {'feature': 'scheduled_bars_remaining_bin', 'operator': '==', 'value': '41', 'family': 'clock'}]",154,['fdr_not_passed'],three_condition,"[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""}]",154,100,20,12,79,60,15,0.512987012987,0.38961038961,0.0974025974026,0.441206543967,0.461247443763,0.0975460122699,0.0717804690197,-0.0716370541524,0.0717804690197,-0.0716370541524,36.6968460081,-56.6968460081,27.5225757133,93.3936920161,5651.31428524,1540,0.545454545455,1.49400899258,2453.63845459,0.0157464212679,0.984253578732,0.75,0.173442055973,0.561629882905,0.0924811587281,0.208438061033,0.716068541035,0.12986534691,26.6968460081,0.107035285052,0,-0.45,0.999955450325,True,False,"[""fdr_not_passed""]",
long__scheduled_bars_remaining_bin__41__session_return_bin__zero_to_plus_one__universe_breadth_bin__strong__28a03ea284,LONG,three_condition,3,"[{'feature': 'scheduled_bars_remaining_bin', 'operator': '==', 'value': '41', 'family': 'clock'}, {'feature': 'session_return_bin', 'operator': '==', 'value': 'zero_to_plus_one', 'family': 'price_location'}, {'feature': 'universe_breadth_bin', 'operator': '==', 'value': 'strong', 'family': 'cross_sectional_environment'}]",87,['fdr_not_passed'],three_condition,"[{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]",87,57,20,12,39,39,9,0.448275862069,0.448275862069,0.103448275862,0.441206543967,0.461247443763,0.0975460122699,0.00706931810169,-0.0129715816938,0.00706931810169,-0.0129715816938,17.9586080939,-37.9586080939,-2.59259259259,55.9172161879,1562.39890417,870,0.48275862069,1.28146130381,2060.4940736,0.00889570552147,0.991104294479,0.583333333333,0.228027255705,0.629502122581,0.10861900551,0.278689939366,0.781102667998,0.153624706567,7.95860809395,0.676382437099,0,-0.45,0.999955450325,True,False,"[""fdr_not_passed""]",
long__compatible_loop_count_bin__3_6__scheduled_bars_remaining_bin__41__220fbc5593,LONG,pairwise,2,"[{'feature': 'compatible_loop_count_bin', 'operator': '==', 'value': '3_6', 'family': 'loop'}, {'feature': 'scheduled_bars_remaining_bin', 'operator': '==', 'value': '41', 'family': 'clock'}]",449,['fdr_not_passed'],pairwise,"[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""}]",449,194,20,12,224,189,36,0.498886414254,0.420935412027,0.0801781737194,0.441206543967,0.461247443763,0.0975460122699,0.0576798702866,-0.0403120317361,0.0576798702866,-0.0403120317361,10.4847399936,-30.4847399936,9.6280686583,40.9694799873,4707.64825715,4490,0.514476614699,1.1343976593,3895.62581177,0.0459100204499,0.95408997955,0.583333333333,0.319165275629,0.719073280871,0.156226951027,0.157350069622,0.642870386888,0.108064993131,0.48473999365,0.50555777773,0,-0.438330551259,0.999955450325,True,False,"[""fdr_not_passed""]",
long__departure_probability_bin__low__wick_asymmetry_bin__upper_dominant__c25a415884,LONG,pairwise,2,"[{'feature': 'departure_probability_bin', 'operator': '==', 'value': 'low', 'family': 'structural_state'}, {'feature': 'wick_asymmetry_bin', 'operator': '==', 'value': 'upper_dominant', 'family': 'bar_shape'}]",106,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""low""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]",106,70,19,12,50,51,5,0.471698113208,0.481132075472,0.0471698113208,0.441206543967,0.461247443763,0.0975460122699,0.0304915692403,0.0198846317089,0.0304915692403,0.0198846317089,35.2955350888,-55.2955350888,-11.1810250704,90.5910701777,3741.32671942,1060,0.490566037736,1.20982480001,2542.90268673,0.0108384458078,0.989161554192,0.583333333333,0.291778866981,0.571452442586,0.123459614336,0.285829680078,0.798324267137,0.177467864504,25.2955350888,0.612089075218,0,-0.40344236567,0.999955450325,True,False,"[""fdr_not_passed""]",
long__departure_probability_bin__low__return_12_cross_sectional_rank_bin__top_20__bf7acfc57d,LONG,pairwise,2,"[{'feature': 'departure_probability_bin', 'operator': '==', 'value': 'low', 'family': 'structural_state'}, {'feature': 'return_12_cross_sectional_rank_bin', 'operator': '==', 'value': 'top_20', 'family': 'cross_sectional'}]",120,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""low""},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]",120,72,15,12,62,52,6,0.516666666667,0.433333333333,0.05,0.441206543967,0.461247443763,0.0975460122699,0.0754601226994,-0.0279141104294,0.0754601226994,-0.0279141104294,85.9683295653,-105.968329565,29.1444478692,191.936659131,10316.1995478,1200,0.533333333333,1.54204197358,2188.86949708,0.0122699386503,0.98773006135,0.75,0.224445026447,0.697223003927,0.122218009852,0.421151856259,0.887037273554,0.249727624365,75.9683295653,0.245527431987,0,-0.371151856259,0.999955450325,True,False,"[""fdr_not_passed""]",
long__compatibility_mass_bin__middle__return_6_bin__above_plus_one_scale__d014f82f63,LONG,pairwise,2,"[{'feature': 'compatibility_mass_bin', 'operator': '==', 'value': 'middle', 'family': 'loop'}, {'feature': 'return_6_bin', 'operator': '==', 'value': 'above_plus_one_scale', 'family': 'price_displacement'}]",376,['fdr_not_passed'],pairwise,"[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",376,175,20,12,189,159,28,0.502659574468,0.422872340426,0.0744680851064,0.441206543967,0.461247443763,0.0975460122699,0.0614530305008,-0.0383751033372,0.0614530305008,-0.0383751033372,23.6879751975,-43.6879751975,10.8948702842,67.375950395,8906.67867426,3760,0.510638297872,1.34548888421,3183.52554591,0.038445807771,0.961554192229,0.666666666667,0.208018417271,0.509718765813,0.0866638327708,0.190410024022,0.688560946908,0.122784591632,13.6879751975,0.58736121631,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__compatible_loop_count_bin__3_6__historical_activity_bin__low__2ed7d1dfac,LONG,pairwise,2,"[{'feature': 'compatible_loop_count_bin', 'operator': '==', 'value': '3_6', 'family': 'loop'}, {'feature': 'historical_activity_bin', 'operator': '==', 'value': 'low', 'family': 'liquidity_cost'}]",338,['fdr_not_passed'],pairwise,"[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""low""}]",338,161,20,12,157,151,30,0.46449704142,0.44674556213,0.0887573964497,0.441206543967,0.461247443763,0.0975460122699,0.0232904974528,-0.0145018816326,0.0232904974528,-0.0145018816326,8.09534375465,-28.0953437546,-9.88179669031,36.1906875093,2736.22618907,3380,0.479289940828,1.11979231005,2479.90732892,0.0345603271984,0.965439672802,0.666666666667,0.223565471107,0.585238092029,0.100251558553,0.25793111687,0.779554967079,0.153942272493,-1.90465624535,0.407322965873,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__compression_bin__expanded__movement_permission__False__92c774dc71,LONG,pairwise,2,"[{'feature': 'compression_bin', 'operator': '==', 'value': 'expanded', 'family': 'range'}, {'feature': 'movement_permission', 'operator': '==', 'value': False, 'family': 'movement_permission'}]",591,['fdr_not_passed'],pairwise,"[{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""expanded""},{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false}]",591,216,20,12,272,265,54,0.460236886633,0.448392554992,0.0913705583756,0.441206543967,0.461247443763,0.0975460122699,0.0190303426655,-0.0128548887712,0.0190303426655,-0.0128548887712,3.95328128019,-23.9532812802,-8.76715016436,27.9065625604,2336.38923659,5910,0.480541455161,1.04862314648,4736.58547486,0.0604294478528,0.939570552147,0.583333333333,0.142212165402,0.514690889938,0.0764962548147,0.199735007814,0.655524889649,0.114948274535,-6.04671871981,0.26242484301,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__movement_permission__False__opening_range_position_bin__above_range__90e58a279e,LONG,pairwise,2,"[{'feature': 'movement_permission', 'operator': '==', 'value': False, 'family': 'movement_permission'}, {'feature': 'opening_range_position_bin', 'operator': '==', 'value': 'above_range', 'family': 'price_location'}]",1749,['fdr_not_passed'],pairwise,"[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""}]",1749,232,20,12,820,783,146,0.468839336764,0.447684391081,0.0834762721555,0.441206543967,0.461247443763,0.0975460122699,0.0276327927966,-0.0135630526822,0.0276327927966,-0.0135630526822,3.12251870109,-23.1225187011,-6.55884353468,26.2450374022,5461.28520821,17490,0.487707261292,1.03326171239,7348.71150366,0.178834355828,0.821165644172,0.583333333333,0.214731264574,0.590000934851,0.0985680508544,0.167828434081,0.677971251235,0.112854860859,-6.87748129891,0.957562574048,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__opening_range_position_bin__above_range__realised_volatility_bin__high__8fa269f820,LONG,pairwise,2,"[{'feature': 'opening_range_position_bin', 'operator': '==', 'value': 'above_range', 'family': 'price_location'}, {'feature': 'realised_volatility_bin', 'operator': '==', 'value': 'high', 'family': 'range'}]",1630,['fdr_not_passed'],pairwise,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""high""}]",1630,221,20,12,777,741,112,0.476687116564,0.454601226994,0.0687116564417,0.441206543967,0.461247443763,0.0975460122699,0.0354805725971,-0.00664621676892,0.0354805725971,-0.00664621676892,3.45259406819,-23.4525940682,-2.37691450065,26.9051881364,5627.72833114,16300,0.494478527607,1.0328781334,9944.86456245,0.166666666667,0.833333333333,0.583333333333,0.166554834488,0.563867716227,0.0871893932295,0.177886597778,0.618297013379,0.105467441377,-6.54740593181,0.983399263213,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__opening_range_position_bin__above_range__return_3_bin__minus_one_to_zero__a918a42992,LONG,pairwise,2,"[{'feature': 'opening_range_position_bin', 'operator': '==', 'value': 'above_range', 'family': 'price_location'}, {'feature': 'return_3_bin', 'operator': '==', 'value': 'minus_one_to_zero', 'family': 'price_displacement'}]",480,['fdr_not_passed'],pairwise,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",480,170,20,12,230,209,41,0.479166666667,0.435416666667,0.0854166666667,0.441206543967,0.461247443763,0.0975460122699,0.0379601226994,-0.0258307770961,0.0379601226994,-0.0258307770961,11.0820930424,-31.0820930424,-0.458356338942,42.1641860849,5319.40466037,4800,0.5,1.13407565603,2821.98565154,0.0490797546012,0.950920245399,0.666666666667,0.17198724839,0.51255371217,0.0806939607136,0.212747319558,0.754973947103,0.139200278477,1.08209304243,0.798017561436,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__previous_state__1.0__top_second_margin_bin__middle__8a01b3085f,LONG,pairwise,2,"[{'feature': 'previous_state', 'operator': '==', 'value': 1.0, 'family': 'structural_state'}, {'feature': 'top_second_margin_bin', 'operator': '==', 'value': 'middle', 'family': 'loop'}]",112,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":1.0},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""middle""}]",112,76,20,12,50,50,12,0.446428571429,0.446428571429,0.107142857143,0.441206543967,0.461247443763,0.0975460122699,0.00522202746129,-0.0148188723342,0.00522202746129,-0.0148188723342,15.3917233318,-35.3917233318,-12.4329991741,50.7834466635,1723.87301316,1120,0.464285714286,1.25827598277,1582.96340975,0.0114519427403,0.98854805726,0.583333333333,0.146280104193,0.461638678448,0.0704973116757,0.191780906323,0.615229616679,0.105313122732,5.39172333176,0.25496404617,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__prior_completed_dwell_bin__missing__return_6_cross_sectional_rank_bin__bottom_20__0af6c09d59,LONG,pairwise,2,"[{'feature': 'prior_completed_dwell_bin', 'operator': '==', 'value': 'missing', 'family': 'structural_state'}, {'feature': 'return_6_cross_sectional_rank_bin', 'operator': '==', 'value': 'bottom_20', 'family': 'cross_sectional'}]",236,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""missing""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""}]",236,148,19,12,119,108,9,0.504237288136,0.457627118644,0.0381355932203,0.441206543967,0.461247443763,0.0975460122699,0.0630307441683,-0.00362032511871,0.0630307441683,-0.00362032511871,34.7876089748,-54.7876089748,11.0179840235,89.5752179496,8209.87571805,2360,0.516949152542,1.32128116495,2428.59503448,0.0241308793456,0.975869120654,0.583333333333,0.245067507597,0.647306344877,0.119628137436,0.298367613386,0.77567531802,0.158625788266,24.7876089748,0.280948943886,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__return_12_bin__below_minus_one_scale__top_second_margin_bin__low__0c7f5328c8,LONG,pairwise,2,"[{'feature': 'return_12_bin', 'operator': '==', 'value': 'below_minus_one_scale', 'family': 'price_displacement'}, {'feature': 'top_second_margin_bin', 'operator': '==', 'value': 'low', 'family': 'loop'}]",84,['fdr_not_passed'],pairwise,"[{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""low""}]",84,67,19,12,46,33,5,0.547619047619,0.392857142857,0.0595238095238,0.441206543967,0.461247443763,0.0975460122699,0.106412503652,-0.0683903009056,0.106412503652,-0.0683903009056,9.68911663601,-29.689116636,22.0579710136,39.378233272,813.885797425,840,0.559523809524,1.14892624947,1104.66724519,0.00858895705521,0.991411042945,0.666666666667,0.177772417908,0.508373207206,0.0824227675931,0.228453891964,0.721671702697,0.13206932307,-0.310883363993,0.270244950716,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__state_age_bin__1__top_parent_loop__cycle_02__fddeb676c5,LONG,pairwise,2,"[{'feature': 'state_age_bin', 'operator': '==', 'value': '1', 'family': 'structural_state'}, {'feature': 'top_parent_loop', 'operator': '==', 'value': 'cycle_02', 'family': 'loop'}]",409,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""1""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_02""}]",409,190,20,12,191,176,42,0.466992665037,0.430317848411,0.102689486553,0.441206543967,0.461247443763,0.0975460122699,0.0257861210694,-0.030929595352,0.0257861210694,-0.030929595352,8.17950108376,-28.1795010838,-7.68212019289,36.3590021675,3345.41594326,4090,0.481662591687,1.1355675267,5214.22736261,0.0418200408998,0.9581799591,0.666666666667,0.16206099814,0.528005703247,0.0827604534471,0.214767427384,0.717547347301,0.133987185439,-1.82049891624,0.557760084415,0,-0.3,0.999955450325,True,False,"[""fdr_not_passed""]",
long__return_1_bin__minus_one_to_zero__rolling_high_low_location_bin__middle__10a24e816b,LONG,pairwise,2,"[{'feature': 'return_1_bin', 'operator': '==', 'value': 'minus_one_to_zero', 'family': 'price_displacement'}, {'feature': 'rolling_high_low_location_bin', 'operator': '==', 'value': 'middle', 'family': 'price_location'}]",1298,['fdr_not_passed'],pairwise,"[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""}]",1298,246,20,12,588,564,146,0.453004622496,0.434514637904,0.112480739599,0.441206543967,0.461247443763,0.0975460122699,0.0117980785289,-0.0267328058583,0.0117980785289,-0.0267328058583,0.473327610788,-20.4733276108,-6.41373167845,20.9466552216,614.379238803,12980,0.476117103236,1.00580205221,11056.3147006,0.132719836401,0.867280163599,0.583333333333,0.162532495955,0.562320005727,0.0872091896078,0.236330569209,0.803679611937,0.144747424857,-9.52667238921,0.697090220899,0.5,-0.289656199438,0.999955450325,True,False,"[""fdr_not_passed""]",
long__opening_range_position_bin__lower_half__universe_breadth_bin__strong__739d53cd11,LONG,pairwise,2,"[{'feature': 'opening_range_position_bin', 'operator': '==', 'value': 'lower_half', 'family': 'price_location'}, {'feature': 'universe_breadth_bin', 'operator': '==', 'value': 'strong', 'family': 'cross_sectional_environment'}]",1024,['fdr_not_passed'],pairwise,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""lower_half""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]",1024,162,20,12,461,450,113,0.4501953125,0.439453125,0.1103515625,0.441206543967,0.461247443763,0.0975460122699,0.00898876853272,-0.0217943187628,0.00898876853272,-0.0217943187628,1.42585153727,-21.4258515373,-10,22.8517030745,1460.07197417,10240,0.4765625,1.01859060605,10753.4387722,0.104703476483,0.895296523517,0.583333333333,0.147387248047,0.5076530893,0.0774213560775,0.183650919635,0.613298241102,0.10398824684,-8.57414846273,0.401430062019,0.5,-0.276584607593,0.999955450325,True,False,"[""fdr_not_passed""]",
long__body_to_range_bin__small__state_motif_2__4gt2__6725f3fa22,LONG,pairwise,2,"[{'feature': 'body_to_range_bin', 'operator': '==', 'value': 'small', 'family': 'bar_shape'}, {'feature': 'state_motif_2', 'operator': '==', 'value': '4>2', 'family': 'state_history'}]",157,['fdr_not_passed'],pairwise,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""small""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>2""}]",157,109,20,12,70,70,17,0.445859872611,0.445859872611,0.108280254777,0.441206543967,0.461247443763,0.0975460122699,0.00465332864418,-0.0153875711513,0.00465332864418,-0.0153875711513,1.65451637987,-21.6545163799,-7.64757610153,23.3090327597,259.75907164,1570,0.458598726115,1.02193126072,4510.96746899,0.0160531697342,0.983946830266,0.583333333333,0.121308173904,0.421934092185,0.0640806807226,0.219567452669,0.769417812544,0.144041816443,-8.34548362013,0.310245548326,1,-0.254839428804,0.999955450325,True,False,"[""fdr_not_passed""]",
long__predicted_future_range_bin__high__universe_breadth_bin__weak__f4f60cadfa,LONG,pairwise,2,"[{'feature': 'predicted_future_range_bin', 'operator': '==', 'value': 'high', 'family': 'movement_permission'}, {'feature': 'universe_breadth_bin', 'operator': '==', 'value': 'weak', 'family': 'cross_sectional_environment'}]",789,['fdr_not_passed'],pairwise,"[{""family"":""movement_permission"",""feature"":""predicted_future_range_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""weak""}]",789,142,20,12,366,337,86,0.463878326996,0.427122940431,0.108998732573,0.441206543967,0.461247443763,0.0975460122699,0.0226717830289,-0.0341245033319,0.0226717830289,-0.0341245033319,1.0680896978,-21.0680896978,-3.11768659569,22.1361793956,842.722771562,7890,0.493029150824,1.01474060617,4862.01520826,0.0806748466258,0.919325153374,0.75,0.124024087256,0.496553442858,0.072224449068,0.252442084081,0.783399524945,0.149378079289,-8.9319103022,0.367920951262,1,-0.242942799061,0.999955450325,True,False,"[""fdr_not_passed""]",
long__current_state__5.0__return_12_cross_sectional_rank_bin__bottom_20__30e947537a,LONG,pairwise,2,"[{'feature': 'current_state', 'operator': '==', 'value': 5.0, 'family': 'structural_state'}, {'feature': 'return_12_cross_sectional_rank_bin', 'operator': '==', 'value': 'bottom_20', 'family': 'cross_sectional'}]",98,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":5.0},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""}]",98,74,19,12,49,42,7,0.5,0.428571428571,0.0714285714286,0.441206543967,0.461247443763,0.0975460122699,0.0587934560327,-0.0326760151914,0.0587934560327,-0.0326760151914,2.14534537513,-22.1453453751,15.7313927947,24.2906907503,210.243846762,980,0.520408163265,1.0195075485,2187.92876981,0.0100204498978,0.989979550102,0.583333333333,0.166747466317,0.514374647865,0.0836926596787,0.177642491457,0.686282059441,0.118382814825,-7.85465462487,0.40043828001,1,-0.232191870711,0.999955450325,True,False,"[""fdr_not_passed""]",
long__current_state__1.0__return_6_bin__above_plus_one_scale__1afa98b2ab,LONG,pairwise,2,"[{'feature': 'current_state', 'operator': '==', 'value': 1.0, 'family': 'structural_state'}, {'feature': 'return_6_bin', 'operator': '==', 'value': 'above_plus_one_scale', 'family': 'price_displacement'}]",291,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":1.0},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",291,159,20,12,135,118,38,0.463917525773,0.405498281787,0.13058419244,0.441206543967,0.461247443763,0.0975460122699,0.0227109818059,-0.0557491619758,0.0227109818059,-0.0557491619758,1.88971240625,-21.8897124062,2.22493887531,23.7794248125,549.906310219,2910,0.505154639175,1.03924655847,1808.12391081,0.029754601227,0.970245398773,0.583333333333,0.154374805557,0.510644243675,0.0803454834046,0.140141917093,0.636288640359,0.104402016564,-8.11028759375,0.605404456547,1,-0.231635315431,0.999955450325,True,False,"[""fdr_not_passed""]",
long__current_state__4.0__same_orientation_repeat_bin__1__9337ddfce4,LONG,pairwise,2,"[{'feature': 'current_state', 'operator': '==', 'value': 4.0, 'family': 'structural_state'}, {'feature': 'same_orientation_repeat_bin', 'operator': '==', 'value': '1', 'family': 'state_history'}]",622,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":4.0},{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""1""}]",622,202,20,12,299,276,47,0.480707395498,0.443729903537,0.0755627009646,0.441206543967,0.461247443763,0.0975460122699,0.0395008515311,-0.0175175402258,0.0395008515311,-0.0175175402258,4.77680740448,-24.7768074045,1.57144382458,29.553614809,2971.17420558,6220,0.503215434084,1.0546329214,9343.96103748,0.0635991820041,0.936400817996,0.666666666667,0.15899266111,0.628881550827,0.0986054176119,0.319396993376,0.726839217821,0.161177529452,-5.22319259552,0.69169299945,0.5,-0.207219592748,0.999955450325,True,False,"[""fdr_not_passed""]",
long__clock_phase__opening__return_6_bin__above_plus_one_scale__498c26ad3f,LONG,pairwise,2,"[{'feature': 'clock_phase', 'operator': '==', 'value': 'opening', 'family': 'clock'}, {'feature': 'return_6_bin', 'operator': '==', 'value': 'above_plus_one_scale', 'family': 'price_displacement'}]",1110,['fdr_not_passed'],pairwise,"[{""family"":""clock"",""feature"":""clock_phase"",""operator"":""=="",""value"":""opening""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",1110,212,20,12,508,511,91,0.457657657658,0.46036036036,0.081981981982,0.441206543967,0.461247443763,0.0975460122699,0.0164511136904,-0.000887083402421,0.0164511136904,-0.000887083402421,3.05921854561,-23.0592185456,-10,26.1184370912,3395.73258563,11100,0.483783783784,1.03214951641,10895.8742031,0.113496932515,0.886503067485,0.583333333333,0.145582257273,0.613766205392,0.0973270967477,0.285765061423,0.768459484875,0.15301016878,-6.94078145439,0.383198092786,1,-0.201176309434,0.999955450325,True,False,"[""fdr_not_passed""]",
long__departure_probability_bin__low__893a542eb5,LONG,univariate,1,"[{'feature': 'departure_probability_bin', 'operator': '==', 'value': 'low', 'family': 'structural_state'}]",346,['fdr_not_passed'],univariate,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""low""}]",346,117,20,12,180,147,19,0.520231213873,0.424855491329,0.0549132947977,0.441206543967,0.461247443763,0.0975460122699,0.0790246699056,-0.0363919524333,0.0790246699056,-0.0363919524333,84.4277473065,-104.427747307,27.86557302,188.855494613,29212.0005681,3460,0.528901734104,1.6054027321,3712.80247451,0.0353783231084,0.964621676892,0.75,0.249279725372,0.657713822954,0.119040042837,0.397503050122,0.912904880154,0.247763793445,74.4277473065,0.0451589080908,0,-0.197503050122,0.999955450325,True,False,"[""fdr_not_passed""]",
long__current_state__1.0__rolling_high_low_location_bin__high__400deb638b,LONG,pairwise,2,"[{'feature': 'current_state', 'operator': '==', 'value': 1.0, 'family': 'structural_state'}, {'feature': 'rolling_high_low_location_bin', 'operator': '==', 'value': 'high', 'family': 'price_location'}]",403,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":1.0},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""high""}]",403,179,20,12,191,167,45,0.473945409429,0.414392059553,0.111662531017,0.441206543967,0.461247443763,0.0975460122699,0.032738865462,-0.0468553842094,0.032738865462,-0.0468553842094,2.9516913763,-22.9516913763,0.529159067074,25.9033827526,1189.53162465,4030,0.501240694789,1.05621839164,2768.78136783,0.0412065439673,0.958793456033,0.583333333333,0.145467641333,0.520863611182,0.0795177546533,0.17071438056,0.623867868335,0.102682248569,-7.0483086237,0.488522158763,1,-0.194811330005,0.999955450325,True,False,"[""fdr_not_passed""]",
