signature_id,direction,period,stress,removed,rows,sessions,stocks,mean_directional_net_bps,median_directional_net_bps,directional_lift,positive_payoff_rate,profit_factor,maximum_drawdown_bps,positive_month_fraction,twice_cost_mean_net_bps,top_stock_absolute_contribution_share,top_month_absolute_contribution_share
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2024,leave_one_stock_out_recomputed,SMCI,151,93,16,83.5107929755,45.7084493965,0.109255481988,0.556291390728,1.63811740034,2564.00311662,0.545454545455,73.5107929755,0.325909961008,0.305141384255
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2024,leave_one_stock_out_recomputed,SOFI,169,101,16,73.102509786,27.9933333333,0.090396063124,0.538461538462,1.54283003322,2564.00311662,0.636363636364,63.102509786,0.326288823085,0.33650194924
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2024,leave_one_stock_out_recomputed,WULF,173,99,16,66.963814938,27.1557340618,0.0851548176089,0.531791907514,1.48784736708,2932.68322547,0.727272727273,56.963814938,0.30845397523,0.29097155643
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,AAL,183,111,17,-12.6970721626,4.28951088055,0.0387302335314,0.502732240437,0.914409673031,5004.79950615,0.583333333333,-22.6970721626,0.247839407073,0.328048222194
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,AAOI,177,106,17,-23.6561845111,-28.0686632539,0.0198922189084,0.480225988701,0.84734054801,5814.02945624,0.5,-33.6561845111,0.274763246592,0.37979620928
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,APLD,168,107,17,-3.08609232124,6.33834643564,0.0453131703132,0.505952380952,0.977435889373,3434.63155865,0.583333333333,-13.0860923212,0.199531419693,0.222846974896
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,ASTS,180,107,17,-26.7630835311,-22.5217793257,0.0343581214007,0.494444444444,0.830074376498,6525.10704439,0.583333333333,-36.7630835311,0.205220635657,0.353671350506
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,CIFR,171,99,17,-20.1675729846,8.38718199073,0.0466738786197,0.508771929825,0.863630776124,5404.86482468,0.416666666667,-30.1675729846,0.30434737084,0.381221034864
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,HIMS,167,105,17,-19.6762080039,8.38718199073,0.0467913957493,0.508982035928,0.86915746688,5880.44290123,0.666666666667,-29.6762080039,0.249187092836,0.319364722511
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,IONQ,176,109,17,-22.1645244906,-21.4252705522,0.0272512772513,0.488636363636,0.856252501283,6221.89097761,0.583333333333,-32.1645244906,0.289552487313,0.385537671319
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,IREN,180,110,17,-14.288150618,6.33834643564,0.0439244487331,0.505555555556,0.903996023672,4974.97629747,0.583333333333,-24.288150618,0.253284261156,0.326790623477
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,MARA,181,110,18,-18.0269345528,-11.9135259231,0.0343812622654,0.497237569061,0.879757876884,5864.65144149,0.583333333333,-28.0269345528,0.227602889107,0.347227863362
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,MP,162,102,17,-13.5611479546,-14.4442106603,0.037117840301,0.493827160494,0.911147929334,4976.56508343,0.583333333333,-23.5611479546,0.258174281685,0.430079448291
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,MRNA,174,109,17,-19.5963087425,-21.4252705522,0.0255682063464,0.48275862069,0.872299396626,5949.845159,0.583333333333,-29.5963087425,0.246094913587,0.35378544073
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,MSTR,181,108,17,-17.7815835963,-11.9135259231,0.0351737880016,0.497237569061,0.881523425765,5768.20132344,0.583333333333,-27.7815835963,0.230901803382,0.351220538943
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,NVTS,160,100,17,-21.7744264997,-3.81200752127,0.0344168900804,0.5,0.861550756104,5441.23191536,0.583333333333,-31.7744264997,0.232164506857,0.356324996224
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,QBTS,158,102,17,-20.4737461523,6.33834643564,0.0445183437031,0.506329113924,0.860917926582,6150.84414848,0.583333333333,-30.4737461523,0.277973261962,0.358780371414
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,RGTI,173,109,17,-25.1594558252,-16.9748953975,0.023597772497,0.485549132948,0.833633073475,6095.82297172,0.583333333333,-35.1594558252,0.291714978639,0.388443900477
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,RIOT,180,107,17,-21.3377403677,-21.4252705522,0.0230742209362,0.483333333333,0.859712419283,6134.95772485,0.583333333333,-31.3377403677,0.250652123816,0.366391654637
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,RIVN,185,113,18,-11.0506082833,4.28951088055,0.0410985814288,0.502702702703,0.924821633096,5026.26728122,0.583333333333,-21.0506082833,0.223499600235,0.312738803528
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,SMCI,180,109,17,-22.1846387682,-14.4442106603,0.0319973530779,0.494444444444,0.852478826276,5683.31042514,0.5,-32.1846387682,0.253407729835,0.359094085201
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,SOFI,179,107,17,-27.2504584392,-25.8756457069,0.0231816909823,0.486033519553,0.826996447933,6389.55521767,0.5,-37.2504584392,0.209859397812,0.333825806397
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2025,leave_one_stock_out_recomputed,WULF,179,106,17,-14.5021635134,4.28951088055,0.0402423911357,0.502793296089,0.898313523944,6627.61150103,0.5,-24.5021635134,0.275150022097,0.216224279707
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,AAOI,35,24,13,82.9979852921,81.8329425557,0.132019704433,0.6,1.85934274896,1038.24559125,0.5,72.9979852921,0.183937837865,0.386714401061
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,APLD,45,31,13,52.4693314097,105.928935104,0.103809672712,0.577777777778,1.47046551627,1486.98863566,0.666666666667,42.4693314097,0.196369132523,0.342157101066
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,ASTS,45,31,14,40.5780520659,39.3437158998,0.0839459825851,0.555555555556,1.35240461374,1649.87904759,0.666666666667,30.5780520659,0.200647247038,0.289632682052
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,CIFR,45,31,14,45.9109608578,39.3437158998,0.0854781089468,0.555555555556,1.39871885426,1649.87904759,0.666666666667,35.9109608578,0.18560668446,0.334018876616
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,HIMS,41,30,13,37.7088155166,39.3437158998,0.063926365619,0.536585365854,1.32583114459,1655.49721865,0.666666666667,27.7088155166,0.205443308651,0.289406828319
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,IONQ,43,29,13,40.5685800725,39.3437158998,0.0879377516833,0.558139534884,1.33702900848,1649.87904759,0.666666666667,30.5685800725,0.225262599043,0.273966723844
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,IREN,43,30,13,35.306356774,38.5580780568,0.0661410377179,0.53488372093,1.29299434475,1649.87904759,0.5,25.306356774,0.200862224408,0.43641449979
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,MARA,44,30,14,39.6404409184,38.9508969783,0.0764259203959,0.545454545455,1.3366115625,1649.87904759,0.666666666667,29.6404409184,0.197404197917,0.273112894586
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,MP,45,31,14,40.5780520659,39.3437158998,0.0857269572931,0.555555555556,1.35240461374,1649.87904759,0.666666666667,30.5780520659,0.200647247038,0.289632682052
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,MRNA,43,29,13,47.859249439,39.3437158998,0.0844182772582,0.558139534884,1.42276659205,1649.87904759,0.666666666667,37.859249439,0.210446138414,0.33262085261
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,MSTR,41,31,13,53.533296217,27.1417959362,0.0382514599794,0.512195121951,1.4235900193,1649.87904759,0.666666666667,43.533296217,0.181268480863,0.403038369786
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,NVTS,36,26,13,59.5545685904,72.6363255017,0.114304708275,0.583333333333,1.53407651782,1649.87904759,0.666666666667,49.5545685904,0.218608875852,0.328849293376
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,QBTS,44,30,13,38.2224457215,38.9508969783,0.0762057191635,0.545454545455,1.32457048606,1649.87904759,0.666666666667,28.2224457215,0.228489538359,0.278042728559
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,RGTI,43,30,13,51.373958614,39.3437158998,0.0869341256974,0.558139534884,1.4683550881,1649.87904759,0.666666666667,41.373958614,0.217363182856,0.314688049711
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,RIOT,45,31,14,41.6981258516,39.3437158998,0.0836981446738,0.555555555556,1.36213201932,1649.87904759,0.666666666667,31.6981258516,0.202698306456,0.29943918831
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,RIVN,42,29,13,31.4116109885,38.9508969783,0.0731579417146,0.547619047619,1.2602124987,1649.87904759,0.666666666667,21.4116109885,0.215488172079,0.214257579902
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,SMCI,42,29,13,55.0981375509,72.6363255017,0.0985348845006,0.571428571429,1.50180054731,1649.87904759,0.666666666667,45.0981375509,0.222444838558,0.274238446467
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,SOFI,44,30,13,60.5804205486,72.6363255017,0.0947200990649,0.568181818182,1.52954165123,1649.87904759,0.666666666667,50.5804205486,0.175696549784,0.418514219057
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,2026,leave_one_stock_out_recomputed,WULF,44,31,13,33.6774858264,38.9508969783,0.0760237654124,0.545454545455,1.28597641354,1649.87904759,0.666666666667,23.6774858264,0.220331301689,0.335723410425
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,AAL,192,81,17,92.0737013293,36.6265035687,0.0864706673843,0.53125,1.6686924693,2684.86789336,0.666666666667,82.0737013293,0.259089155275,0.463298720046
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,AAOI,190,80,17,89.0891875419,36.6265035687,0.0895858350137,0.531578947368,1.65346521522,2684.86789336,0.583333333333,79.0891875419,0.268263994273,0.488653745838
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,APLD,177,73,17,99.6896785018,41.7107107333,0.101744180742,0.542372881356,1.75203083802,2684.86789336,0.583333333333,89.6896785018,0.25947991951,0.504728344858
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,ASTS,181,77,17,69.5267331307,27.9933333333,0.0773439042199,0.519337016575,1.49025638754,3033.59799731,0.583333333333,59.5267331307,0.258089815177,0.60215495139
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,CIFR,190,79,17,102.647106411,40.3639548752,0.101007898984,0.542105263158,1.77364849122,2229.68950994,0.727272727273,92.6471064112,0.266750787067,0.494739226259
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,HIMS,183,79,17,102.126287238,39.0171990172,0.0964500598496,0.535519125683,1.74212125868,2270.87413915,0.666666666667,92.1262872376,0.256948683204,0.472586946831
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,IONQ,178,78,17,101.555257588,40.3639548752,0.0998127542554,0.539325842697,1.74026322528,2562.55145929,0.666666666667,91.5552575877,0.254470190957,0.477383923665
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,IREN,189,80,17,92.6467433868,30.3782019352,0.0813630933153,0.52380952381,1.66234088476,2684.86789336,0.583333333333,82.6467433868,0.261085116865,0.491445124769
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,MARA,193,81,18,94.6897244056,38.2586314344,0.0946044830644,0.533678756477,1.69127326862,2684.86789336,0.666666666667,84.6897244056,0.252233790657,0.477217858354
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,MP,192,80,17,95.2221953018,38.6379152258,0.0956525593379,0.536458333333,1.69175607012,2684.86789336,0.666666666667,85.2221953018,0.252318167136,0.477061491163
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,MRNA,192,81,17,95.0626462707,38.6379152258,0.0884682150931,0.53125,1.6903999161,2684.86789336,0.666666666667,85.0626462707,0.252492182932,0.477697020518
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,MSTR,172,74,17,96.1309764139,25.5410298173,0.0779452486549,0.517441860465,1.63935895855,2684.86789336,0.666666666667,86.1309764139,0.273320037549,0.513858367234
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,NVTS,183,79,17,98.9487006587,38.2586314344,0.0929984245324,0.535519125683,1.72569745288,2684.86789336,0.666666666667,88.9487006587,0.254120469479,0.472261255014
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,QBTS,158,78,17,88.1072768643,31.4938545182,0.0842064202009,0.525316455696,1.72037465669,2684.86789336,0.833333333333,78.1072768643,0.312553814781,0.330580439942
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,RGTI,159,78,17,90.6049813868,39.0171990172,0.0997925650668,0.540880503145,1.69534396879,2684.86789336,0.666666666667,80.6049813868,0.304440210655,0.334027009578
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,RIOT,193,81,18,94.6897244056,38.2586314344,0.0929168927083,0.533678756477,1.69127326862,2684.86789336,0.666666666667,84.6897244056,0.252233790657,0.477217858354
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,RIVN,192,81,17,95.1921384106,38.6379152258,0.094908279512,0.536458333333,1.69138675101,2684.86789336,0.666666666667,85.1921384106,0.252253622587,0.477181087036
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,SMCI,169,73,17,103.040180105,41.7107107333,0.109882465804,0.550295857988,1.72055699613,2684.86789336,0.666666666667,93.0401801054,0.262245480125,0.453381760569
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,SOFI,192,80,17,97.7456957597,38.6379152258,0.0943100177591,0.536458333333,1.72334911188,2684.86789336,0.75,87.7456957597,0.2578575494,0.468503045591
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2024,leave_one_stock_out_recomputed,WULF,192,80,17,94.278752253,36.6265035687,0.0903932569153,0.53125,1.68470682438,2684.86789336,0.666666666667,84.278752253,0.254189616039,0.480844253282
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,AAL,236,114,18,-4.58536185235,8.77991455213,0.0426896667073,0.525423728814,0.971057556424,5480.66927149,0.5,-14.5853618524,0.246998286468,0.326879618003
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,AAOI,227,109,17,-0.72409132983,9.17264711353,0.0487630220642,0.528634361233,0.995414110844,5480.66927149,0.416666666667,-10.7240913298,0.266487440218,0.342995340597
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,APLD,216,109,17,-6.10957310138,7.74097542101,0.0373766623767,0.513888888889,0.962425162413,5480.66927149,0.416666666667,-16.1095731014,0.251763434975,0.320254748496
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,ASTS,234,113,17,-7.43930424936,8.27674256722,0.0424777795204,0.521367521368,0.953441631127,5480.66927149,0.5,-17.4393042494,0.260680077327,0.340057791598
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,CIFR,215,106,17,-5.28363053986,8.38718199073,0.0426211110418,0.525581395349,0.96696643568,5480.66927149,0.416666666667,-15.2836305399,0.248062444985,0.355615805557
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,HIMS,217,106,17,-4.60447473891,8.38718199073,0.0474812602599,0.52534562212,0.97139257515,5480.66927149,0.583333333333,-14.6044747389,0.248642272797,0.290712023196
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,IONQ,226,113,17,-18.5035844312,7.13556865627,0.0322794349343,0.513274336283,0.886849098872,6364.95795553,0.5,-28.5035844312,0.266565986538,0.264408315351
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,IREN,227,112,17,6.32958489467,15.8684414586,0.0604932201477,0.541850220264,1.04142340079,4549.50176417,0.5,-3.67041510533,0.309027777235,0.382647859421
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,MARA,236,114,18,-4.58536185235,8.77991455213,0.0439561288259,0.525423728814,0.971057556424,5480.66927149,0.5,-14.5853618524,0.246998286468,0.326879618003
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,MP,206,107,17,-2.96584422994,8.24414740592,0.0446091503813,0.509708737864,0.982291799102,5009.4877857,0.5,-12.9658442299,0.256633948259,0.331093909511
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,MRNA,229,112,17,-7.44403273986,8.38718199073,0.042006493753,0.524017467249,0.953931305703,6103.20737176,0.416666666667,-17.4440327399,0.259890752249,0.310867226632
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,MSTR,233,112,17,-1.53009710055,10.0353538114,0.0511318654445,0.532188841202,0.990276203466,4755.03649876,0.5,-11.5300971005,0.26215682318,0.330976451909
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,NVTS,200,102,17,-6.47251957502,9.60400046244,0.0469168900804,0.53,0.956938874818,5693.02778933,0.583333333333,-16.472519575,0.251249910233,0.271304044561
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,QBTS,212,110,17,-4.26966269875,7.74097542101,0.0366965142309,0.518867924528,0.972192333725,4859.96375283,0.583333333333,-14.2696626987,0.250531403244,0.252078840372
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,RGTI,211,109,17,-1.47420287585,10.0353538114,0.0519790014371,0.535545023697,0.990174257733,5480.66927149,0.5,-11.4742028759,0.263168565549,0.307809587277
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,RIOT,234,113,17,-0.482457169832,9.60400046244,0.050851998714,0.529914529915,0.996900219652,5480.66927149,0.5,-10.4824571698,0.267671983107,0.346648008918
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,RIVN,234,113,17,-5.34576498997,8.77991455213,0.0449331852634,0.525641025641,0.966495207811,5480.66927149,0.5,-15.34576499,0.250365200261,0.321629433543
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,SMCI,231,112,17,-4.47353991045,9.17264711353,0.0464995175801,0.528138528139,0.971907639494,5480.66927149,0.5,-14.4735399104,0.247961686865,0.327820045095
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,SOFI,233,112,17,-4.0729801087,9.17264711353,0.04617543304,0.527896995708,0.974428271365,5480.66927149,0.5,-14.0729801087,0.249646892156,0.335223718784
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2025,leave_one_stock_out_recomputed,WULF,227,109,17,-7.76390671164,8.38718199073,0.0420143498885,0.52422907489,0.951339781605,5480.66927149,0.416666666667,-17.7639067116,0.261154688839,0.333389712426
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,AAOI,42,26,15,63.7291001101,94.2214200258,0.151067323481,0.619047619048,1.68819189628,1116.73733928,0.666666666667,53.7291001101,0.223644039949,0.461298184358
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,APLD,54,36,15,73.5331239629,94.2445928045,0.174180043082,0.648148148148,1.84425277533,1929.11433542,0.666666666667,63.5331239629,0.20202604846,0.37427544678
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,ASTS,56,36,15,74.117213321,94.2445928045,0.171247569887,0.642857142857,1.8892327148,1749.33908344,0.666666666667,64.117213321,0.207020419244,0.321265211355
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,CIFR,56,36,15,72.267289808,94.2445928045,0.172779696248,0.642857142857,1.8482121216,1852.93480016,0.666666666667,62.267289808,0.204112681106,0.35902079764
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,HIMS,55,36,15,55.2253482,90.1767884606,0.145522817947,0.618181818182,1.59159085677,2221.66002383,0.666666666667,45.2253482,0.212267656155,0.379716969786
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,IONQ,51,34,15,42.7137175022,83.2921245421,0.137641354055,0.607843137255,1.42474994718,2216.04185277,0.666666666667,32.7137175022,0.161590389771,0.362405264845
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,IREN,54,37,15,62.7143474411,90.1999612393,0.160886946417,0.62962962963,1.67774674357,2216.04185277,0.666666666667,52.7143474411,0.202307279165,0.354532214145
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,MARA,57,37,16,64.6291434499,90.2231340181,0.16255032231,0.631578947368,1.71750272812,2216.04185277,0.666666666667,54.6291434499,0.194535580721,0.335582528076
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,MP,57,37,16,64.6291434499,90.2231340181,0.161750349106,0.631578947368,1.71750272812,2216.04185277,0.666666666667,54.6291434499,0.194535580721,0.335582528076
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,MRNA,54,35,15,71.3674285625,98.0760345608,0.155908372004,0.62962962963,1.79946694206,2216.04185277,0.666666666667,61.3674285625,0.198904476274,0.314836067624
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,MSTR,53,35,15,76.7842233313,98.266051591,0.16756577199,0.641509433962,1.88944283472,2216.04185277,0.666666666667,66.7842233313,0.204739911129,0.34486115492
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,NVTS,46,32,15,83.5979959328,116.022235798,0.20488441842,0.673913043478,2.03518420784,2216.04185277,0.666666666667,73.5979959328,0.198685720217,0.387647405043
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,QBTS,56,37,15,59.0761088854,90.1999612393,0.155751173709,0.625,1.64434759252,2216.04185277,0.666666666667,49.0761088854,0.204458970647,0.287465158583
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,RGTI,55,36,15,50.3375474538,90.1767884606,0.146976408996,0.618181818182,1.53923123704,2216.04185277,0.666666666667,40.3375474538,0.220630537853,0.316376851435
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,RIOT,56,36,15,64.2958759304,94.2445928045,0.153142589118,0.625,1.70127998689,2216.04185277,0.666666666667,54.2958759304,0.196652147627,0.330631230075
long__current_state__7.0__session_return_bin__above_plus_one_scale__42b65019e5,LONG,2026,leave_one_stock_out_recomputed,RIVN,57,37,16,64.6291434499,90.2231340181,0.157117841464,0.631578947368,1.71750272812,2216.04185277,0.666666666667,54.6291434499,0.194535580721,0.335582528076
