row_type,draw,interval_level,bound,metric,value,q1_minus_q0_log_loss_improvement,q1_minus_q0_brier_improvement,q1_minus_q0_auc_improvement,q1_selective_action_coverage,q1_selective_accuracy,q1_selective_balanced_accuracy,mean_aligned_ten_minute_return,median_aligned_ten_minute_return,positive_aligned_return_rate,mean_remaining_fraction,quiet_absorption_score_monotonic_slope,iv_excess_subgroup_accuracy,largest_movement_quartile_accuracy
interval,,0.9,upper,q1_selective_accuracy,0.552985074626866,,,,,,,,,,,,,
interval,,0.9,lower,q1_selective_balanced_accuracy,0.346436682292494,,,,,,,,,,,,,
interval,,0.9,upper,q1_selective_balanced_accuracy,0.541795033670034,,,,,,,,,,,,,
interval,,0.9,lower,mean_aligned_ten_minute_return,-0.00360081734018452,,,,,,,,,,,,,
interval,,0.9,upper,mean_aligned_ten_minute_return,0.00142648717461977,,,,,,,,,,,,,
interval,,0.9,lower,median_aligned_ten_minute_return,-0.0036920982922704,,,,,,,,,,,,,
interval,,0.9,upper,median_aligned_ten_minute_return,0.00185214593123047,,,,,,,,,,,,,
interval,,0.9,lower,positive_aligned_return_rate,0.355414987912973,,,,,,,,,,,,,
interval,,0.9,upper,positive_aligned_return_rate,0.552985074626866,,,,,,,,,,,,,
interval,,0.9,lower,mean_remaining_fraction,0.496205352634336,,,,,,,,,,,,,
interval,,0.9,upper,mean_remaining_fraction,0.597633173726009,,,,,,,,,,,,,
interval,,0.9,lower,quiet_absorption_score_monotonic_slope,-0.00132218187519934,,,,,,,,,,,,,
interval,,0.9,upper,quiet_absorption_score_monotonic_slope,0.000781778013917505,,,,,,,,,,,,,
interval,,0.9,lower,iv_excess_subgroup_accuracy,0.322972972972973,,,,,,,,,,,,,
interval,,0.9,upper,iv_excess_subgroup_accuracy,0.568355855855856,,,,,,,,,,,,,
interval,,0.9,lower,largest_movement_quartile_accuracy,0.25,,,,,,,,,,,,,
interval,,0.9,upper,largest_movement_quartile_accuracy,0.60125,,,,,,,,,,,,,
interval,,0.95,lower,q1_minus_q0_log_loss_improvement,-0.0172731281355307,,,,,,,,,,,,,
interval,,0.95,upper,q1_minus_q0_log_loss_improvement,0.00779388509339127,,,,,,,,,,,,,
interval,,0.95,lower,q1_minus_q0_brier_improvement,-0.00742883363180986,,,,,,,,,,,,,
interval,,0.95,upper,q1_minus_q0_brier_improvement,0.00389397674484019,,,,,,,,,,,,,
interval,,0.95,lower,q1_minus_q0_auc_improvement,-0.0327376967220242,,,,,,,,,,,,,
interval,,0.95,upper,q1_minus_q0_auc_improvement,0.0302482495657837,,,,,,,,,,,,,
interval,,0.95,lower,q1_selective_action_coverage,0.251464496584129,,,,,,,,,,,,,
interval,,0.95,upper,q1_selective_action_coverage,0.363128663263377,,,,,,,,,,,,,
interval,,0.95,lower,q1_selective_accuracy,0.325070422535211,,,,,,,,,,,,,
interval,,0.95,upper,q1_selective_accuracy,0.575375939849624,,,,,,,,,,,,,
interval,,0.95,lower,q1_selective_balanced_accuracy,0.311666107632677,,,,,,,,,,,,,
interval,,0.95,upper,q1_selective_balanced_accuracy,0.568851214574899,,,,,,,,,,,,,
interval,,0.95,lower,mean_aligned_ten_minute_return,-0.00434993936148132,,,,,,,,,,,,,
interval,,0.95,upper,mean_aligned_ten_minute_return,0.00194160716847726,,,,,,,,,,,,,
interval,,0.95,lower,median_aligned_ten_minute_return,-0.00467922415722958,,,,,,,,,,,,,
interval,,0.95,upper,median_aligned_ten_minute_return,0.00291552015498658,,,,,,,,,,,,,
interval,,0.95,lower,positive_aligned_return_rate,0.325070422535211,,,,,,,,,,,,,
interval,,0.95,upper,positive_aligned_return_rate,0.575375939849624,,,,,,,,,,,,,
interval,,0.95,lower,mean_remaining_fraction,0.48533672605995,,,,,,,,,,,,,
interval,,0.95,upper,mean_remaining_fraction,0.606650389332805,,,,,,,,,,,,,
interval,,0.95,lower,quiet_absorption_score_monotonic_slope,-0.00134712959622674,,,,,,,,,,,,,
interval,,0.95,upper,quiet_absorption_score_monotonic_slope,0.000970062134646906,,,,,,,,,,,,,
interval,,0.95,lower,iv_excess_subgroup_accuracy,0.274008207934337,,,,,,,,,,,,,
interval,,0.95,upper,iv_excess_subgroup_accuracy,0.609307359307359,,,,,,,,,,,,,
interval,,0.95,lower,largest_movement_quartile_accuracy,0.188450292397661,,,,,,,,,,,,,
interval,,0.95,upper,largest_movement_quartile_accuracy,0.65,,,,,,,,,,,,,
