scope,check,passed,rows,detail,selection_id,strategy,symbol,signal_session,contract_id,quote_role,quote_date,rejection_reason,bid,ask,midpoint,relative_spread
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-15,S1,IONQ,2024-05-15,IONQ240524C00009000,call_entry,2024-05-15,,0.35,0.39,0.37,0.108108108108108
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-15,S1,IONQ,2024-05-15,IONQ240524P00009000,put_entry,2024-05-15,,0.35,0.39,0.37,0.108108108108108
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-15,S1,IONQ,2024-05-15,IONQ240524C00009000,call_exit,2024-05-16,,0.17,0.23,0.2,0.3
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-15,S1,IONQ,2024-05-15,IONQ240524P00009000,put_exit,2024-05-16,,0.46,0.5,0.48,0.0833333333333333
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IONQ|2024-05-15,S1,IONQ,2024-05-15,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-05-15,S1,MARA,2024-05-15,MARA240524C00018000,call_entry,2024-05-15,,2.41,2.6,2.505,0.0758483033932136
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-05-15,S1,MARA,2024-05-15,MARA240524P00018000,put_entry,2024-05-15,,0.34,0.38,0.36,0.111111111111111
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-05-15,S1,MARA,2024-05-15,MARA240524C00018000,call_exit,2024-05-16,,1.83,2.1,1.965,0.137404580152672
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-05-15,S1,MARA,2024-05-15,MARA240524P00018000,put_exit,2024-05-16,,0.4,0.44,0.42,0.0952380952380952
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MARA|2024-05-15,S1,MARA,2024-05-15,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2024-05-15,S1,MSTR,2024-05-15,MSTR240524C01300000,call_entry,2024-05-15,,226,239.5,232.75,0.0580021482277121
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2024-05-15,S1,MSTR,2024-05-15,MSTR240524P01300000,put_entry,2024-05-15,,25.65,32.65,29.15,0.240137221269297
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2024-05-15,S1,MSTR,2024-05-15,MSTR240524C01300000,call_exit,2024-05-16,,163,176,169.5,0.0766961651917404
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2024-05-15,S1,MSTR,2024-05-15,MSTR240524P01300000,put_exit,2024-05-16,,25.5,28.5,27,0.111111111111111
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MSTR|2024-05-15,S1,MSTR,2024-05-15,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-05-15,S1,RIOT,2024-05-15,RIOT240524C00010000,call_entry,2024-05-15,,0.76,0.78,0.77,0.025974025974026
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-05-15,S1,RIOT,2024-05-15,RIOT240524P00010000,put_entry,2024-05-15,,0.37,0.39,0.38,0.0526315789473685
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-05-15,S1,RIOT,2024-05-15,RIOT240524C00010000,call_exit,2024-05-16,,0.5,0.52,0.51,0.0392156862745098
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-05-15,S1,RIOT,2024-05-15,RIOT240524P00010000,put_exit,2024-05-16,,0.48,0.5,0.49,0.0408163265306123
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|RIOT|2024-05-15,S1,RIOT,2024-05-15,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-15,S1,SOFI,2024-05-15,SOFI240524C00007500,call_entry,2024-05-15,,0.13,0.14,0.135,0.0740740740740741
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-15,S1,SOFI,2024-05-15,SOFI240524P00007500,put_entry,2024-05-15,,0.33,0.35,0.34,0.0588235294117646
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-15,S1,SOFI,2024-05-15,SOFI240524C00007500,call_exit,2024-05-16,,0.07,0.08,0.075,0.133333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-15,S1,SOFI,2024-05-15,SOFI240524P00007500,put_exit,2024-05-16,,0.41,0.44,0.425,0.0705882352941177
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|SOFI|2024-05-15,S1,SOFI,2024-05-15,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-05-15,S1,WULF,2024-05-15,WULF240524C00002000,call_entry,2024-05-15,,0.15,0.25,0.2,0.5
selected_contract,entry_exit_leg_quote,False,1,relative_spread_above_0_75,S1|WULF|2024-05-15,S1,WULF,2024-05-15,WULF240524P00002000,put_entry,2024-05-15,relative_spread_above_0_75,0.05,0.15,0.1,1
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-05-15,S1,WULF,2024-05-15,WULF240524C00002000,call_exit,2024-05-16,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-05-15,S1,WULF,2024-05-15,WULF240524P00002000,put_exit,2024-05-16,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,put_entry:relative_spread_above_0_75;call_exit:missing_quote;put_exit:missing_quote,S1|WULF|2024-05-15,S1,WULF,2024-05-15,,selection_summary,,put_entry:relative_spread_above_0_75;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-16,S1,AAOI,2024-05-16,AAOI240524C00011000,call_entry,2024-05-16,,0.6,0.7,0.65,0.153846153846154
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-16,S1,AAOI,2024-05-16,AAOI240524P00011000,put_entry,2024-05-16,,0.35,0.45,0.4,0.25
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-16,S1,AAOI,2024-05-16,AAOI240524C00011000,call_exit,2024-05-17,,0.85,1,0.925,0.162162162162162
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-16,S1,AAOI,2024-05-16,AAOI240524P00011000,put_exit,2024-05-17,,0.15,0.25,0.2,0.5
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAOI|2024-05-16,S1,AAOI,2024-05-16,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|CIFR|2024-05-16,S1,CIFR,2024-05-16,CIFR240524C00004000,call_entry,2024-05-16,,0.2,0.3,0.25,0.4
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|CIFR|2024-05-16,S1,CIFR,2024-05-16,CIFR240524P00004000,put_entry,2024-05-16,,0.15,0.2,0.175,0.285714285714286
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-05-16,S1,CIFR,2024-05-16,CIFR240524C00004000,call_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-05-16,S1,CIFR,2024-05-16,CIFR240524P00004000,put_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|CIFR|2024-05-16,S1,CIFR,2024-05-16,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-16,S1,IONQ,2024-05-16,IONQ240524C00009000,call_entry,2024-05-16,,0.17,0.23,0.2,0.3
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-16,S1,IONQ,2024-05-16,IONQ240524P00009000,put_entry,2024-05-16,,0.46,0.5,0.48,0.0833333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-16,S1,IONQ,2024-05-16,IONQ240524C00009000,call_exit,2024-05-17,,0.17,0.19,0.18,0.111111111111111
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-05-16,S1,IONQ,2024-05-16,IONQ240524P00009000,put_exit,2024-05-17,,0.38,0.43,0.405,0.123456790123457
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IONQ|2024-05-16,S1,IONQ,2024-05-16,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|IONQ|2024-05-16,S3,IONQ,2024-05-16,IONQ240517C00009000,call_entry,2024-05-16,,0.03,0.05,0.04,0.5
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|IONQ|2024-05-16,S3,IONQ,2024-05-16,IONQ240517P00009000,put_entry,2024-05-16,,0.29,0.52,0.405,0.567901234567901
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|IONQ|2024-05-16,S3,IONQ,2024-05-16,IONQ240517C00009000,call_exit,2024-05-17,,0.01,0.02,0.015,0.666666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|IONQ|2024-05-16,S3,IONQ,2024-05-16,IONQ240517P00009000,put_exit,2024-05-17,,0.2,0.34,0.27,0.518518518518518
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S3|IONQ|2024-05-16,S3,IONQ,2024-05-16,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-05-16,S1,MARA,2024-05-16,MARA240524C00020000,call_entry,2024-05-16,,0.96,1,0.98,0.0408163265306123
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-05-16,S1,MARA,2024-05-16,MARA240524P00020000,put_entry,2024-05-16,,1.3,1.49,1.395,0.136200716845878
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-05-16,S1,MARA,2024-05-16,MARA240524C00020000,call_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-05-16,S1,MARA,2024-05-16,MARA240524P00020000,put_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|MARA|2024-05-16,S1,MARA,2024-05-16,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-05-16,S1,RIOT,2024-05-16,RIOT240524C00010500,call_entry,2024-05-16,,0.31,0.33,0.32,0.0625000000000001
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-05-16,S1,RIOT,2024-05-16,RIOT240524P00010500,put_entry,2024-05-16,,0.77,0.86,0.815,0.110429447852761
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-05-16,S1,RIOT,2024-05-16,RIOT240524C00010500,call_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-05-16,S1,RIOT,2024-05-16,RIOT240524P00010500,put_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|RIOT|2024-05-16,S1,RIOT,2024-05-16,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SMCI|2024-05-16,S1,SMCI,2024-05-16,SMCI240524C00950000,call_entry,2024-05-16,,28.3,29,28.65,0.0244328097731239
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SMCI|2024-05-16,S1,SMCI,2024-05-16,SMCI240524P00950000,put_entry,2024-05-16,,72,74.3,73.15,0.0314422419685577
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2024-05-16,S1,SMCI,2024-05-16,SMCI240524C00950000,call_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2024-05-16,S1,SMCI,2024-05-16,SMCI240524P00950000,put_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|SMCI|2024-05-16,S1,SMCI,2024-05-16,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-16,S1,SOFI,2024-05-16,SOFI240524C00007500,call_entry,2024-05-16,,0.07,0.08,0.075,0.133333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-16,S1,SOFI,2024-05-16,SOFI240524P00007500,put_entry,2024-05-16,,0.41,0.44,0.425,0.0705882352941177
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-16,S1,SOFI,2024-05-16,SOFI240524C00007500,call_exit,2024-05-17,,0.08,0.09,0.085,0.117647058823529
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-16,S1,SOFI,2024-05-16,SOFI240524P00007500,put_exit,2024-05-17,,0.29,0.32,0.305,0.098360655737705
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|SOFI|2024-05-16,S1,SOFI,2024-05-16,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|SOFI|2024-05-16,S3,SOFI,2024-05-16,SOFI240517C00007500,call_entry,2024-05-16,,0.01,0.02,0.015,0.666666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|SOFI|2024-05-16,S3,SOFI,2024-05-16,SOFI240517P00007500,put_entry,2024-05-16,,0.35,0.4,0.375,0.133333333333333
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S3|SOFI|2024-05-16,S3,SOFI,2024-05-16,SOFI240517C00007500,call_exit,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|SOFI|2024-05-16,S3,SOFI,2024-05-16,SOFI240517P00007500,put_exit,2024-05-17,,0.21,0.44,0.325,0.707692307692308
selected_contract,entry_exit_quote_set,False,3,call_exit:missing_quote,S3|SOFI|2024-05-16,S3,SOFI,2024-05-16,,selection_summary,,call_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-17,S1,AAOI,2024-05-17,AAOI240524C00011000,call_entry,2024-05-17,,0.85,1,0.925,0.162162162162162
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-17,S1,AAOI,2024-05-17,AAOI240524P00011000,put_entry,2024-05-17,,0.15,0.25,0.2,0.5
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-17,S1,AAOI,2024-05-17,AAOI240524C00011000,call_exit,2024-05-20,,1.35,1.55,1.45,0.137931034482759
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAOI|2024-05-17,S1,AAOI,2024-05-17,AAOI240524P00011000,put_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,3,put_exit:missing_quote,S1|AAOI|2024-05-17,S1,AAOI,2024-05-17,,selection_summary,,put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-05-17,S1,CIFR,2024-05-17,CIFR240524C00004000,call_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-05-17,S1,CIFR,2024-05-17,CIFR240524P00004000,put_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-05-17,S1,CIFR,2024-05-17,CIFR240524C00004000,call_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-05-17,S1,CIFR,2024-05-17,CIFR240524P00004000,put_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|CIFR|2024-05-17,S1,CIFR,2024-05-17,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|HIMS|2024-05-17,S1,HIMS,2024-05-17,HIMS240524C00014000,call_entry,2024-05-17,,0.7,0.8,0.75,0.133333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|HIMS|2024-05-17,S1,HIMS,2024-05-17,HIMS240524P00014000,put_entry,2024-05-17,,0.15,0.2,0.175,0.285714285714286
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|HIMS|2024-05-17,S1,HIMS,2024-05-17,HIMS240524C00014000,call_exit,2024-05-20,,4.5,5,4.75,0.105263157894737
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|HIMS|2024-05-17,S1,HIMS,2024-05-17,HIMS240524P00014000,put_exit,2024-05-20,,0.05,0.1,0.075,0.666666666666667
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|HIMS|2024-05-17,S1,HIMS,2024-05-17,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-05-17,S1,MARA,2024-05-17,MARA240524C00019500,call_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-05-17,S1,MARA,2024-05-17,MARA240524P00019500,put_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-05-17,S1,MARA,2024-05-17,MARA240524C00019500,call_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-05-17,S1,MARA,2024-05-17,MARA240524P00019500,put_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MARA|2024-05-17,S1,MARA,2024-05-17,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-05-17,S1,RIOT,2024-05-17,RIOT240524C00010000,call_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-05-17,S1,RIOT,2024-05-17,RIOT240524P00010000,put_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-05-17,S1,RIOT,2024-05-17,RIOT240524C00010000,call_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-05-17,S1,RIOT,2024-05-17,RIOT240524P00010000,put_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|RIOT|2024-05-17,S1,RIOT,2024-05-17,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2024-05-17,S1,SMCI,2024-05-17,SMCI240524C00905000,call_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2024-05-17,S1,SMCI,2024-05-17,SMCI240524P00905000,put_entry,2024-05-17,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2024-05-17,S1,SMCI,2024-05-17,SMCI240524C00905000,call_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2024-05-17,S1,SMCI,2024-05-17,SMCI240524P00905000,put_exit,2024-05-20,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|SMCI|2024-05-17,S1,SMCI,2024-05-17,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-17,S1,SOFI,2024-05-17,SOFI240524C00007000,call_entry,2024-05-17,,0.33,0.34,0.335,0.0298507462686567
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-17,S1,SOFI,2024-05-17,SOFI240524P00007000,put_entry,2024-05-17,,0.04,0.05,0.045,0.222222222222222
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-17,S1,SOFI,2024-05-17,SOFI240524C00007000,call_exit,2024-05-20,,0.25,0.26,0.255,0.0392156862745098
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-05-17,S1,SOFI,2024-05-17,SOFI240524P00007000,put_exit,2024-05-20,,0.04,0.05,0.045,0.222222222222222
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|SOFI|2024-05-17,S1,SOFI,2024-05-17,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-20,S1,AAOI,2024-05-20,AAOI240531C00011500,call_entry,2024-05-20,,0.6,1.2,0.9,0.666666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAOI|2024-05-20,S1,AAOI,2024-05-20,AAOI240531P00011500,put_entry,2024-05-20,,0.25,0.3,0.275,0.181818181818182
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAOI|2024-05-20,S1,AAOI,2024-05-20,AAOI240531C00011500,call_exit,2024-05-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAOI|2024-05-20,S1,AAOI,2024-05-20,AAOI240531P00011500,put_exit,2024-05-21,missing_quote,,,,
