period,session,symbol,eligible_advance_rows,eligible_stocks_in_session,total_weight,expected_total_weight,absolute_weight_difference,record_type,minimum_stock_session_weight,maximum_stock_session_weight
development,2024-08-20,IREN,13,20,0.05,0.05,0,stock_session,,
development,2024-08-20,MARA,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-20,MP,13,20,0.05,0.05,0,stock_session,,
development,2024-08-20,MRNA,8,20,0.05,0.05,0,stock_session,,
development,2024-08-20,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-08-20,NVTS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-20,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-20,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-08-20,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-20,RIVN,9,20,0.05,0.05,0,stock_session,,
development,2024-08-20,SMCI,10,20,0.05,0.05,0,stock_session,,
development,2024-08-20,SOFI,10,20,0.05,0.05,0,stock_session,,
development,2024-08-20,WULF,4,20,0.05,0.05,0,stock_session,,
development,2024-08-21,AAL,4,20,0.05,0.05,0,stock_session,,
development,2024-08-21,AAOI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-21,APLD,12,20,0.05,0.05,0,stock_session,,
development,2024-08-21,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-21,CIFR,12,20,0.05,0.05,0,stock_session,,
development,2024-08-21,HIMS,4,20,0.05,0.05,0,stock_session,,
development,2024-08-21,IONQ,8,20,0.05,0.05,0,stock_session,,
development,2024-08-21,IREN,12,20,0.05,0.05,0,stock_session,,
development,2024-08-21,MARA,9,20,0.05,0.05,0,stock_session,,
development,2024-08-21,MP,1,20,0.05,0.05,0,stock_session,,
development,2024-08-21,MRNA,12,20,0.05,0.05,0,stock_session,,
development,2024-08-21,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-08-21,NVTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-21,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-21,RGTI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-21,RIOT,12,20,0.05,0.05,0,stock_session,,
development,2024-08-21,RIVN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-21,SMCI,8,20,0.05,0.05,0,stock_session,,
development,2024-08-21,SOFI,10,20,0.05,0.05,0,stock_session,,
development,2024-08-21,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-08-22,AAL,10,20,0.05,0.05,0,stock_session,,
development,2024-08-22,AAOI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-22,APLD,6,20,0.05,0.05,0,stock_session,,
development,2024-08-22,ASTS,4,20,0.05,0.05,0,stock_session,,
development,2024-08-22,CIFR,10,20,0.05,0.05,0,stock_session,,
development,2024-08-22,HIMS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-22,IONQ,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-22,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-08-22,MARA,10,20,0.05,0.05,0,stock_session,,
development,2024-08-22,MP,1,20,0.05,0.05,0,stock_session,,
development,2024-08-22,MRNA,13,20,0.05,0.05,0,stock_session,,
development,2024-08-22,MSTR,13,20,0.05,0.05,0,stock_session,,
development,2024-08-22,NVTS,12,20,0.05,0.05,0,stock_session,,
development,2024-08-22,QBTS,9,20,0.05,0.05,0,stock_session,,
development,2024-08-22,RGTI,9,20,0.05,0.05,0,stock_session,,
development,2024-08-22,RIOT,13,20,0.05,0.05,0,stock_session,,
development,2024-08-22,RIVN,4,20,0.05,0.05,0,stock_session,,
development,2024-08-22,SMCI,10,20,0.05,0.05,0,stock_session,,
development,2024-08-22,SOFI,10,20,0.05,0.05,0,stock_session,,
development,2024-08-22,WULF,12,20,0.05,0.05,0,stock_session,,
development,2024-08-23,AAL,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-23,AAOI,5,20,0.05,0.05,0,stock_session,,
development,2024-08-23,APLD,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-23,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,CIFR,12,20,0.05,0.05,0,stock_session,,
development,2024-08-23,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,IONQ,12,20,0.05,0.05,0,stock_session,,
development,2024-08-23,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,MARA,9,20,0.05,0.05,0,stock_session,,
development,2024-08-23,MP,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,MRNA,6,20,0.05,0.05,0,stock_session,,
development,2024-08-23,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,NVTS,12,20,0.05,0.05,0,stock_session,,
development,2024-08-23,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,RIOT,13,20,0.05,0.05,0,stock_session,,
development,2024-08-23,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,SMCI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-23,SOFI,15,20,0.05,0.05,0,stock_session,,
development,2024-08-23,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-08-26,AAL,10,20,0.05,0.05,0,stock_session,,
development,2024-08-26,AAOI,12,20,0.05,0.05,0,stock_session,,
development,2024-08-26,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-08-26,ASTS,5,20,0.05,0.05,0,stock_session,,
development,2024-08-26,CIFR,10,20,0.05,0.05,0,stock_session,,
development,2024-08-26,HIMS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-26,IONQ,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-26,IREN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-26,MARA,8,20,0.05,0.05,0,stock_session,,
development,2024-08-26,MP,6,20,0.05,0.05,0,stock_session,,
development,2024-08-26,MRNA,8,20,0.05,0.05,0,stock_session,,
development,2024-08-26,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-08-26,NVTS,12,20,0.05,0.05,0,stock_session,,
development,2024-08-26,QBTS,9,20,0.05,0.05,0,stock_session,,
development,2024-08-26,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-26,RIOT,6,20,0.05,0.05,0,stock_session,,
development,2024-08-26,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-08-26,SMCI,13,20,0.05,0.05,0,stock_session,,
development,2024-08-26,SOFI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-26,WULF,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,AAL,8,20,0.05,0.05,0,stock_session,,
development,2024-08-27,AAOI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,APLD,12,20,0.05,0.05,0,stock_session,,
development,2024-08-27,ASTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-27,IONQ,15,20,0.05,0.05,0,stock_session,,
development,2024-08-27,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-08-27,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,MP,4,20,0.05,0.05,0,stock_session,,
development,2024-08-27,MRNA,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-08-27,NVTS,10,20,0.05,0.05,0,stock_session,,
development,2024-08-27,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,RGTI,9,20,0.05,0.05,0,stock_session,,
development,2024-08-27,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-27,RIVN,4,20,0.05,0.05,0,stock_session,,
development,2024-08-27,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-08-27,SOFI,2,20,0.05,0.05,0,stock_session,,
development,2024-08-27,WULF,12,20,0.05,0.05,0,stock_session,,
development,2024-08-28,AAL,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,AAOI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,APLD,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,CIFR,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,HIMS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-08-28,IONQ,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,IREN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-08-28,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,MP,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,MRNA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,MSTR,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,NVTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,QBTS,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,RGTI,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-08-28,RIVN,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-08-28,SOFI,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-28,WULF,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-08-29,AAOI,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,APLD,7,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,ASTS,3,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,CIFR,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,HIMS,8,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,IONQ,7,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,IREN,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,MARA,5,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,MP,4,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,MRNA,4,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,MSTR,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,NVTS,10,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,QBTS,13,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-29,RGTI,8,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,RIOT,9,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,RIVN,7,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,SOFI,6,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-08-29,WULF,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-08-30,AAL,12,20,0.05,0.05,0,stock_session,,
development,2024-08-30,AAOI,8,20,0.05,0.05,0,stock_session,,
development,2024-08-30,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-08-30,ASTS,8,20,0.05,0.05,0,stock_session,,
development,2024-08-30,CIFR,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-08-30,IONQ,9,20,0.05,0.05,0,stock_session,,
development,2024-08-30,IREN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,MARA,12,20,0.05,0.05,0,stock_session,,
development,2024-08-30,MP,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,MSTR,12,20,0.05,0.05,0,stock_session,,
development,2024-08-30,NVTS,15,20,0.05,0.05,0,stock_session,,
development,2024-08-30,QBTS,12,20,0.05,0.05,0,stock_session,,
development,2024-08-30,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,SMCI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-08-30,SOFI,15,20,0.05,0.05,0,stock_session,,
development,2024-08-30,WULF,13,20,0.05,0.05,0,stock_session,,
development,2024-09-03,AAL,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,AAOI,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,ASTS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-03,HIMS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,IONQ,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,IREN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,MARA,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,MP,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,MRNA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,MSTR,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,NVTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-03,QBTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,RGTI,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,RIOT,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,RIVN,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,SMCI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,SOFI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-03,WULF,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,AAOI,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,APLD,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,ASTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-04,CIFR,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,HIMS,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,IONQ,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,IREN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,MARA,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,MP,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,MRNA,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,MSTR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-04,NVTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-04,QBTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,RGTI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-04,RIOT,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,RIVN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-04,SMCI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-04,SOFI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-04,WULF,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-05,AAL,12,20,0.05,0.05,0,stock_session,,
development,2024-09-05,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-09-05,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-09-05,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-09-05,CIFR,10,20,0.05,0.05,0,stock_session,,
development,2024-09-05,HIMS,10,20,0.05,0.05,0,stock_session,,
development,2024-09-05,IONQ,13,20,0.05,0.05,0,stock_session,,
development,2024-09-05,IREN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-05,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-09-05,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-05,MRNA,13,20,0.05,0.05,0,stock_session,,
development,2024-09-05,MSTR,1,20,0.05,0.05,0,stock_session,,
development,2024-09-05,NVTS,12,20,0.05,0.05,0,stock_session,,
development,2024-09-05,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-05,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-05,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-09-05,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-05,SMCI,13,20,0.05,0.05,0,stock_session,,
development,2024-09-05,SOFI,15,20,0.05,0.05,0,stock_session,,
development,2024-09-05,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-06,AAL,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-06,AAOI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,APLD,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-06,ASTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-06,HIMS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,IONQ,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,IREN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-06,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,MP,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,MRNA,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,NVTS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,QBTS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,RGTI,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-06,RIVN,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,SMCI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-06,SOFI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-06,WULF,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-09,AAL,10,20,0.05,0.05,0,stock_session,,
development,2024-09-09,AAOI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-09-09,ASTS,12,20,0.05,0.05,0,stock_session,,
development,2024-09-09,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-09-09,HIMS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,IONQ,9,20,0.05,0.05,0,stock_session,,
development,2024-09-09,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-09-09,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,MRNA,12,20,0.05,0.05,0,stock_session,,
development,2024-09-09,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-09-09,NVTS,9,20,0.05,0.05,0,stock_session,,
development,2024-09-09,QBTS,5,20,0.05,0.05,0,stock_session,,
development,2024-09-09,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-09-09,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,RIVN,9,20,0.05,0.05,0,stock_session,,
development,2024-09-09,SMCI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,SOFI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-09,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-09-10,AAL,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,AAOI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-10,APLD,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,ASTS,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-10,HIMS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,IONQ,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,IREN,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,MARA,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-10,MP,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,MRNA,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,NVTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,QBTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-10,RGTI,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,RIOT,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,RIVN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-10,SMCI,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,SOFI,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-09-10,WULF,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-09-11,AAL,12,20,0.05,0.05,0,stock_session,,
development,2024-09-11,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,APLD,8,20,0.05,0.05,0,stock_session,,
development,2024-09-11,ASTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-11,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,IONQ,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,IREN,6,20,0.05,0.05,0,stock_session,,
development,2024-09-11,MARA,6,20,0.05,0.05,0,stock_session,,
development,2024-09-11,MP,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-11,MRNA,10,20,0.05,0.05,0,stock_session,,
development,2024-09-11,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,NVTS,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-09-11,RGTI,13,20,0.05,0.05,0,stock_session,,
development,2024-09-11,RIOT,9,20,0.05,0.05,0,stock_session,,
development,2024-09-11,RIVN,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-11,SMCI,8,20,0.05,0.05,0,stock_session,,
development,2024-09-11,SOFI,6,20,0.05,0.05,0,stock_session,,
development,2024-09-11,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-09-12,AAL,10,20,0.05,0.05,0,stock_session,,
development,2024-09-12,AAOI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-12,APLD,8,20,0.05,0.05,0,stock_session,,
development,2024-09-12,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-09-12,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-09-12,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-09-12,IONQ,10,20,0.05,0.05,0,stock_session,,
development,2024-09-12,IREN,3,20,0.05,0.05,0,stock_session,,
development,2024-09-12,MARA,10,20,0.05,0.05,0,stock_session,,
development,2024-09-12,MP,12,20,0.05,0.05,0,stock_session,,
development,2024-09-12,MRNA,15,20,0.05,0.05,0,stock_session,,
development,2024-09-12,MSTR,1,20,0.05,0.05,0,stock_session,,
development,2024-09-12,NVTS,13,20,0.05,0.05,0,stock_session,,
development,2024-09-12,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-12,RGTI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-12,RIOT,10,20,0.05,0.05,0,stock_session,,
development,2024-09-12,RIVN,12,20,0.05,0.05,0,stock_session,,
development,2024-09-12,SMCI,12,20,0.05,0.05,0,stock_session,,
development,2024-09-12,SOFI,12,20,0.05,0.05,0,stock_session,,
development,2024-09-12,WULF,12,20,0.05,0.05,0,stock_session,,
development,2024-09-13,AAL,12,20,0.05,0.05,0,stock_session,,
development,2024-09-13,AAOI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-13,APLD,8,20,0.05,0.05,0,stock_session,,
development,2024-09-13,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-09-13,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-09-13,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-09-13,IONQ,4,20,0.05,0.05,0,stock_session,,
development,2024-09-13,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-09-13,MARA,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-13,MP,12,20,0.05,0.05,0,stock_session,,
development,2024-09-13,MRNA,15,20,0.05,0.05,0,stock_session,,
development,2024-09-13,MSTR,5,20,0.05,0.05,0,stock_session,,
development,2024-09-13,NVTS,13,20,0.05,0.05,0,stock_session,,
development,2024-09-13,QBTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-13,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-09-13,RIOT,8,20,0.05,0.05,0,stock_session,,
development,2024-09-13,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-13,SMCI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-09-13,SOFI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
