record_type,draw,metric,value,interval_90_lower,interval_90_upper,interval_95_lower,interval_95_upper
draw,74,conjunction_minus_behavioural_dimensions_return_after_20bps,1.4295154060904705,,,,
draw,75,conjunction_minus_behavioural_dimensions_return_after_20bps,-35.240586456410668,,,,
draw,76,conjunction_minus_behavioural_dimensions_return_after_20bps,-10.477773354953756,,,,
draw,77,conjunction_minus_behavioural_dimensions_return_after_20bps,-4.4995986529560916,,,,
draw,78,conjunction_minus_behavioural_dimensions_return_after_20bps,-14.748349376861949,,,,
draw,79,conjunction_minus_behavioural_dimensions_return_after_20bps,-46.431352253384624,,,,
draw,80,conjunction_minus_behavioural_dimensions_return_after_20bps,-7.6748371356734628,,,,
draw,81,conjunction_minus_behavioural_dimensions_return_after_20bps,-16.43862826692073,,,,
draw,82,conjunction_minus_behavioural_dimensions_return_after_20bps,-11.134287720152731,,,,
draw,83,conjunction_minus_behavioural_dimensions_return_after_20bps,-33.199125272531404,,,,
draw,84,conjunction_minus_behavioural_dimensions_return_after_20bps,-45.530610851015098,,,,
draw,85,conjunction_minus_behavioural_dimensions_return_after_20bps,-21.747288587234671,,,,
draw,86,conjunction_minus_behavioural_dimensions_return_after_20bps,-81.511321813612511,,,,
draw,87,conjunction_minus_behavioural_dimensions_return_after_20bps,-22.477836154310989,,,,
draw,88,conjunction_minus_behavioural_dimensions_return_after_20bps,9.4229942011585681,,,,
draw,89,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.125141461896153,,,,
draw,90,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.711788004325491,,,,
draw,91,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.640313999461974,,,,
draw,92,conjunction_minus_behavioural_dimensions_return_after_20bps,-3.7794975699786852,,,,
draw,93,conjunction_minus_behavioural_dimensions_return_after_20bps,-16.597349472797795,,,,
draw,94,conjunction_minus_behavioural_dimensions_return_after_20bps,-29.126456163109395,,,,
draw,95,conjunction_minus_behavioural_dimensions_return_after_20bps,-41.678278258754659,,,,
draw,96,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.095948870797205,,,,
draw,97,conjunction_minus_behavioural_dimensions_return_after_20bps,-54.901871687769692,,,,
draw,98,conjunction_minus_behavioural_dimensions_return_after_20bps,-38.963548833060123,,,,
draw,99,conjunction_minus_behavioural_dimensions_return_after_20bps,-3.8419664439357257,,,,
draw,100,conjunction_minus_behavioural_dimensions_return_after_20bps,-38.837577410746739,,,,
draw,101,conjunction_minus_behavioural_dimensions_return_after_20bps,-2.3054479390864677,,,,
draw,102,conjunction_minus_behavioural_dimensions_return_after_20bps,-56.541900229178225,,,,
draw,103,conjunction_minus_behavioural_dimensions_return_after_20bps,-24.344806942015033,,,,
draw,104,conjunction_minus_behavioural_dimensions_return_after_20bps,-7.5305975202857081,,,,
draw,105,conjunction_minus_behavioural_dimensions_return_after_20bps,-4.9939976321327855,,,,
draw,106,conjunction_minus_behavioural_dimensions_return_after_20bps,-26.975458334913,,,,
draw,107,conjunction_minus_behavioural_dimensions_return_after_20bps,-33.966793247592705,,,,
draw,108,conjunction_minus_behavioural_dimensions_return_after_20bps,-10.460669327364236,,,,
draw,109,conjunction_minus_behavioural_dimensions_return_after_20bps,-9.4532544305031276,,,,
draw,110,conjunction_minus_behavioural_dimensions_return_after_20bps,-16.741619103804279,,,,
draw,111,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.025579701925057,,,,
draw,112,conjunction_minus_behavioural_dimensions_return_after_20bps,-17.328671642057142,,,,
draw,113,conjunction_minus_behavioural_dimensions_return_after_20bps,-49.285579430988051,,,,
draw,114,conjunction_minus_behavioural_dimensions_return_after_20bps,-17.206349610974222,,,,
draw,115,conjunction_minus_behavioural_dimensions_return_after_20bps,-48.538913693664107,,,,
draw,116,conjunction_minus_behavioural_dimensions_return_after_20bps,-1.2127030639176837,,,,
draw,117,conjunction_minus_behavioural_dimensions_return_after_20bps,-46.828711744576594,,,,
draw,118,conjunction_minus_behavioural_dimensions_return_after_20bps,-41.803857901987399,,,,
draw,119,conjunction_minus_behavioural_dimensions_return_after_20bps,-18.395343946072074,,,,
draw,120,conjunction_minus_behavioural_dimensions_return_after_20bps,-33.066190771330746,,,,
draw,121,conjunction_minus_behavioural_dimensions_return_after_20bps,6.6213973215597166,,,,
draw,122,conjunction_minus_behavioural_dimensions_return_after_20bps,-49.655253944239533,,,,
draw,123,conjunction_minus_behavioural_dimensions_return_after_20bps,-19.624846870556009,,,,
draw,124,conjunction_minus_behavioural_dimensions_return_after_20bps,-33.038436092519092,,,,
draw,125,conjunction_minus_behavioural_dimensions_return_after_20bps,-47.438606719612608,,,,
draw,126,conjunction_minus_behavioural_dimensions_return_after_20bps,-26.919818055334726,,,,
draw,127,conjunction_minus_behavioural_dimensions_return_after_20bps,-21.613290538050162,,,,
draw,128,conjunction_minus_behavioural_dimensions_return_after_20bps,-38.968572988356492,,,,
draw,129,conjunction_minus_behavioural_dimensions_return_after_20bps,-4.301608544955263,,,,
draw,130,conjunction_minus_behavioural_dimensions_return_after_20bps,-50.457887657869996,,,,
draw,131,conjunction_minus_behavioural_dimensions_return_after_20bps,-3.9804969902119587,,,,
draw,132,conjunction_minus_behavioural_dimensions_return_after_20bps,-29.690654585473638,,,,
draw,133,conjunction_minus_behavioural_dimensions_return_after_20bps,-53.412381829406932,,,,
draw,134,conjunction_minus_behavioural_dimensions_return_after_20bps,-7.5047583706913672,,,,
draw,135,conjunction_minus_behavioural_dimensions_return_after_20bps,-6.0454466988416051,,,,
draw,136,conjunction_minus_behavioural_dimensions_return_after_20bps,-19.526456821435215,,,,
draw,137,conjunction_minus_behavioural_dimensions_return_after_20bps,-69.277656098868022,,,,
draw,138,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.692192649914382,,,,
draw,139,conjunction_minus_behavioural_dimensions_return_after_20bps,-44.89139734857384,,,,
draw,140,conjunction_minus_behavioural_dimensions_return_after_20bps,-32.345653594630811,,,,
draw,141,conjunction_minus_behavioural_dimensions_return_after_20bps,-6.451423621462534,,,,
draw,142,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.927743439067463,,,,
draw,143,conjunction_minus_behavioural_dimensions_return_after_20bps,-52.219401812264572,,,,
draw,144,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.126661400298595,,,,
draw,145,conjunction_minus_behavioural_dimensions_return_after_20bps,7.5472782464981565,,,,
draw,146,conjunction_minus_behavioural_dimensions_return_after_20bps,-25.016279306831628,,,,
draw,147,conjunction_minus_behavioural_dimensions_return_after_20bps,-52.062991605217256,,,,
draw,148,conjunction_minus_behavioural_dimensions_return_after_20bps,-57.991386383463805,,,,
draw,149,conjunction_minus_behavioural_dimensions_return_after_20bps,-45.51721293706219,,,,
draw,150,conjunction_minus_behavioural_dimensions_return_after_20bps,-15.132212841077127,,,,
draw,151,conjunction_minus_behavioural_dimensions_return_after_20bps,-43.356230077666659,,,,
draw,152,conjunction_minus_behavioural_dimensions_return_after_20bps,-40.879651406026113,,,,
draw,153,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.482663022523695,,,,
draw,154,conjunction_minus_behavioural_dimensions_return_after_20bps,-12.881035924455864,,,,
draw,155,conjunction_minus_behavioural_dimensions_return_after_20bps,-71.01056860732902,,,,
draw,156,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.855370279599569,,,,
draw,157,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.837912395209976,,,,
draw,158,conjunction_minus_behavioural_dimensions_return_after_20bps,-48.019410965212977,,,,
draw,159,conjunction_minus_behavioural_dimensions_return_after_20bps,-52.671768142393141,,,,
draw,160,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.916051290234858,,,,
draw,161,conjunction_minus_behavioural_dimensions_return_after_20bps,-50.095284162230968,,,,
draw,162,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.952385946217976,,,,
draw,163,conjunction_minus_behavioural_dimensions_return_after_20bps,-26.267441751758703,,,,
draw,164,conjunction_minus_behavioural_dimensions_return_after_20bps,-51.477157129942057,,,,
draw,165,conjunction_minus_behavioural_dimensions_return_after_20bps,4.5042458420303824,,,,
draw,166,conjunction_minus_behavioural_dimensions_return_after_20bps,-40.863534338296567,,,,
draw,167,conjunction_minus_behavioural_dimensions_return_after_20bps,-31.000019992934199,,,,
draw,168,conjunction_minus_behavioural_dimensions_return_after_20bps,-46.699516345909203,,,,
draw,169,conjunction_minus_behavioural_dimensions_return_after_20bps,-23.556658283160829,,,,
draw,170,conjunction_minus_behavioural_dimensions_return_after_20bps,-25.698861795270542,,,,
draw,171,conjunction_minus_behavioural_dimensions_return_after_20bps,-28.518990320738677,,,,
draw,172,conjunction_minus_behavioural_dimensions_return_after_20bps,-58.900717732822031,,,,
draw,173,conjunction_minus_behavioural_dimensions_return_after_20bps,-53.788323566505596,,,,
draw,174,conjunction_minus_behavioural_dimensions_return_after_20bps,4.6526710022651532,,,,
draw,175,conjunction_minus_behavioural_dimensions_return_after_20bps,-31.385181950553481,,,,
draw,176,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.1923615157562,,,,
draw,177,conjunction_minus_behavioural_dimensions_return_after_20bps,-0.40982225430839847,,,,
draw,178,conjunction_minus_behavioural_dimensions_return_after_20bps,-36.627896672753963,,,,
draw,179,conjunction_minus_behavioural_dimensions_return_after_20bps,-0.058306812997140516,,,,
draw,180,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.637962833486306,,,,
draw,181,conjunction_minus_behavioural_dimensions_return_after_20bps,-4.4984815352784588,,,,
draw,182,conjunction_minus_behavioural_dimensions_return_after_20bps,-25.089741648949175,,,,
draw,183,conjunction_minus_behavioural_dimensions_return_after_20bps,-23.811934473107986,,,,
draw,184,conjunction_minus_behavioural_dimensions_return_after_20bps,-14.448360888924187,,,,
draw,185,conjunction_minus_behavioural_dimensions_return_after_20bps,-11.660660939158126,,,,
draw,186,conjunction_minus_behavioural_dimensions_return_after_20bps,-43.576731988002784,,,,
draw,187,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.819560358331678,,,,
draw,188,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.947824322470105,,,,
draw,189,conjunction_minus_behavioural_dimensions_return_after_20bps,-34.243520255753623,,,,
draw,190,conjunction_minus_behavioural_dimensions_return_after_20bps,-40.077296681679826,,,,
draw,191,conjunction_minus_behavioural_dimensions_return_after_20bps,-8.249534134613981,,,,
draw,192,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.726091207858133,,,,
draw,193,conjunction_minus_behavioural_dimensions_return_after_20bps,-5.122327603805652,,,,
draw,194,conjunction_minus_behavioural_dimensions_return_after_20bps,-23.218176406679095,,,,
draw,195,conjunction_minus_behavioural_dimensions_return_after_20bps,2.0155180838026725,,,,
draw,196,conjunction_minus_behavioural_dimensions_return_after_20bps,-34.575257635206995,,,,
draw,197,conjunction_minus_behavioural_dimensions_return_after_20bps,-36.281653523688334,,,,
draw,198,conjunction_minus_behavioural_dimensions_return_after_20bps,-29.46494583342318,,,,
draw,199,conjunction_minus_behavioural_dimensions_return_after_20bps,21.346117616537963,,,,
summary,-1,D2_minus_D1_brier_improvement,-0.0034449048654396647,-0.0068718386715956228,0.00012944245249814912,-0.0070422208538462074,0.00043101119222397586
summary,-1,D2_minus_D1_log_loss_improvement,-0.0084062625251835957,-0.016059841301432641,-0.00086151066326639744,-0.016409797939582953,0.00047715432792141049
summary,-1,D3_minus_D2_brier_improvement,-0.0014766063537972858,-0.0026215336615228648,-0.00032760525627623425,-0.0029555132452674022,-0.00019399140362776963
summary,-1,P2_minus_P1_brier_improvement,0.0011386754333323262,-3.6650833134792271e-05,0.0024121639390759764,-0.00024480684453311583,0.0027285987195270721
summary,-1,P2_minus_P1_log_loss_improvement,0.0055480085882132976,0.0021310416237681957,0.0094403480613215358,0.0012158093592695097,0.0099457248920817466
summary,-1,P3_minus_P2_brier_improvement,-0.00038493353993820174,-0.00080603208426998914,-9.2142382709966409e-06,-0.00090210119068096851,8.2145777820942048e-05
summary,-1,behavioural_dimensions_minus_predecessor_return_after_20bps,-25.162848293939078,-66.768412490533066,20.376606827531919,-86.510206589914205,25.777692149195278
summary,-1,conjunction_minus_behavioural_dimensions_return_after_20bps,-28.301869644991189,-57.272607855600413,1.4588155399760705,-69.320978911579545,6.2069110456729835
