record_type,draw,metric,value,confidence_level,lower,upper
draw,230,direction_M2_minus_M1_brier_improvement,0.00219346583578,,,
draw,230,direction_M3_minus_M2_brier_improvement,-0.00138486395916,,,
draw,230,movement_M2_minus_M1_log_loss_improvement,-0.0022286340647,,,
draw,230,movement_M3_minus_M2_log_loss_improvement,-0.00294398483004,,,
draw,230,direction_M2_minus_M1_log_loss_improvement,0.00371192790608,,,
draw,230,direction_M3_minus_M2_log_loss_improvement,-0.00339508973076,,,
draw,230,M3_minus_M1_top_one_cohort_relative_bps,-4.32598460519,,,
draw,231,movement_M2_minus_M1_brier_improvement,-0.000650931960553,,,
draw,231,movement_M3_minus_M2_brier_improvement,-0.000748960320388,,,
draw,231,direction_M2_minus_M1_brier_improvement,-0.000607138958537,,,
draw,231,direction_M3_minus_M2_brier_improvement,-0.00358780695435,,,
draw,231,movement_M2_minus_M1_log_loss_improvement,5.6740088115e-05,,,
draw,231,movement_M3_minus_M2_log_loss_improvement,-0.00225552746668,,,
draw,231,direction_M2_minus_M1_log_loss_improvement,-0.00211785166999,,,
draw,231,direction_M3_minus_M2_log_loss_improvement,-0.00836920513599,,,
draw,231,M3_minus_M1_top_one_cohort_relative_bps,1.78218061046,,,
draw,232,movement_M2_minus_M1_brier_improvement,-0.00100904924635,,,
draw,232,movement_M3_minus_M2_brier_improvement,-0.000907619466176,,,
draw,232,direction_M2_minus_M1_brier_improvement,0.00123909497199,,,
draw,232,direction_M3_minus_M2_brier_improvement,-0.00218900692733,,,
draw,232,movement_M2_minus_M1_log_loss_improvement,-0.00118348153962,,,
draw,232,movement_M3_minus_M2_log_loss_improvement,-0.00292413902709,,,
draw,232,direction_M2_minus_M1_log_loss_improvement,0.00230093515031,,,
draw,232,direction_M3_minus_M2_log_loss_improvement,-0.00473444263786,,,
draw,232,M3_minus_M1_top_one_cohort_relative_bps,34.7899911102,,,
draw,233,movement_M2_minus_M1_brier_improvement,-0.00104794733742,,,
draw,233,movement_M3_minus_M2_brier_improvement,-0.000636989287061,,,
draw,233,direction_M2_minus_M1_brier_improvement,0.00384144898406,,,
draw,233,direction_M3_minus_M2_brier_improvement,-0.00187729641936,,,
draw,233,movement_M2_minus_M1_log_loss_improvement,-0.000945302730487,,,
draw,233,movement_M3_minus_M2_log_loss_improvement,-0.001542375379,,,
draw,233,direction_M2_minus_M1_log_loss_improvement,0.00784579908543,,,
draw,233,direction_M3_minus_M2_log_loss_improvement,-0.00468429059068,,,
draw,233,M3_minus_M1_top_one_cohort_relative_bps,3.11775715956,,,
draw,234,movement_M2_minus_M1_brier_improvement,-0.00103182391968,,,
draw,234,movement_M3_minus_M2_brier_improvement,-0.000807470897298,,,
draw,234,direction_M2_minus_M1_brier_improvement,0.00452757396851,,,
draw,234,direction_M3_minus_M2_brier_improvement,0.00309138233786,,,
draw,234,movement_M2_minus_M1_log_loss_improvement,-0.00114985876173,,,
draw,234,movement_M3_minus_M2_log_loss_improvement,-0.00267297366082,,,
draw,234,direction_M2_minus_M1_log_loss_improvement,0.00901411226982,,,
draw,234,direction_M3_minus_M2_log_loss_improvement,0.00619389856498,,,
draw,234,M3_minus_M1_top_one_cohort_relative_bps,-56.3103741485,,,
draw,235,movement_M2_minus_M1_brier_improvement,-0.00090959137319,,,
draw,235,movement_M3_minus_M2_brier_improvement,-0.000592548604538,,,
draw,235,direction_M2_minus_M1_brier_improvement,0.000306056897025,,,
draw,235,direction_M3_minus_M2_brier_improvement,-0.00360686826091,,,
draw,235,movement_M2_minus_M1_log_loss_improvement,-0.00160471676359,,,
draw,235,movement_M3_minus_M2_log_loss_improvement,-0.0024695875858,,,
draw,235,direction_M2_minus_M1_log_loss_improvement,-0.000424787083183,,,
draw,235,direction_M3_minus_M2_log_loss_improvement,-0.00802818108732,,,
draw,235,M3_minus_M1_top_one_cohort_relative_bps,-18.0217901542,,,
draw,236,movement_M2_minus_M1_brier_improvement,-0.000960861553602,,,
draw,236,movement_M3_minus_M2_brier_improvement,-0.000912256882844,,,
draw,236,direction_M2_minus_M1_brier_improvement,-0.00116695553102,,,
draw,236,direction_M3_minus_M2_brier_improvement,-0.00196526817559,,,
draw,236,movement_M2_minus_M1_log_loss_improvement,-0.00213110518277,,,
draw,236,movement_M3_minus_M2_log_loss_improvement,-0.00324664404922,,,
draw,236,direction_M2_minus_M1_log_loss_improvement,-0.00416140009711,,,
draw,236,direction_M3_minus_M2_log_loss_improvement,-0.00366793573678,,,
draw,236,M3_minus_M1_top_one_cohort_relative_bps,30.5314688256,,,
draw,237,movement_M2_minus_M1_brier_improvement,-0.00144622947098,,,
draw,237,movement_M3_minus_M2_brier_improvement,-0.000492785849084,,,
draw,237,direction_M2_minus_M1_brier_improvement,0.00274400690704,,,
draw,237,direction_M3_minus_M2_brier_improvement,-0.00330149451885,,,
draw,237,movement_M2_minus_M1_log_loss_improvement,-0.00303532986814,,,
draw,237,movement_M3_minus_M2_log_loss_improvement,-0.00204746584045,,,
draw,237,direction_M2_minus_M1_log_loss_improvement,0.00434459819904,,,
draw,237,direction_M3_minus_M2_log_loss_improvement,-0.00761373317796,,,
draw,237,M3_minus_M1_top_one_cohort_relative_bps,-18.5729641182,,,
draw,238,movement_M2_minus_M1_brier_improvement,-0.000992697607672,,,
draw,238,movement_M3_minus_M2_brier_improvement,-0.00114143163919,,,
draw,238,direction_M2_minus_M1_brier_improvement,0.00239101176876,,,
draw,238,direction_M3_minus_M2_brier_improvement,-0.00550765358544,,,
draw,238,movement_M2_minus_M1_log_loss_improvement,-0.00229653123551,,,
draw,238,movement_M3_minus_M2_log_loss_improvement,-0.00361836882947,,,
draw,238,direction_M2_minus_M1_log_loss_improvement,0.00436986761042,,,
draw,238,direction_M3_minus_M2_log_loss_improvement,-0.012666256662,,,
draw,238,M3_minus_M1_top_one_cohort_relative_bps,-35.7136117911,,,
draw,239,movement_M2_minus_M1_brier_improvement,-0.00030019015236,,,
draw,239,movement_M3_minus_M2_brier_improvement,-0.000868332316463,,,
draw,239,direction_M2_minus_M1_brier_improvement,0.000542513319787,,,
draw,239,direction_M3_minus_M2_brier_improvement,-0.00151796904792,,,
draw,239,movement_M2_minus_M1_log_loss_improvement,0.000328936359499,,,
draw,239,movement_M3_minus_M2_log_loss_improvement,-0.00280251962353,,,
draw,239,direction_M2_minus_M1_log_loss_improvement,0.000396366688831,,,
draw,239,direction_M3_minus_M2_log_loss_improvement,-0.00343710610627,,,
draw,239,M3_minus_M1_top_one_cohort_relative_bps,16.5811464215,,,
draw,240,movement_M2_minus_M1_brier_improvement,-0.000713364822789,,,
draw,240,movement_M3_minus_M2_brier_improvement,-0.000811293252927,,,
draw,240,direction_M2_minus_M1_brier_improvement,0.000380289198097,,,
draw,240,direction_M3_minus_M2_brier_improvement,-0.00132907146791,,,
draw,240,movement_M2_minus_M1_log_loss_improvement,-0.000630000975298,,,
draw,240,movement_M3_minus_M2_log_loss_improvement,-0.00231871118439,,,
draw,240,direction_M2_minus_M1_log_loss_improvement,-0.000493213716828,,,
draw,240,direction_M3_minus_M2_log_loss_improvement,-0.003789939824,,,
draw,240,M3_minus_M1_top_one_cohort_relative_bps,-19.8354308235,,,
draw,241,movement_M2_minus_M1_brier_improvement,-0.000462994484693,,,
draw,241,movement_M3_minus_M2_brier_improvement,-0.000635986159784,,,
draw,241,direction_M2_minus_M1_brier_improvement,0.00141664269766,,,
draw,241,direction_M3_minus_M2_brier_improvement,-0.00340877810836,,,
draw,241,movement_M2_minus_M1_log_loss_improvement,-0.000102782352898,,,
draw,241,movement_M3_minus_M2_log_loss_improvement,-0.00201553986892,,,
draw,241,direction_M2_minus_M1_log_loss_improvement,0.00176978369193,,,
draw,241,direction_M3_minus_M2_log_loss_improvement,-0.00749526688061,,,
draw,241,M3_minus_M1_top_one_cohort_relative_bps,33.8766122632,,,
draw,242,movement_M2_minus_M1_brier_improvement,-0.00135179088791,,,
draw,242,movement_M3_minus_M2_brier_improvement,-0.000564146032774,,,
draw,242,direction_M2_minus_M1_brier_improvement,0.00290656794661,,,
draw,242,direction_M3_minus_M2_brier_improvement,-0.00369949326235,,,
draw,242,movement_M2_minus_M1_log_loss_improvement,-0.00275940110528,,,
draw,242,movement_M3_minus_M2_log_loss_improvement,-0.00171774856963,,,
draw,242,direction_M2_minus_M1_log_loss_improvement,0.00484060259627,,,
draw,242,direction_M3_minus_M2_log_loss_improvement,-0.00879405569415,,,
draw,242,M3_minus_M1_top_one_cohort_relative_bps,-17.0344703275,,,
draw,243,movement_M2_minus_M1_brier_improvement,-0.00119849470119,,,
draw,243,movement_M3_minus_M2_brier_improvement,-0.000705445889249,,,
draw,243,direction_M2_minus_M1_brier_improvement,-0.000640836985249,,,
draw,243,direction_M3_minus_M2_brier_improvement,-0.00031884118859,,,
draw,243,movement_M2_minus_M1_log_loss_improvement,-0.00273065561324,,,
draw,243,movement_M3_minus_M2_log_loss_improvement,-0.00246474626418,,,
draw,243,direction_M2_minus_M1_log_loss_improvement,-0.00316102967665,,,
draw,243,direction_M3_minus_M2_log_loss_improvement,-0.00114228959336,,,
draw,243,M3_minus_M1_top_one_cohort_relative_bps,20.0601247156,,,
draw,244,movement_M2_minus_M1_brier_improvement,-0.000558332387133,,,
draw,244,movement_M3_minus_M2_brier_improvement,-0.000920072027103,,,
draw,244,direction_M2_minus_M1_brier_improvement,0.00202573724122,,,
draw,244,direction_M3_minus_M2_brier_improvement,-0.00181453582627,,,
draw,244,movement_M2_minus_M1_log_loss_improvement,0.000675846951543,,,
draw,244,movement_M3_minus_M2_log_loss_improvement,-0.00286614893937,,,
draw,244,direction_M2_minus_M1_log_loss_improvement,0.00336222254755,,,
draw,244,direction_M3_minus_M2_log_loss_improvement,-0.00453977775981,,,
draw,244,M3_minus_M1_top_one_cohort_relative_bps,20.9734994107,,,
draw,245,movement_M2_minus_M1_brier_improvement,-0.00134063073535,,,
draw,245,movement_M3_minus_M2_brier_improvement,-0.000994375248533,,,
draw,245,direction_M2_minus_M1_brier_improvement,0.00189020345407,,,
draw,245,direction_M3_minus_M2_brier_improvement,0.000334002320327,,,
draw,245,movement_M2_minus_M1_log_loss_improvement,-0.00245928516487,,,
draw,245,movement_M3_minus_M2_log_loss_improvement,-0.00308626154556,,,
draw,245,direction_M2_minus_M1_log_loss_improvement,0.00274124128416,,,
draw,245,direction_M3_minus_M2_log_loss_improvement,0.000805313321611,,,
draw,245,M3_minus_M1_top_one_cohort_relative_bps,3.04327515671,,,
draw,246,movement_M2_minus_M1_brier_improvement,-0.00162396494437,,,
draw,246,movement_M3_minus_M2_brier_improvement,-0.000822256007633,,,
draw,246,direction_M2_minus_M1_brier_improvement,0.00290183451532,,,
draw,246,direction_M3_minus_M2_brier_improvement,-0.00429068695458,,,
draw,246,movement_M2_minus_M1_log_loss_improvement,-0.00445838312943,,,
draw,246,movement_M3_minus_M2_log_loss_improvement,-0.00285879990692,,,
draw,246,direction_M2_minus_M1_log_loss_improvement,0.00493827928623,,,
draw,246,direction_M3_minus_M2_log_loss_improvement,-0.00928903317259,,,
draw,246,M3_minus_M1_top_one_cohort_relative_bps,-7.15960887901,,,
draw,247,movement_M2_minus_M1_brier_improvement,-0.00168560898902,,,
draw,247,movement_M3_minus_M2_brier_improvement,-0.000634942668681,,,
draw,247,direction_M2_minus_M1_brier_improvement,-0.00121333598418,,,
draw,247,direction_M3_minus_M2_brier_improvement,-0.00125531605553,,,
draw,247,movement_M2_minus_M1_log_loss_improvement,-0.00428644407328,,,
draw,247,movement_M3_minus_M2_log_loss_improvement,-0.002110179196,,,
draw,247,direction_M2_minus_M1_log_loss_improvement,-0.00377033041762,,,
draw,247,direction_M3_minus_M2_log_loss_improvement,-0.00280809627138,,,
draw,247,M3_minus_M1_top_one_cohort_relative_bps,-10.6377535671,,,
draw,248,movement_M2_minus_M1_brier_improvement,-0.000553432550489,,,
draw,248,movement_M3_minus_M2_brier_improvement,-0.000408204783609,,,
draw,248,direction_M2_minus_M1_brier_improvement,-0.000118485934142,,,
draw,248,direction_M3_minus_M2_brier_improvement,-0.00217834853102,,,
draw,248,movement_M2_minus_M1_log_loss_improvement,0.000283457949334,,,
draw,248,movement_M3_minus_M2_log_loss_improvement,-0.00130613519369,,,
draw,248,direction_M2_minus_M1_log_loss_improvement,-0.00114877418318,,,
draw,248,direction_M3_minus_M2_log_loss_improvement,-0.00565664286144,,,
draw,248,M3_minus_M1_top_one_cohort_relative_bps,-10.94155506,,,
draw,249,movement_M2_minus_M1_brier_improvement,-0.00119467507841,,,
draw,249,movement_M3_minus_M2_brier_improvement,-0.000861433274928,,,
draw,249,direction_M2_minus_M1_brier_improvement,0.000188654632115,,,
draw,249,direction_M3_minus_M2_brier_improvement,0.00140981222005,,,
draw,249,movement_M2_minus_M1_log_loss_improvement,-0.00225948105641,,,
draw,249,movement_M3_minus_M2_log_loss_improvement,-0.00268266469301,,,
draw,249,direction_M2_minus_M1_log_loss_improvement,-6.16986229171e-05,,,
draw,249,direction_M3_minus_M2_log_loss_improvement,0.00290944344803,,,
draw,249,M3_minus_M1_top_one_cohort_relative_bps,6.21982459287,,,
draw,250,movement_M2_minus_M1_brier_improvement,-0.00116642723029,,,
draw,250,movement_M3_minus_M2_brier_improvement,-0.000536413776664,,,
draw,250,direction_M2_minus_M1_brier_improvement,-0.002933083131,,,
draw,250,direction_M3_minus_M2_brier_improvement,-0.00306347699858,,,
draw,250,movement_M2_minus_M1_log_loss_improvement,-0.0020124583592,,,
draw,250,movement_M3_minus_M2_log_loss_improvement,-0.00143192898145,,,
draw,250,direction_M2_minus_M1_log_loss_improvement,-0.00857703034954,,,
draw,250,direction_M3_minus_M2_log_loss_improvement,-0.00601806194119,,,
draw,250,M3_minus_M1_top_one_cohort_relative_bps,-4.33695305737,,,
draw,251,movement_M2_minus_M1_brier_improvement,-0.00104390163877,,,
draw,251,movement_M3_minus_M2_brier_improvement,-0.000684916147551,,,
draw,251,direction_M2_minus_M1_brier_improvement,0.00136204537265,,,
draw,251,direction_M3_minus_M2_brier_improvement,-0.00568580571326,,,
draw,251,movement_M2_minus_M1_log_loss_improvement,-0.002479727791,,,
draw,251,movement_M3_minus_M2_log_loss_improvement,-0.0022812097071,,,
draw,251,direction_M2_minus_M1_log_loss_improvement,0.00132270105376,,,
draw,251,direction_M3_minus_M2_log_loss_improvement,-0.0130191667821,,,
draw,251,M3_minus_M1_top_one_cohort_relative_bps,4.04999998708,,,
draw,252,movement_M2_minus_M1_brier_improvement,-0.000990877989114,,,
draw,252,movement_M3_minus_M2_brier_improvement,-0.000622676087655,,,
draw,252,direction_M2_minus_M1_brier_improvement,0.00340143072904,,,
draw,252,direction_M3_minus_M2_brier_improvement,-0.00235523031276,,,
draw,252,movement_M2_minus_M1_log_loss_improvement,-0.0016590332107,,,
draw,252,movement_M3_minus_M2_log_loss_improvement,-0.00177482715931,,,
draw,252,direction_M2_minus_M1_log_loss_improvement,0.00594986597826,,,
draw,252,direction_M3_minus_M2_log_loss_improvement,-0.00532035032295,,,
draw,252,M3_minus_M1_top_one_cohort_relative_bps,6.71586572929,,,
draw,253,movement_M2_minus_M1_brier_improvement,-0.000882483493221,,,
draw,253,movement_M3_minus_M2_brier_improvement,-0.000678923185308,,,
draw,253,direction_M2_minus_M1_brier_improvement,-0.00315490973814,,,
draw,253,direction_M3_minus_M2_brier_improvement,0.000412941841085,,,
draw,253,movement_M2_minus_M1_log_loss_improvement,-0.00086251685239,,,
draw,253,movement_M3_minus_M2_log_loss_improvement,-0.00225097600783,,,
draw,253,direction_M2_minus_M1_log_loss_improvement,-0.0085081150764,,,
draw,253,direction_M3_minus_M2_log_loss_improvement,0.00113362013087,,,
draw,253,M3_minus_M1_top_one_cohort_relative_bps,25.0399668239,,,
draw,254,movement_M2_minus_M1_brier_improvement,-0.000808732663004,,,
draw,254,movement_M3_minus_M2_brier_improvement,-0.000528434646181,,,
draw,254,direction_M2_minus_M1_brier_improvement,-0.00103911528948,,,
draw,254,direction_M3_minus_M2_brier_improvement,-0.00366593482037,,,
draw,254,movement_M2_minus_M1_log_loss_improvement,-0.00197303710744,,,
draw,254,movement_M3_minus_M2_log_loss_improvement,-0.0019311531524,,,
draw,254,direction_M2_minus_M1_log_loss_improvement,-0.00375898860062,,,
draw,254,direction_M3_minus_M2_log_loss_improvement,-0.00883580352272,,,
draw,254,M3_minus_M1_top_one_cohort_relative_bps,12.1608979763,,,
draw,255,movement_M2_minus_M1_brier_improvement,-0.00149087201424,,,
draw,255,movement_M3_minus_M2_brier_improvement,-0.000832442051562,,,
draw,255,direction_M2_minus_M1_brier_improvement,-0.00187487531825,,,
draw,255,direction_M3_minus_M2_brier_improvement,-0.00388728697916,,,
draw,255,movement_M2_minus_M1_log_loss_improvement,-0.00321135802884,,,
draw,255,movement_M3_minus_M2_log_loss_improvement,-0.00267390281184,,,
draw,255,direction_M2_minus_M1_log_loss_improvement,-0.00566135131191,,,
draw,255,direction_M3_minus_M2_log_loss_improvement,-0.00856681720194,,,
draw,255,M3_minus_M1_top_one_cohort_relative_bps,-9.14384498226,,,
draw,256,movement_M2_minus_M1_brier_improvement,-0.00104562994573,,,
draw,256,movement_M3_minus_M2_brier_improvement,-0.000430267120012,,,
draw,256,direction_M2_minus_M1_brier_improvement,-0.00361661816106,,,
draw,256,direction_M3_minus_M2_brier_improvement,-0.00353101742184,,,
draw,256,movement_M2_minus_M1_log_loss_improvement,-0.00257281322564,,,
draw,256,movement_M3_minus_M2_log_loss_improvement,-0.00131651043217,,,
draw,256,direction_M2_minus_M1_log_loss_improvement,-0.00917248824439,,,
draw,256,direction_M3_minus_M2_log_loss_improvement,-0.00780164910799,,,
draw,256,M3_minus_M1_top_one_cohort_relative_bps,-47.8443212463,,,
draw,257,movement_M2_minus_M1_brier_improvement,-8.39993265355e-05,,,
draw,257,movement_M3_minus_M2_brier_improvement,-0.00120121911138,,,
draw,257,direction_M2_minus_M1_brier_improvement,0.000345544482902,,,
draw,257,direction_M3_minus_M2_brier_improvement,-0.00346701733273,,,
draw,257,movement_M2_minus_M1_log_loss_improvement,0.00197902819976,,,
draw,257,movement_M3_minus_M2_log_loss_improvement,-0.00400489737648,,,
draw,257,direction_M2_minus_M1_log_loss_improvement,-0.000483297418536,,,
draw,257,direction_M3_minus_M2_log_loss_improvement,-0.00827400097552,,,
draw,257,M3_minus_M1_top_one_cohort_relative_bps,0.423335581446,,,
draw,258,movement_M2_minus_M1_brier_improvement,-0.000913345089776,,,
draw,258,movement_M3_minus_M2_brier_improvement,-0.000678501266294,,,
draw,258,direction_M2_minus_M1_brier_improvement,0.00325198419103,,,
draw,258,direction_M3_minus_M2_brier_improvement,-0.00428938297666,,,
draw,258,movement_M2_minus_M1_log_loss_improvement,-0.00158765346402,,,
draw,258,movement_M3_minus_M2_log_loss_improvement,-0.0021777060779,,,
draw,258,direction_M2_minus_M1_log_loss_improvement,0.00682620636598,,,
draw,258,direction_M3_minus_M2_log_loss_improvement,-0.0102664874371,,,
draw,258,M3_minus_M1_top_one_cohort_relative_bps,-25.324234718,,,
draw,259,movement_M2_minus_M1_brier_improvement,-0.000801812211063,,,
draw,259,movement_M3_minus_M2_brier_improvement,-0.00093194908202,,,
draw,259,direction_M2_minus_M1_brier_improvement,-0.00434197043751,,,
draw,259,direction_M3_minus_M2_brier_improvement,-0.00183459164572,,,
draw,259,movement_M2_minus_M1_log_loss_improvement,-0.00126522803443,,,
draw,259,movement_M3_minus_M2_log_loss_improvement,-0.00251958426423,,,
draw,259,direction_M2_minus_M1_log_loss_improvement,-0.0106466831965,,,
draw,259,direction_M3_minus_M2_log_loss_improvement,-0.0050206886909,,,
draw,259,M3_minus_M1_top_one_cohort_relative_bps,23.3638394324,,,
draw,260,movement_M2_minus_M1_brier_improvement,-0.0011704988284,,,
draw,260,movement_M3_minus_M2_brier_improvement,-0.000584985218785,,,
draw,260,direction_M2_minus_M1_brier_improvement,0.00156218597423,,,
draw,260,direction_M3_minus_M2_brier_improvement,-0.00122883633025,,,
draw,260,movement_M2_minus_M1_log_loss_improvement,-0.0026786561164,,,
draw,260,movement_M3_minus_M2_log_loss_improvement,-0.00190034880198,,,
draw,260,direction_M2_minus_M1_log_loss_improvement,0.00158840187396,,,
draw,260,direction_M3_minus_M2_log_loss_improvement,-0.00306232634976,,,
draw,260,M3_minus_M1_top_one_cohort_relative_bps,-2.29041299523,,,
draw,261,movement_M2_minus_M1_brier_improvement,-0.00145280566931,,,
draw,261,movement_M3_minus_M2_brier_improvement,-0.000803534069663,,,
draw,261,direction_M2_minus_M1_brier_improvement,-0.000878654605058,,,
draw,261,direction_M3_minus_M2_brier_improvement,-0.00118161319696,,,
draw,261,movement_M2_minus_M1_log_loss_improvement,-0.00277343365939,,,
draw,261,movement_M3_minus_M2_log_loss_improvement,-0.00249307328462,,,
draw,261,direction_M2_minus_M1_log_loss_improvement,-0.00292273627918,,,
draw,261,direction_M3_minus_M2_log_loss_improvement,-0.00350373351828,,,
draw,261,M3_minus_M1_top_one_cohort_relative_bps,29.4969556107,,,
draw,262,movement_M2_minus_M1_brier_improvement,-0.000365482568563,,,
draw,262,movement_M3_minus_M2_brier_improvement,-0.000923259172728,,,
draw,262,direction_M2_minus_M1_brier_improvement,-0.000559212292495,,,
draw,262,direction_M3_minus_M2_brier_improvement,-0.00551251940546,,,
draw,262,movement_M2_minus_M1_log_loss_improvement,-0.000175090435127,,,
draw,262,movement_M3_minus_M2_log_loss_improvement,-0.00270678590035,,,
draw,262,direction_M2_minus_M1_log_loss_improvement,-0.00255458677369,,,
draw,262,direction_M3_minus_M2_log_loss_improvement,-0.0137414686117,,,
draw,262,M3_minus_M1_top_one_cohort_relative_bps,-11.1764907951,,,
draw,263,movement_M2_minus_M1_brier_improvement,-0.000879489297785,,,
draw,263,movement_M3_minus_M2_brier_improvement,-0.000894454958293,,,
draw,263,direction_M2_minus_M1_brier_improvement,0.000574531032822,,,
draw,263,direction_M3_minus_M2_brier_improvement,-0.00300964057803,,,
draw,263,movement_M2_minus_M1_log_loss_improvement,-0.00159396493458,,,
draw,263,movement_M3_minus_M2_log_loss_improvement,-0.00305523412001,,,
draw,263,direction_M2_minus_M1_log_loss_improvement,-0.000144583108613,,,
draw,263,direction_M3_minus_M2_log_loss_improvement,-0.00657355208798,,,
draw,263,M3_minus_M1_top_one_cohort_relative_bps,17.3603040257,,,
draw,264,movement_M2_minus_M1_brier_improvement,-0.00100897283388,,,
draw,264,movement_M3_minus_M2_brier_improvement,-0.000606514688655,,,
draw,264,direction_M2_minus_M1_brier_improvement,0.000153082111663,,,
draw,264,direction_M3_minus_M2_brier_improvement,-0.00324187404506,,,
draw,264,movement_M2_minus_M1_log_loss_improvement,-0.00204118459059,,,
draw,264,movement_M3_minus_M2_log_loss_improvement,-0.00183492905106,,,
draw,264,direction_M2_minus_M1_log_loss_improvement,-0.000530431835669,,,
draw,264,direction_M3_minus_M2_log_loss_improvement,-0.00726312955742,,,
draw,264,M3_minus_M1_top_one_cohort_relative_bps,7.9266276302,,,
draw,265,movement_M2_minus_M1_brier_improvement,-0.00095805174711,,,
draw,265,movement_M3_minus_M2_brier_improvement,-0.000575285666381,,,
draw,265,direction_M2_minus_M1_brier_improvement,-0.000362955396205,,,
draw,265,direction_M3_minus_M2_brier_improvement,-0.00111590080371,,,
draw,265,movement_M2_minus_M1_log_loss_improvement,-0.00211970605962,,,
draw,265,movement_M3_minus_M2_log_loss_improvement,-0.00212472881576,,,
draw,265,direction_M2_minus_M1_log_loss_improvement,-0.00221721501448,,,
draw,265,direction_M3_minus_M2_log_loss_improvement,-0.00322824095748,,,
draw,265,M3_minus_M1_top_one_cohort_relative_bps,21.291890057,,,
draw,266,movement_M2_minus_M1_brier_improvement,-0.00119704422379,,,
draw,266,movement_M3_minus_M2_brier_improvement,-0.000707246086837,,,
draw,266,direction_M2_minus_M1_brier_improvement,0.00325895339671,,,
draw,266,direction_M3_minus_M2_brier_improvement,-0.00111586557218,,,
draw,266,movement_M2_minus_M1_log_loss_improvement,-0.00218933475344,,,
draw,266,movement_M3_minus_M2_log_loss_improvement,-0.00242211977878,,,
draw,266,direction_M2_minus_M1_log_loss_improvement,0.00563638735078,,,
draw,266,direction_M3_minus_M2_log_loss_improvement,-0.00283175064149,,,
draw,266,M3_minus_M1_top_one_cohort_relative_bps,20.8167061636,,,
draw,267,movement_M2_minus_M1_brier_improvement,-0.00079859634734,,,
draw,267,movement_M3_minus_M2_brier_improvement,-0.000434637556067,,,
draw,267,direction_M2_minus_M1_brier_improvement,-0.00157573826087,,,
draw,267,direction_M3_minus_M2_brier_improvement,-0.00379607394958,,,
draw,267,movement_M2_minus_M1_log_loss_improvement,-0.00131156883709,,,
draw,267,movement_M3_minus_M2_log_loss_improvement,-0.00155213466651,,,
draw,267,direction_M2_minus_M1_log_loss_improvement,-0.00550774387433,,,
draw,267,direction_M3_minus_M2_log_loss_improvement,-0.009302970709,,,
draw,267,M3_minus_M1_top_one_cohort_relative_bps,23.7427251454,,,
draw,268,movement_M2_minus_M1_brier_improvement,-0.00146154834984,,,
draw,268,movement_M3_minus_M2_brier_improvement,-0.00111061907307,,,
draw,268,direction_M2_minus_M1_brier_improvement,0.00102475483595,,,
draw,268,direction_M3_minus_M2_brier_improvement,-0.002499554271,,,
draw,268,movement_M2_minus_M1_log_loss_improvement,-0.0034340111785,,,
draw,268,movement_M3_minus_M2_log_loss_improvement,-0.00292058973504,,,
draw,268,direction_M2_minus_M1_log_loss_improvement,0.00104485914978,,,
draw,268,direction_M3_minus_M2_log_loss_improvement,-0.00629139656304,,,
draw,268,M3_minus_M1_top_one_cohort_relative_bps,4.59759344477,,,
draw,269,movement_M2_minus_M1_brier_improvement,-0.00146452646604,,,
draw,269,movement_M3_minus_M2_brier_improvement,-0.000743232909883,,,
draw,269,direction_M2_minus_M1_brier_improvement,-0.00298649963385,,,
draw,269,direction_M3_minus_M2_brier_improvement,-0.00282818325786,,,
draw,269,movement_M2_minus_M1_log_loss_improvement,-0.00318722493792,,,
draw,269,movement_M3_minus_M2_log_loss_improvement,-0.00231308223091,,,
draw,269,direction_M2_minus_M1_log_loss_improvement,-0.00742863477955,,,
draw,269,direction_M3_minus_M2_log_loss_improvement,-0.00630781015095,,,
draw,269,M3_minus_M1_top_one_cohort_relative_bps,20.0707241364,,,
draw,270,movement_M2_minus_M1_brier_improvement,-0.000896668925326,,,
draw,270,movement_M3_minus_M2_brier_improvement,-0.00122715213543,,,
draw,270,direction_M2_minus_M1_brier_improvement,-0.0011022458115,,,
draw,270,direction_M3_minus_M2_brier_improvement,-0.00221444647175,,,
draw,270,movement_M2_minus_M1_log_loss_improvement,-0.000423063858631,,,
draw,270,movement_M3_minus_M2_log_loss_improvement,-0.00365577721455,,,
draw,270,direction_M2_minus_M1_log_loss_improvement,-0.00263901427764,,,
draw,270,direction_M3_minus_M2_log_loss_improvement,-0.00504963593771,,,
draw,270,M3_minus_M1_top_one_cohort_relative_bps,5.65758955,,,
draw,271,movement_M2_minus_M1_brier_improvement,-0.000756766170156,,,
draw,271,movement_M3_minus_M2_brier_improvement,-0.000506724142648,,,
draw,271,direction_M2_minus_M1_brier_improvement,-0.00050223451067,,,
draw,271,direction_M3_minus_M2_brier_improvement,-0.00411137250793,,,
draw,271,movement_M2_minus_M1_log_loss_improvement,-0.00115823651578,,,
draw,271,movement_M3_minus_M2_log_loss_improvement,-0.00156422281094,,,
draw,271,direction_M2_minus_M1_log_loss_improvement,-0.00237550411147,,,
draw,271,direction_M3_minus_M2_log_loss_improvement,-0.00967259901634,,,
draw,271,M3_minus_M1_top_one_cohort_relative_bps,-2.63457322774,,,
draw,272,movement_M2_minus_M1_brier_improvement,-0.00120383478799,,,
