signature_id,direction,stage,condition_count,rows,sessions,stocks,mean_directional_net_bps,directional_lift,raw_p_value,fdr_q_value,discovery_score,discovery_supported_effect,discovery_eligible,rejection_reasons_json,conditions_json
short__return_12_bin__zero_to_plus_one__universe_breadth_bin__mixed__0f814001fa,SHORT,pairwise,2,391,97,20,2.93206686566,0.00422570201727,0.295133074369,0.999955450325,-0.237154564458,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""mixed""}]"
short__return_12_cross_sectional_rank_bin__bottom_20__020120bd14,SHORT,univariate,1,1960,247,20,-9.08757845784,0.0183443929719,0.875207190771,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""}]"
short__return_12_cross_sectional_rank_bin__bottom_20__same_orientation_repeat_bin__0__780779a621,SHORT,pairwise,2,1315,247,20,-7.21200760354,0.0254445714463,0.777937514996,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""},{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""0""}]"
short__return_12_cross_sectional_rank_bin__bottom_20__state_motif_3__1gt2gt3__4bdce4b986,SHORT,pairwise,2,18,18,12,-42.9356432232,-0.0723585548739,1,1,-0.368522237086,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>3""}]"
short__return_12_cross_sectional_rank_bin__bottom_20__top_parent_loop__cycle_06__b90fac18b2,SHORT,pairwise,2,41,37,14,-9.83745701276,-0.0222230535189,1,1,-0.346598334082,False,False,"[""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_06""}]"
short__return_12_cross_sectional_rank_bin__middle_60__e831b56448,SHORT,univariate,1,5842,250,20,-10.1111388906,-0.00438335612156,0.953591508166,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""}]"
short__return_12_cross_sectional_rank_bin__middle_60__return_1_bin__minus_one_to_zero__1d41f90ea8,SHORT,pairwise,2,2606,248,20,-10.4604310037,-0.01420216364,0.968490110368,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__return_12_cross_sectional_rank_bin__middle_60__rolling_high_low_location_bin__low__3e478be1f8,SHORT,pairwise,2,2021,237,20,-4.64951925349,-0.0109753012591,0.967995059491,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""low""}]"
short__return_12_cross_sectional_rank_bin__middle_60__scheduled_bars_remaining_bin__65__ad01a17cda,SHORT,pairwise,2,2956,250,20,-10.5952980138,0.00932089182585,0.886959231302,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""65""}]"
short__return_12_cross_sectional_rank_bin__middle_60__state_motif_2__2gt5__59cbcc6a96,SHORT,pairwise,2,56,51,18,19.5744803838,0.0744668419515,1,1,0.173701787283,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>5""}]"
short__return_12_cross_sectional_rank_bin__middle_60__state_motif_2__6gt5__259817ea02,SHORT,pairwise,2,244,129,19,5.99413514258,0.02645747427,0.0188908101635,0.999955450325,-0.109737531684,True,False,"[""fdr_not_passed""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>5""}]"
short__return_12_cross_sectional_rank_bin__middle_60__state_motif_3__1gt2gt1__a11d997c24,SHORT,pairwise,2,64,54,17,-6.15747174743,-0.00812244376278,1,1,-0.311918456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""}]"
short__return_12_cross_sectional_rank_bin__middle_60__state_motif_4__6gt4gt2gt4__c0937af4d3,SHORT,pairwise,2,51,41,18,-66.280107248,-0.0886984241549,1,1,-0.407813063876,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>4>2>4""}]"
short__return_12_cross_sectional_rank_bin__top_20__c968ba5023,SHORT,univariate,1,1957,249,20,-17.0053998775,-0.00646972276125,0.969634672995,0.999955450325,-0.165615121848,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]"
short__return_12_cross_sectional_rank_bin__top_20__return_1_bin__below_minus_one_scale__rolling_high_low_location_bin__middle__b67c7501ee,SHORT,three_condition,3,48,38,19,-115.430135298,-0.148747443763,1,1,-0.724623596591,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""}]"
short__return_12_cross_sectional_rank_bin__top_20__session_return_bin__below_minus_one_scale__state_motif_2__1gt0__168b94434a,SHORT,three_condition,3,3,3,3,4.05742285111,-0.127914110429,1,1,-1.5830417631,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""stock_concentration""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>0""}]"
short__return_12_cross_sectional_rank_bin__top_20__state_motif_3__0gt1gt0__universe_breadth_bin__strong__3905160e79,SHORT,three_condition,3,2,2,2,30.0894799864,0.0387525562372,1,1,-1.90559271849,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""0>1>0""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]"
short__return_12_cross_sectional_rank_bin__top_20__state_motif_3__1gt2gt1__universe_breadth_bin__strong__289171b65b,SHORT,three_condition,3,5,4,5,4.26236603929,0.138752556237,1,1,-0.773048479804,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]"
short__return_12_cross_sectional_rank_bin__top_20__state_motif_3__5gt6gt5__c0122367cb,SHORT,pairwise,2,94,80,17,-19.5141385209,-0.0144389331245,0.71291172915,0.999955450325,-0.358793456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""5>6>5""}]"
short__return_12_cross_sectional_rank_bin__top_20__top_second_margin_bin__high__e07a956e24,SHORT,pairwise,2,121,87,20,-32.2805955443,-0.0232309148372,0.882945758757,0.999955450325,-0.374939491085,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]"
short__return_12_cross_sectional_rank_bin__top_20__universe_breadth_bin__strong__fb5594ed9c,SHORT,pairwise,2,819,164,20,-32.3179014207,-0.0216870042023,0.929702340853,0.999955450325,-0.339867937107,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]"
short__return_1_bin__above_plus_one_scale__d4f40fea3c,SHORT,univariate,1,473,173,20,-10.4606244517,-0.00458782431246,0.706444253643,0.999955450325,-0.184480559627,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
short__return_1_bin__above_plus_one_scale__session_return_bin__zero_to_plus_one__268967cd8a,SHORT,pairwise,2,30,23,17,32.4319968425,0.0387525562372,1,1,-0.358793456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
short__return_1_bin__above_plus_one_scale__state_motif_2__1gt4__f50d5326dd,SHORT,pairwise,2,35,27,16,21.2231095099,0.0244668419515,1,1,-0.360104634294,False,False,"[""fdr_not_passed"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>4""}]"
short__return_1_bin__above_plus_one_scale__state_motif_3__1gt2gt3__9d14f98e00,SHORT,pairwise,2,2,2,2,-7.13243047601,-0.461247443763,1,1,-1.64407234219,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>3""}]"
short__return_1_bin__above_plus_one_scale__state_motif_3__3gt1gt3__b9f19f0d4e,SHORT,pairwise,2,7,6,6,12.0900607589,0.110181127666,1,1,-0.535325170745,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>1>3""}]"
short__return_1_bin__above_plus_one_scale__state_motif_3__4gt6gt3__118373acdd,SHORT,pairwise,2,2,2,2,-49.8383932206,-0.461247443763,1,1,-2.38874982999,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>6>3""}]"
short__return_1_bin__above_plus_one_scale__state_motif_4__4gt6gt4gt6__8eb1e88982,SHORT,pairwise,2,1,1,1,102.434139737,0.538752556237,1,1,-2.44888818074,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""4>6>4>6""}]"
short__return_1_bin__above_plus_one_scale__state_motif_4__6gt4gt6gt4__6d00b0e857,SHORT,pairwise,2,5,5,4,-157.66599606,-0.0612474437628,1,1,-1.16446959329,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>4>6>4""}]"
short__return_1_bin__above_plus_one_scale__state_motif_4__6gt5gt6gt5__849be17865,SHORT,pairwise,2,7,7,6,20.5278090444,-0.0326760151914,1,1,-0.430222027461,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>5>6>5""}]"
short__return_1_bin__above_plus_one_scale__typical_price_distance_bin__below_minus_one_scale__fb5e48143a,SHORT,pairwise,2,69,41,19,-38.0911880597,-0.0409575886903,1,1,-0.308068818352,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__return_1_bin__below_minus_one_scale__3f3a2c5aed,SHORT,univariate,1,532,194,20,-15.5581187304,-0.0232775189508,0.851179431376,0.999955450325,-0.184357365807,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__return_1_bin__below_minus_one_scale__rolling_high_low_location_bin__middle__0268370ef0,SHORT,pairwise,2,147,88,20,-45.7289682383,-0.0462814573682,0.933744904069,0.999955450325,-0.54866689094,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""}]"
short__return_1_bin__below_minus_one_scale__scheduled_bars_remaining_bin__41__69be96404c,SHORT,pairwise,2,377,167,20,-3.18273030586,-0.00236150211822,0.577403454623,0.999955450325,-0.309812470878,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""}]"
short__return_1_bin__below_minus_one_scale__top_parent_loop__cycle_11__cdd1914538,SHORT,pairwise,2,2,2,2,-51.8413671751,0.0387525562372,1,1,-1.6732597573,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_11""}]"
short__return_1_bin__below_minus_one_scale__wick_asymmetry_bin__lower_dominant__7885394e26,SHORT,pairwise,2,68,58,20,4.7429136409,-0.0053650908216,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""lower_dominant""}]"
short__return_1_bin__below_minus_one_scale__wick_asymmetry_bin__upper_dominant__8bc81a357b,SHORT,pairwise,2,43,39,15,18.8977062531,0.050380463214,1,1,-0.323909735102,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]"
short__return_1_bin__minus_one_to_zero__56d456d990,SHORT,univariate,1,4302,251,20,-13.228536764,-0.00796989843503,0.986829250707,0.999955450325,-0.151145850268,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__return_1_bin__minus_one_to_zero__rolling_high_low_location_bin__high__scheduled_bars_remaining_bin__65__41afcd3cce,SHORT,three_condition,3,489,168,20,-33.7829979965,-0.00930470347648,0.929073940019,0.999955450325,-0.475051124744,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""65""}]"
short__return_1_bin__minus_one_to_zero__rolling_high_low_location_bin__middle__10a24e816b,SHORT,pairwise,2,1298,246,20,-20.4733276108,-0.0267328058583,0.927412007106,0.999955450325,-0.311798078529,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""}]"
short__return_1_bin__minus_one_to_zero__scheduled_bars_remaining_bin__65__1b3a37ad6e,SHORT,pairwise,2,2213,249,20,-15.2493146813,0.0109622263683,0.986359789334,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""65""}]"
short__return_1_bin__minus_one_to_zero__session_return_bin__above_plus_one_scale__482637dec1,SHORT,pairwise,2,1441,236,20,-17.8243286443,-0.0164174645817,0.557698814646,0.999955450325,-0.320972498364,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
short__return_1_bin__minus_one_to_zero__session_return_bin__above_plus_one_scale__top_parent_loop__cycle_07__545e42071b,SHORT,three_condition,3,29,24,16,35.8944462567,0.124959452789,1,1,-0.264466346348,False,False,"[""fdr_not_passed"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_07""}]"
short__return_1_bin__minus_one_to_zero__session_return_bin__below_minus_one_scale__state_motif_2__4gt6__6dca97ee4a,SHORT,three_condition,3,185,100,19,19.6664203072,0.100914718399,0.652109270697,0.999955450325,-0.45,True,False,"[""fdr_not_passed""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>6""}]"
short__return_1_bin__minus_one_to_zero__state_motif_2__2gt0__c9ac721db4,SHORT,pairwise,2,50,42,14,-8.17706878633,-0.00124744376278,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>0""}]"
short__return_1_bin__minus_one_to_zero__state_motif_3__0gt1gt0__350f12ce20,SHORT,pairwise,2,42,36,12,-23.810269294,-0.127914110429,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""0>1>0""}]"
short__return_1_bin__minus_one_to_zero__state_motif_3__4gt2gt4__3734e0030e,SHORT,pairwise,2,79,58,20,-76.5729256971,-0.195424658953,1,1,-0.441071937045,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>4""}]"
short__return_1_bin__minus_one_to_zero__typical_price_distance_bin__below_minus_one_scale__9cb724559d,SHORT,pairwise,2,1461,235,20,-4.7325252972,0.00555611544324,0.957849983219,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__return_1_bin__zero_to_plus_one__a6e2b96012,SHORT,univariate,1,4473,252,20,-8.57945296101,0.0109188875585,0.722954631256,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
short__return_1_bin__zero_to_plus_one__scheduled_bars_remaining_bin__41__743a59f0e5,SHORT,pairwise,2,2073,245,20,-9.33980470095,0.00426148050157,0.753718973266,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""}]"
short__return_1_bin__zero_to_plus_one__state_motif_2__3gt6__0cc50167a4,SHORT,pairwise,2,45,35,17,26.5838311953,0.160974778459,1,1,-0.0594753475583,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>6""}]"
short__return_1_bin__zero_to_plus_one__state_motif_3__2gt1gt3__eb6bae39d6,SHORT,pairwise,2,36,34,17,25.7970352492,0.122085889571,1,1,0.152603778724,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""2>1>3""}]"
short__return_1_bin__zero_to_plus_one__state_motif_3__3gt1gt3__69e7d461bb,SHORT,pairwise,2,66,48,19,3.99617432409,0.0539040713887,1,1,-0.30342390376,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows""]","[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>1>3""}]"
