period,decision_clock,state_motif_2,state_motif_3,state_motif_4,rows
2025,clock_36,6>4,3>6>4,6>3>6>4,10
2025,clock_36,6>4,4>6>4,3>4>6>4,3
2025,clock_36,6>4,4>6>4,5>4>6>4,3
2025,clock_36,6>4,4>6>4,6>4>6>4,15
2025,clock_36,6>4,4>6>4,,1
2025,clock_36,6>4,5>6>4,2>5>6>4,1
2025,clock_36,6>4,5>6>4,3>5>6>4,1
2025,clock_36,6>4,5>6>4,4>5>6>4,3
2025,clock_36,6>4,5>6>4,6>5>6>4,3
2025,clock_36,6>4,7>6>4,1>7>6>4,1
2025,clock_36,6>4,7>6>4,6>7>6>4,1
2025,clock_36,6>5,2>6>5,4>2>6>5,1
2025,clock_36,6>5,2>6>5,5>2>6>5,19
2025,clock_36,6>5,2>6>5,6>2>6>5,7
2025,clock_36,6>5,2>6>5,7>2>6>5,1
2025,clock_36,6>5,3>6>5,1>3>6>5,1
2025,clock_36,6>5,3>6>5,2>3>6>5,7
2025,clock_36,6>5,3>6>5,4>3>6>5,1
2025,clock_36,6>5,3>6>5,5>3>6>5,2
2025,clock_36,6>5,3>6>5,6>3>6>5,8
2025,clock_36,6>5,4>6>5,5>4>6>5,2
2025,clock_36,6>5,4>6>5,6>4>6>5,3
2025,clock_36,6>5,4>6>5,,3
2025,clock_36,6>5,5>6>5,2>5>6>5,20
2025,clock_36,6>5,5>6>5,4>5>6>5,11
2025,clock_36,6>5,5>6>5,6>5>6>5,122
2025,clock_36,6>5,5>6>5,7>5>6>5,47
2025,clock_36,6>5,5>6>5,,19
2025,clock_36,6>5,7>6>5,2>7>6>5,1
2025,clock_36,6>5,7>6>5,3>7>6>5,1
2025,clock_36,6>5,7>6>5,5>7>6>5,17
2025,clock_36,6>5,7>6>5,6>7>6>5,22
2025,clock_36,6>5,7>6>5,,2
2025,clock_36,6>5,,,15
2025,clock_36,6>7,2>6>7,3>2>6>7,1
2025,clock_36,6>7,2>6>7,6>2>6>7,1
2025,clock_36,6>7,3>6>7,6>3>6>7,1
2025,clock_36,6>7,5>6>7,6>5>6>7,2
2025,clock_36,6>7,5>6>7,7>5>6>7,4
2025,clock_36,6>7,7>6>7,5>7>6>7,1
2025,clock_36,6>7,7>6>7,6>7>6>7,2
2025,clock_36,6>7,7>6>7,,3
2025,clock_36,7>0,0>7>0,3>0>7>0,1
2025,clock_36,7>0,3>7>0,6>3>7>0,1
2025,clock_36,7>1,0>7>1,2>0>7>1,1
2025,clock_36,7>1,1>7>1,2>1>7>1,1
2025,clock_36,7>2,1>7>2,2>1>7>2,1
2025,clock_36,7>2,2>7>2,1>2>7>2,1
2025,clock_36,7>2,2>7>2,3>2>7>2,1
2025,clock_36,7>2,2>7>2,5>2>7>2,3
2025,clock_36,7>2,3>7>2,2>3>7>2,1
2025,clock_36,7>2,4>7>2,6>4>7>2,2
2025,clock_36,7>2,5>7>2,6>5>7>2,1
2025,clock_36,7>2,5>7>2,7>5>7>2,1
2025,clock_36,7>2,6>7>2,7>6>7>2,1
2025,clock_36,7>3,2>7>3,4>2>7>3,1
2025,clock_36,7>3,3>7>3,1>3>7>3,1
2025,clock_36,7>3,3>7>3,2>3>7>3,4
2025,clock_36,7>3,3>7>3,4>3>7>3,3
2025,clock_36,7>3,3>7>3,6>3>7>3,2
2025,clock_36,7>4,4>7>4,3>4>7>4,1
2025,clock_36,7>5,2>7>5,5>2>7>5,5
2025,clock_36,7>5,2>7>5,6>2>7>5,1
2025,clock_36,7>5,3>7>5,2>3>7>5,1
2025,clock_36,7>5,3>7>5,6>3>7>5,1
2025,clock_36,7>5,4>7>5,2>4>7>5,1
2025,clock_36,7>5,4>7>5,5>4>7>5,1
2025,clock_36,7>5,5>7>5,2>5>7>5,7
2025,clock_36,7>5,5>7>5,4>5>7>5,1
2025,clock_36,7>5,5>7>5,6>5>7>5,20
2025,clock_36,7>5,5>7>5,7>5>7>5,63
2025,clock_36,7>5,5>7>5,,6
2025,clock_36,7>5,6>7>5,2>6>7>5,1
2025,clock_36,7>5,6>7>5,5>6>7>5,6
2025,clock_36,7>5,6>7>5,7>6>7>5,13
2025,clock_36,7>5,6>7>5,,4
2025,clock_36,7>5,,,29
2025,clock_36,7>6,2>7>6,5>2>7>6,3
2025,clock_36,7>6,3>7>6,1>3>7>6,1
2025,clock_36,7>6,3>7>6,6>3>7>6,1
2025,clock_36,7>6,5>7>6,4>5>7>6,1
2025,clock_36,7>6,5>7>6,6>5>7>6,1
2025,clock_36,7>6,5>7>6,7>5>7>6,6
2025,clock_36,7>6,6>7>6,2>6>7>6,3
2025,clock_36,7>6,6>7>6,3>6>7>6,3
2025,clock_36,7>6,6>7>6,4>6>7>6,1
2025,clock_36,7>6,6>7>6,5>6>7>6,10
2025,clock_36,7>6,6>7>6,7>6>7>6,5
2025,clock_36,,,,39
2026,clock_12,0>1,2>0>1,4>2>0>1,1
2026,clock_12,0>3,4>0>3,3>4>0>3,1
2026,clock_12,0>3,4>0>3,,1
2026,clock_12,0>3,6>0>3,4>6>0>3,1
2026,clock_12,0>4,2>0>4,4>2>0>4,2
2026,clock_12,0>4,3>0>4,6>3>0>4,1
2026,clock_12,0>4,6>0>4,,1
2026,clock_12,0>4,,,9
2026,clock_12,0>5,,,1
2026,clock_12,0>6,2>0>6,4>2>0>6,1
2026,clock_12,0>6,4>0>6,,1
2026,clock_12,0>6,6>0>6,,1
2026,clock_12,0>6,,,3
2026,clock_12,1>2,2>1>2,1>2>1>2,1
2026,clock_12,1>2,2>1>2,3>2>1>2,1
2026,clock_12,1>2,2>1>2,4>2>1>2,3
2026,clock_12,1>2,2>1>2,6>2>1>2,1
2026,clock_12,1>2,3>1>2,0>3>1>2,1
2026,clock_12,1>2,3>1>2,4>3>1>2,4
2026,clock_12,1>2,3>1>2,6>3>1>2,1
2026,clock_12,1>2,4>1>2,1>4>1>2,1
2026,clock_12,1>2,4>1>2,3>4>1>2,2
2026,clock_12,1>2,4>1>2,6>4>1>2,3
2026,clock_12,1>2,4>1>2,,1
2026,clock_12,1>2,6>1>2,4>6>1>2,3
2026,clock_12,1>2,6>1>2,,1
2026,clock_12,1>3,2>1>3,3>2>1>3,1
2026,clock_12,1>3,2>1>3,4>2>1>3,2
2026,clock_12,1>3,2>1>3,6>2>1>3,1
2026,clock_12,1>3,3>1>3,1>3>1>3,2
2026,clock_12,1>3,3>1>3,4>3>1>3,4
2026,clock_12,1>3,3>1>3,6>3>1>3,3
2026,clock_12,1>3,4>1>3,0>4>1>3,1
2026,clock_12,1>3,4>1>3,2>4>1>3,1
2026,clock_12,1>3,4>1>3,6>4>1>3,3
2026,clock_12,1>3,4>1>3,,5
2026,clock_12,1>3,6>1>3,4>6>1>3,1
2026,clock_12,1>3,6>1>3,,4
2026,clock_12,1>4,2>1>4,4>2>1>4,2
2026,clock_12,1>4,2>1>4,6>2>1>4,1
2026,clock_12,1>4,3>1>4,1>3>1>4,1
2026,clock_12,1>4,3>1>4,2>3>1>4,1
2026,clock_12,1>4,3>1>4,4>3>1>4,1
2026,clock_12,1>4,3>1>4,6>3>1>4,2
2026,clock_12,1>4,4>1>4,1>4>1>4,1
2026,clock_12,1>4,4>1>4,3>4>1>4,3
2026,clock_12,1>4,4>1>4,6>4>1>4,6
2026,clock_12,1>4,4>1>4,,3
2026,clock_12,1>4,5>1>4,4>5>1>4,1
2026,clock_12,1>4,6>1>4,,1
2026,clock_12,1>5,6>1>5,5>6>1>5,1
2026,clock_12,1>6,4>1>6,,1
2026,clock_12,1>6,5>1>6,4>5>1>6,1
2026,clock_12,1>6,6>1>6,,1
2026,clock_12,2>0,1>2>0,2>1>2>0,1
2026,clock_12,2>0,3>2>0,6>3>2>0,1
2026,clock_12,2>0,4>2>0,3>4>2>0,1
2026,clock_12,2>1,1>2>1,2>1>2>1,2
2026,clock_12,2>1,1>2>1,3>1>2>1,1
2026,clock_12,2>1,1>2>1,4>1>2>1,1
2026,clock_12,2>1,4>2>1,3>4>2>1,1
2026,clock_12,2>1,4>2>1,6>4>2>1,2
2026,clock_12,2>1,4>2>1,,6
2026,clock_12,2>1,6>2>1,4>6>2>1,2
2026,clock_12,2>1,6>2>1,5>6>2>1,1
2026,clock_12,2>1,6>2>1,,1
2026,clock_12,2>3,1>2>3,2>1>2>3,1
2026,clock_12,2>3,1>2>3,4>1>2>3,3
2026,clock_12,2>3,3>2>3,4>3>2>3,3
2026,clock_12,2>3,4>2>3,2>4>2>3,3
2026,clock_12,2>3,4>2>3,6>4>2>3,6
2026,clock_12,2>3,4>2>3,,5
2026,clock_12,2>3,5>2>3,4>5>2>3,1
2026,clock_12,2>3,5>2>3,6>5>2>3,1
2026,clock_12,2>3,6>2>3,4>6>2>3,3
2026,clock_12,2>3,6>2>3,,3
2026,clock_12,2>4,0>2>4,2>0>2>4,1
2026,clock_12,2>4,1>2>4,4>1>2>4,3
2026,clock_12,2>4,3>2>4,6>3>2>4,1
2026,clock_12,2>4,4>2>4,1>4>2>4,1
2026,clock_12,2>4,4>2>4,3>4>2>4,1
2026,clock_12,2>4,4>2>4,5>4>2>4,2
2026,clock_12,2>4,4>2>4,6>4>2>4,24
2026,clock_12,2>4,4>2>4,,11
2026,clock_12,2>4,5>2>4,4>5>2>4,3
2026,clock_12,2>4,6>2>4,2>6>2>4,1
2026,clock_12,2>4,6>2>4,4>6>2>4,4
2026,clock_12,2>4,6>2>4,5>6>2>4,1
2026,clock_12,2>4,6>2>4,,8
2026,clock_12,2>5,4>2>5,,1
2026,clock_12,2>5,5>2>5,2>5>2>5,1
2026,clock_12,2>5,5>2>5,4>5>2>5,1
2026,clock_12,2>5,5>2>5,6>5>2>5,1
2026,clock_12,2>5,5>2>5,7>5>2>5,1
2026,clock_12,2>5,5>2>5,,2
2026,clock_12,2>5,6>2>5,5>6>2>5,1
2026,clock_12,2>5,6>2>5,7>6>2>5,1
2026,clock_12,2>6,3>2>6,6>3>2>6,1
2026,clock_12,2>6,4>2>6,5>4>2>6,3
2026,clock_12,2>6,4>2>6,6>4>2>6,3
2026,clock_12,2>6,5>2>6,4>5>2>6,3
2026,clock_12,2>6,5>2>6,6>5>2>6,1
2026,clock_12,2>6,5>2>6,,1
2026,clock_12,2>6,6>2>6,5>6>2>6,2
2026,clock_12,2>6,6>2>6,7>6>2>6,1
2026,clock_12,2>6,6>2>6,,5
2026,clock_12,3>0,0>3>0,4>0>3>0,1
2026,clock_12,3>0,1>3>0,3>1>3>0,1
2026,clock_12,3>0,2>3>0,4>2>3>0,1
2026,clock_12,3>0,6>3>0,4>6>3>0,1
2026,clock_12,3>0,6>3>0,,2
2026,clock_12,3>1,0>3>1,3>0>3>1,1
2026,clock_12,3>1,0>3>1,,1
2026,clock_12,3>1,1>3>1,2>1>3>1,2
2026,clock_12,3>1,1>3>1,4>1>3>1,1
2026,clock_12,3>1,2>3>1,4>2>3>1,2
2026,clock_12,3>1,4>3>1,3>4>3>1,1
2026,clock_12,3>1,4>3>1,6>4>3>1,2
2026,clock_12,3>1,4>3>1,,1
2026,clock_12,3>1,6>3>1,3>6>3>1,1
2026,clock_12,3>1,6>3>1,4>6>3>1,4
2026,clock_12,3>1,6>3>1,,4
2026,clock_12,3>2,2>3>2,3>2>3>2,1
2026,clock_12,3>2,4>3>2,3>4>3>2,1
2026,clock_12,3>2,4>3>2,6>4>3>2,2
2026,clock_12,3>2,6>3>2,3>6>3>2,1
2026,clock_12,3>2,6>3>2,4>6>3>2,2
2026,clock_12,3>4,0>3>4,1>0>3>4,2
2026,clock_12,3>4,0>3>4,6>0>3>4,1
2026,clock_12,3>4,0>3>4,,2
2026,clock_12,3>4,1>3>4,2>1>3>4,1
2026,clock_12,3>4,1>3>4,3>1>3>4,1
2026,clock_12,3>4,1>3>4,4>1>3>4,4
2026,clock_12,3>4,1>3>4,6>1>3>4,1
2026,clock_12,3>4,2>3>4,4>2>3>4,4
2026,clock_12,3>4,2>3>4,5>2>3>4,1
2026,clock_12,3>4,2>3>4,6>2>3>4,2
2026,clock_12,3>4,4>3>4,1>4>3>4,1
2026,clock_12,3>4,4>3>4,2>4>3>4,1
2026,clock_12,3>4,4>3>4,3>4>3>4,2
2026,clock_12,3>4,4>3>4,6>4>3>4,14
2026,clock_12,3>4,4>3>4,,8
2026,clock_12,3>4,6>3>4,2>6>3>4,1
2026,clock_12,3>4,6>3>4,3>6>3>4,1
2026,clock_12,3>4,6>3>4,4>6>3>4,4
2026,clock_12,3>4,6>3>4,5>6>3>4,1
2026,clock_12,3>4,6>3>4,,15
2026,clock_12,3>4,,,2
2026,clock_12,3>6,0>3>6,2>0>3>6,1
2026,clock_12,3>6,0>3>6,6>0>3>6,1
2026,clock_12,3>6,4>3>6,6>4>3>6,3
2026,clock_12,3>6,4>3>6,,5
2026,clock_12,3>6,6>3>6,0>6>3>6,1
2026,clock_12,3>6,6>3>6,3>6>3>6,6
2026,clock_12,3>6,6>3>6,4>6>3>6,5
2026,clock_12,3>6,6>3>6,,3
2026,clock_12,3>6,,,1
2026,clock_12,4>1,1>4>1,,1
2026,clock_12,4>1,2>4>1,4>2>4>1,1
2026,clock_12,4>1,3>4>1,4>3>4>1,1
2026,clock_12,4>1,3>4>1,6>3>4>1,1
2026,clock_12,4>1,6>4>1,4>6>4>1,3
2026,clock_12,4>1,6>4>1,,5
2026,clock_12,4>1,,,4
2026,clock_12,4>2,1>4>2,0>1>4>2,1
2026,clock_12,4>2,1>4>2,3>1>4>2,1
2026,clock_12,4>2,1>4>2,4>1>4>2,1
2026,clock_12,4>2,2>4>2,4>2>4>2,2
2026,clock_12,4>2,2>4>2,6>2>4>2,3
2026,clock_12,4>2,3>4>2,4>3>4>2,1
2026,clock_12,4>2,3>4>2,6>3>4>2,2
2026,clock_12,4>2,5>4>2,4>5>4>2,1
2026,clock_12,4>2,5>4>2,,4
2026,clock_12,4>2,6>4>2,3>6>4>2,1
2026,clock_12,4>2,6>4>2,4>6>4>2,12
2026,clock_12,4>2,6>4>2,5>6>4>2,1
2026,clock_12,4>2,6>4>2,,23
2026,clock_12,4>2,,,13
2026,clock_12,4>3,0>4>3,4>0>4>3,1
2026,clock_12,4>3,0>4>3,,1
2026,clock_12,4>3,2>4>3,4>2>4>3,6
2026,clock_12,4>3,3>4>3,0>3>4>3,2
2026,clock_12,4>3,3>4>3,4>3>4>3,2
2026,clock_12,4>3,3>4>3,6>3>4>3,5
2026,clock_12,4>3,5>4>3,4>5>4>3,1
2026,clock_12,4>3,6>4>3,3>6>4>3,1
2026,clock_12,4>3,6>4>3,4>6>4>3,4
2026,clock_12,4>3,6>4>3,,14
2026,clock_12,4>3,,,26
2026,clock_12,4>5,0>4>5,,2
2026,clock_12,4>5,3>4>5,0>3>4>5,1
2026,clock_12,4>5,5>4>5,4>5>4>5,10
2026,clock_12,4>5,5>4>5,6>5>4>5,1
2026,clock_12,4>5,5>4>5,,4
2026,clock_12,4>5,6>4>5,4>6>4>5,5
2026,clock_12,4>5,6>4>5,5>6>4>5,2
2026,clock_12,4>5,6>4>5,,14
2026,clock_12,4>5,,,19
2026,clock_12,4>6,0>4>6,,9
2026,clock_12,4>6,2>4>6,4>2>4>6,4
2026,clock_12,4>6,2>4>6,,1
2026,clock_12,4>6,3>4>6,0>3>4>6,1
2026,clock_12,4>6,3>4>6,4>3>4>6,1
2026,clock_12,4>6,3>4>6,6>3>4>6,1
2026,clock_12,4>6,3>4>6,,1
2026,clock_12,4>6,5>4>6,4>5>4>6,7
2026,clock_12,4>6,5>4>6,6>5>4>6,1
2026,clock_12,4>6,5>4>6,,8
2026,clock_12,4>6,6>4>6,0>6>4>6,1
2026,clock_12,4>6,6>4>6,1>6>4>6,1
2026,clock_12,4>6,6>4>6,4>6>4>6,32
2026,clock_12,4>6,6>4>6,5>6>4>6,3
2026,clock_12,4>6,6>4>6,,72
2026,clock_12,4>6,,,86
2026,clock_12,5>1,6>5>1,5>6>5>1,1
2026,clock_12,5>2,4>5>2,5>4>5>2,5
2026,clock_12,5>2,4>5>2,6>4>5>2,2
2026,clock_12,5>2,4>5>2,,1
2026,clock_12,5>2,6>5>2,0>6>5>2,1
2026,clock_12,5>2,6>5>2,5>6>5>2,2
2026,clock_12,5>2,6>5>2,,4
2026,clock_12,5>2,,,4
2026,clock_12,5>4,2>5>4,5>2>5>4,2
2026,clock_12,5>4,3>5>4,6>3>5>4,1
2026,clock_12,5>4,4>5>4,3>4>5>4,1
2026,clock_12,5>4,4>5>4,5>4>5>4,4
2026,clock_12,5>4,4>5>4,6>4>5>4,11
2026,clock_12,5>4,4>5>4,,7
2026,clock_12,5>4,6>5>4,0>6>5>4,1
2026,clock_12,5>4,6>5>4,3>6>5>4,1
2026,clock_12,5>4,6>5>4,4>6>5>4,2
2026,clock_12,5>4,6>5>4,5>6>5>4,4
2026,clock_12,5>4,6>5>4,,8
2026,clock_12,5>4,7>5>4,,2
2026,clock_12,5>4,,,13
2026,clock_12,5>6,0>5>6,,1
2026,clock_12,5>6,2>5>6,5>2>5>6,2
2026,clock_12,5>6,2>5>6,6>2>5>6,2
2026,clock_12,5>6,4>5>6,2>4>5>6,1
2026,clock_12,5>6,4>5>6,5>4>5>6,3
2026,clock_12,5>6,4>5>6,6>4>5>6,3
2026,clock_12,5>6,4>5>6,,8
2026,clock_12,5>6,6>5>6,4>6>5>6,3
2026,clock_12,5>6,6>5>6,5>6>5>6,8
2026,clock_12,5>6,6>5>6,7>6>5>6,4
2026,clock_12,5>6,6>5>6,,36
2026,clock_12,5>6,7>5>6,,12
2026,clock_12,5>6,,,62
2026,clock_12,5>7,6>5>7,7>6>5>7,1
2026,clock_12,5>7,6>5>7,,3
2026,clock_12,5>7,7>5>7,5>7>5>7,7
2026,clock_12,5>7,7>5>7,,5
2026,clock_12,5>7,,,2
2026,clock_12,6>0,4>6>0,,1
2026,clock_12,6>0,,,1
2026,clock_12,6>1,3>6>1,6>3>6>1,1
2026,clock_12,6>1,4>6>1,6>4>6>1,1
2026,clock_12,6>1,4>6>1,,2
2026,clock_12,6>1,,,2
2026,clock_12,6>2,4>6>2,5>4>6>2,2
2026,clock_12,6>2,4>6>2,6>4>6>2,2
2026,clock_12,6>2,4>6>2,,7
2026,clock_12,6>2,5>6>2,6>5>6>2,1
2026,clock_12,6>2,5>6>2,,7
2026,clock_12,6>2,7>6>2,6>7>6>2,1
2026,clock_12,6>2,,,18
2026,clock_12,6>3,1>6>3,3>1>6>3,1
2026,clock_12,6>3,1>6>3,6>1>6>3,2
2026,clock_12,6>3,2>6>3,4>2>6>3,1
2026,clock_12,6>3,2>6>3,5>2>6>3,1
2026,clock_12,6>3,2>6>3,6>2>6>3,3
2026,clock_12,6>3,3>6>3,0>3>6>3,2
2026,clock_12,6>3,3>6>3,1>3>6>3,1
2026,clock_12,6>3,3>6>3,2>3>6>3,1
2026,clock_12,6>3,3>6>3,4>3>6>3,6
2026,clock_12,6>3,3>6>3,6>3>6>3,11
2026,clock_12,6>3,3>6>3,,2
2026,clock_12,6>3,4>6>3,0>4>6>3,2
2026,clock_12,6>3,4>6>3,2>4>6>3,1
2026,clock_12,6>3,4>6>3,3>4>6>3,2
2026,clock_12,6>3,4>6>3,6>4>6>3,11
2026,clock_12,6>3,4>6>3,,25
2026,clock_12,6>3,,,40
2026,clock_12,6>4,0>6>4,,6
2026,clock_12,6>4,2>6>4,4>2>6>4,1
2026,clock_12,6>4,2>6>4,5>2>6>4,1
2026,clock_12,6>4,2>6>4,6>2>6>4,3
2026,clock_12,6>4,3>6>4,4>3>6>4,2
2026,clock_12,6>4,3>6>4,6>3>6>4,3
2026,clock_12,6>4,3>6>4,,1
2026,clock_12,6>4,4>6>4,0>4>6>4,5
2026,clock_12,6>4,4>6>4,1>4>6>4,1
2026,clock_12,6>4,4>6>4,2>4>6>4,2
2026,clock_12,6>4,4>6>4,5>4>6>4,11
2026,clock_12,6>4,4>6>4,6>4>6>4,52
2026,clock_12,6>4,4>6>4,7>4>6>4,3
2026,clock_12,6>4,4>6>4,,67
2026,clock_12,6>4,5>6>4,4>5>6>4,5
2026,clock_12,6>4,5>6>4,6>5>6>4,5
2026,clock_12,6>4,5>6>4,,11
2026,clock_12,6>4,7>6>4,,2
2026,clock_12,6>4,,,217
2026,clock_12,6>5,0>6>5,,1
2026,clock_12,6>5,2>6>5,5>2>6>5,1
2026,clock_12,6>5,3>6>5,0>3>6>5,1
2026,clock_12,6>5,4>6>5,5>4>6>5,1
2026,clock_12,6>5,4>6>5,6>4>6>5,1
2026,clock_12,6>5,4>6>5,,4
2026,clock_12,6>5,5>6>5,0>5>6>5,1
2026,clock_12,6>5,5>6>5,4>5>6>5,7
2026,clock_12,6>5,5>6>5,6>5>6>5,17
2026,clock_12,6>5,5>6>5,7>5>6>5,4
2026,clock_12,6>5,5>6>5,,24
2026,clock_12,6>5,7>6>5,6>7>6>5,2
2026,clock_12,6>5,7>6>5,,15
2026,clock_12,6>5,,,77
2026,clock_12,6>7,5>6>7,6>5>6>7,1
2026,clock_12,6>7,5>6>7,,2
2026,clock_12,6>7,7>6>7,,1
2026,clock_12,7>4,,,1
2026,clock_12,7>5,4>7>5,6>4>7>5,1
2026,clock_12,7>5,4>7>5,,1
2026,clock_12,7>5,5>7>5,4>5>7>5,1
2026,clock_12,7>5,5>7>5,7>5>7>5,8
2026,clock_12,7>5,5>7>5,,6
2026,clock_12,7>5,6>7>5,7>6>7>5,3
2026,clock_12,7>5,6>7>5,,12
2026,clock_12,7>5,,,52
2026,clock_12,7>6,5>7>6,7>5>7>6,1
2026,clock_12,7>6,5>7>6,,3
2026,clock_12,7>6,6>7>6,5>6>7>6,1
2026,clock_12,7>6,6>7>6,7>6>7>6,3
2026,clock_12,7>6,6>7>6,,1
2026,clock_12,7>6,,,14
2026,clock_12,,,,429
2026,clock_36,0>1,1>0>1,0>1>0>1,10
2026,clock_36,0>1,1>0>1,2>1>0>1,3
2026,clock_36,0>1,1>0>1,3>1>0>1,6
2026,clock_36,0>1,1>0>1,4>1>0>1,3
2026,clock_36,0>1,2>0>1,0>2>0>1,1
2026,clock_36,0>1,2>0>1,1>2>0>1,2
2026,clock_36,0>1,3>0>1,0>3>0>1,3
2026,clock_36,0>1,3>0>1,1>3>0>1,4
2026,clock_36,0>1,3>0>1,2>3>0>1,2
2026,clock_36,0>1,3>0>1,6>3>0>1,1
2026,clock_36,0>1,4>0>1,2>4>0>1,1
2026,clock_36,0>2,1>0>2,2>1>0>2,2
2026,clock_36,0>2,3>0>2,2>3>0>2,2
2026,clock_36,0>2,3>0>2,6>3>0>2,2
2026,clock_36,0>2,4>0>2,1>4>0>2,1
2026,clock_36,0>3,1>0>3,0>1>0>3,3
2026,clock_36,0>3,1>0>3,2>1>0>3,5
2026,clock_36,0>3,1>0>3,3>1>0>3,13
2026,clock_36,0>3,1>0>3,4>1>0>3,2
2026,clock_36,0>3,2>0>3,1>2>0>3,3
2026,clock_36,0>3,2>0>3,3>2>0>3,1
2026,clock_36,0>3,2>0>3,4>2>0>3,6
2026,clock_36,0>3,2>0>3,5>2>0>3,1
2026,clock_36,0>3,3>0>3,0>3>0>3,5
2026,clock_36,0>3,3>0>3,1>3>0>3,7
2026,clock_36,0>3,3>0>3,2>3>0>3,3
2026,clock_36,0>3,3>0>3,4>3>0>3,5
2026,clock_36,0>3,3>0>3,6>3>0>3,1
2026,clock_36,0>3,4>0>3,0>4>0>3,1
2026,clock_36,0>3,4>0>3,2>4>0>3,1
2026,clock_36,0>4,1>0>4,0>1>0>4,1
2026,clock_36,0>4,1>0>4,2>1>0>4,1
2026,clock_36,0>4,1>0>4,4>1>0>4,1
2026,clock_36,0>4,2>0>4,1>2>0>4,1
2026,clock_36,0>4,2>0>4,5>2>0>4,1
2026,clock_36,0>4,3>0>4,1>3>0>4,1
2026,clock_36,0>4,4>0>4,2>4>0>4,1
2026,clock_36,0>7,1>0>7,3>1>0>7,2
2026,clock_36,1>0,0>1>0,1>0>1>0,8
2026,clock_36,1>0,0>1>0,2>0>1>0,2
2026,clock_36,1>0,0>1>0,3>0>1>0,3
2026,clock_36,1>0,2>1>0,1>2>1>0,14
2026,clock_36,1>0,2>1>0,4>2>1>0,1
2026,clock_36,1>0,2>1>0,5>2>1>0,1
2026,clock_36,1>0,3>1>0,0>3>1>0,1
2026,clock_36,1>0,3>1>0,1>3>1>0,4
2026,clock_36,1>0,3>1>0,2>3>1>0,5
2026,clock_36,1>0,3>1>0,4>3>1>0,4
2026,clock_36,1>0,3>1>0,6>3>1>0,1
2026,clock_36,1>0,4>1>0,0>4>1>0,1
2026,clock_36,1>0,4>1>0,1>4>1>0,1
2026,clock_36,1>0,4>1>0,3>4>1>0,1
2026,clock_36,1>0,7>1>0,0>7>1>0,1
2026,clock_36,1>2,0>1>2,3>0>1>2,2
2026,clock_36,1>2,2>1>2,1>2>1>2,11
2026,clock_36,1>2,2>1>2,3>2>1>2,6
2026,clock_36,1>2,2>1>2,4>2>1>2,7
2026,clock_36,1>2,2>1>2,5>2>1>2,3
2026,clock_36,1>2,2>1>2,6>2>1>2,1
2026,clock_36,1>2,3>1>2,0>3>1>2,3
2026,clock_36,1>2,3>1>2,1>3>1>2,2
2026,clock_36,1>2,3>1>2,2>3>1>2,12
2026,clock_36,1>2,3>1>2,4>3>1>2,6
2026,clock_36,1>2,3>1>2,6>3>1>2,1
2026,clock_36,1>2,3>1>2,7>3>1>2,1
2026,clock_36,1>2,4>1>2,1>4>1>2,6
2026,clock_36,1>2,4>1>2,2>4>1>2,3
2026,clock_36,1>2,4>1>2,3>4>1>2,7
2026,clock_36,1>2,5>1>2,1>5>1>2,2
2026,clock_36,1>2,5>1>2,3>5>1>2,1
2026,clock_36,1>2,7>1>2,3>7>1>2,1
2026,clock_36,1>3,0>1>3,1>0>1>3,4
2026,clock_36,1>3,0>1>3,2>0>1>3,3
2026,clock_36,1>3,0>1>3,3>0>1>3,1
2026,clock_36,1>3,2>1>3,1>2>1>3,23
2026,clock_36,1>3,2>1>3,3>2>1>3,8
2026,clock_36,1>3,2>1>3,4>2>1>3,22
2026,clock_36,1>3,2>1>3,5>2>1>3,2
2026,clock_36,1>3,2>1>3,7>2>1>3,1
2026,clock_36,1>3,3>1>3,0>3>1>3,4
2026,clock_36,1>3,3>1>3,1>3>1>3,33
2026,clock_36,1>3,3>1>3,2>3>1>3,18
2026,clock_36,1>3,3>1>3,4>3>1>3,23
2026,clock_36,1>3,3>1>3,5>3>1>3,1
2026,clock_36,1>3,3>1>3,6>3>1>3,5
2026,clock_36,1>3,4>1>3,0>4>1>3,1
2026,clock_36,1>3,4>1>3,1>4>1>3,8
2026,clock_36,1>3,4>1>3,2>4>1>3,8
2026,clock_36,1>3,4>1>3,3>4>1>3,10
2026,clock_36,1>3,4>1>3,5>4>1>3,2
2026,clock_36,1>3,4>1>3,6>4>1>3,4
2026,clock_36,1>3,5>1>3,1>5>1>3,1
2026,clock_36,1>3,6>1>3,3>6>1>3,1
2026,clock_36,1>3,6>1>3,4>6>1>3,1
2026,clock_36,1>3,7>1>3,3>7>1>3,1
2026,clock_36,1>4,0>1>4,2>0>1>4,1
2026,clock_36,1>4,0>1>4,3>0>1>4,4
2026,clock_36,1>4,2>1>4,0>2>1>4,1
2026,clock_36,1>4,2>1>4,1>2>1>4,11
2026,clock_36,1>4,2>1>4,3>2>1>4,1
2026,clock_36,1>4,2>1>4,4>2>1>4,11
2026,clock_36,1>4,2>1>4,5>2>1>4,1
2026,clock_36,1>4,3>1>4,1>3>1>4,5
2026,clock_36,1>4,3>1>4,2>3>1>4,11
2026,clock_36,1>4,3>1>4,4>3>1>4,11
2026,clock_36,1>4,3>1>4,6>3>1>4,3
2026,clock_36,1>4,4>1>4,1>4>1>4,3
