signature_id,direction,dimension,value,rows,total_net_bps,mean_net_bps
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-11-27,3,-285.086421381,-95.0288071268
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-02,1,91.0168918919,91.0168918919
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-03,2,-811.301465695,-405.650732848
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-05,1,112.090705085,112.090705085
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-06,1,171.8758217,171.8758217
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-09,1,266.876276809,266.876276809
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-10,1,-136.163648363,-136.163648363
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-12,1,285.812524011,285.812524011
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-16,1,142.974945188,142.974945188
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-20,1,-394.979055089,-394.979055089
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2024-12-31,1,271.28216455,271.28216455
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-03,1,-169.648344584,-169.648344584
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-06,3,-185.693823138,-61.897941046
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-07,1,-149.750134281,-149.750134281
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-15,1,-5.51665657177,-5.51665657177
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-16,1,-117.387439884,-117.387439884
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-17,1,304.220929586,304.220929586
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-21,1,57.4663707384,57.4663707384
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-22,1,10.5978372812,10.5978372812
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-23,3,675.854077826,225.284692609
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-01-31,1,133.886490807,133.886490807
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-04,1,-85.8196752385,-85.8196752385
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-05,1,-321.590980816,-321.590980816
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-10,2,20.9233908093,10.4616954047
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-11,1,373.77986966,373.77986966
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-13,1,-484.629333138,-484.629333138
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-14,2,66.0301714302,33.0150857151
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-18,1,-233.240711119,-233.240711119
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-25,3,136.543358237,45.5144527455
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-02-26,1,434.833302634,434.833302634
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-03-05,1,-175.137920489,-175.137920489
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-03-13,1,318.336557038,318.336557038
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-03-14,1,-19.6024973214,-19.6024973214
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-03-19,1,-372.246426811,-372.246426811
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-03-24,2,-393.738756007,-196.869378003
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-04-07,1,634.25806401,634.25806401
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-04-21,1,-20.8766586905,-20.8766586905
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-05-14,2,223.520952255,111.760476128
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-05-16,1,-119.155749281,-119.155749281
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-05-19,2,303.648188409,151.824094204
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-05-23,1,70.391938321,70.391938321
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-06-09,3,266.488527227,88.8295090757
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-06-13,2,950.349772387,475.174886193
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-06-17,1,99.249833831,99.249833831
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-06-24,3,95.4745740542,31.8248580181
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-06-27,1,538.714445689,538.714445689
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-07-03,1,-153.193447343,-153.193447343
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-07-15,1,168.627172953,168.627172953
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-07-16,3,-176.258699884,-58.7528999614
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-07-22,1,-141.420631265,-141.420631265
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-07-29,1,457.678237373,457.678237373
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-07-30,1,-128.470796274,-128.470796274
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-08-12,1,244.392056339,244.392056339
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-08-15,1,-184.305284847,-184.305284847
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-08-25,1,293.326822048,293.326822048
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-08-29,1,208.597218267,208.597218267
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-09-02,1,-407.225775186,-407.225775186
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-09-03,1,222.570941415,222.570941415
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-09-23,1,266.609963348,266.609963348
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-09-25,1,86.7071057192,86.7071057192
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-01,1,78.8559792669,78.8559792669
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-03,1,544.903857,544.903857
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-07,1,-365.5028066,-365.5028066
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-08,1,250.027444514,250.027444514
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-13,1,-348.595231089,-348.595231089
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-27,1,-207.322921798,-207.322921798
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-28,1,-90.8269621408,-90.8269621408
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-10-30,1,-139.87012987,-139.87012987
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-04,1,177.145755809,177.145755809
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-05,1,168.801287208,168.801287208
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-07,1,-459.857566681,-459.857566681
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-12,1,17.5590572881,17.5590572881
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-14,2,47.9893505187,23.9946752593
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-17,1,369.394387706,369.394387706
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-18,1,-119.00140647,-119.00140647
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-19,1,124.243434433,124.243434433
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-11-21,3,-294.720886427,-98.2402954758
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-12-02,1,271.137461572,271.137461572
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-12-03,2,-299.38851981,-149.694259905
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2025-12-11,1,390.594065282,390.594065282
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-01-16,2,72.3833853429,36.1916926715
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-01-20,1,290.792461055,290.792461055
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-01-22,1,84.1902435104,84.1902435104
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-01-28,1,-410.345575369,-410.345575369
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-01-29,1,-134.159341028,-134.159341028
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-02-06,1,-53.6949704889,-53.6949704889
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-02-13,1,-465.702802151,-465.702802151
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-02-24,3,-503.790148643,-167.930049548
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-02-26,1,-206.102931625,-206.102931625
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-02-27,2,300.112783444,150.056391722
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-03,1,-53.089437277,-53.089437277
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-06,1,528.698961804,528.698961804
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-09,1,-250.83645874,-250.83645874
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-10,1,-233.121804427,-233.121804427
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-11,1,-10,-10
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-19,1,241.214242854,241.214242854
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-03-25,1,257.09104034,257.09104034
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-04-06,1,90.4525791855,90.4525791855
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-04-15,1,10.9594793181,10.9594793181
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-04-16,1,-203.810927227,-203.810927227
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-04-17,2,235.94441842,117.97220921
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-04-20,1,-313.821910828,-313.821910828
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-05-01,1,27.1499142111,27.1499142111
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-05-05,3,-1770.81501199,-590.271670663
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-05-11,1,103.847712754,103.847712754
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-05-21,1,-147.463684858,-147.463684858
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-05-26,1,247.083414972,247.083414972
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-06-02,1,-243.142368477,-243.142368477
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-06-04,2,-370.991173959,-185.495586979
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,session,2026-06-10,1,421.263763963,421.263763963
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,state_motif_3,5>7>5,213,4913.42594694,23.0677274504
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,AAOI,15,157.277641859,10.4851761239
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,APLD,13,3125.19152205,240.39934785
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,ASTS,18,600.437678041,33.35764878
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,CIFR,22,41.0132491989,1.86423859995
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,HIMS,13,-90.9605529897,-6.9969656146
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,IONQ,21,-250.317835053,-11.9198969073
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,IREN,9,-715.085213841,-79.453912649
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,MARA,1,119.101667563,119.101667563
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,MP,7,-867.649510823,-123.949930118
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,MRNA,9,-677.489461054,-75.2766067838
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,MSTR,19,466.771092066,24.5668995824
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,NVTS,15,903.837808254,60.2558538836
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,QBTS,12,455.504230266,37.9586858555
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,RGTI,11,1068.90169253,97.1728811388
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,RIOT,2,173.441290047,86.7206450234
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,RIVN,3,319.840644458,106.613548153
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,SMCI,15,588.407055055,39.2271370037
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,SOFI,2,329.207441098,164.603720549
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,symbol,WULF,6,-834.004491781,-139.00074863
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,current_state,6.0,384,4176.76934449,10.8770035013
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,decision_clock,clock_12,248,-1042.84401094,-4.20501617314
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,decision_clock,clock_36,136,5219.61335543,38.3795099664
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-01-11|clock_12,1,1403.88817117,1403.88817117
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-01-26|clock_12,2,71.5392489902,35.7696244951
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-01-29|clock_36,1,146.078037904,146.078037904
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-01-30|clock_36,1,280.604181025,280.604181025
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-01-31|clock_12,1,-228.198587413,-228.198587413
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-02|clock_12,1,-23.104556731,-23.104556731
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-05|clock_12,1,-120.29473715,-120.29473715
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-06|clock_36,1,-380.569178256,-380.569178256
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-13|clock_12,1,-566.1861521,-566.1861521
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-15|clock_12,2,-338.315032271,-169.157516136
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-28|clock_12,1,359.568794555,359.568794555
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-02-29|clock_12,2,661.981292043,330.990646021
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-07|clock_12,1,-435.507241075,-435.507241075
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-11|clock_12,1,503.95148766,503.95148766
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-14|clock_36,1,-73.1073250633,-73.1073250633
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-19|clock_12,1,-1004.76465832,-1004.76465832
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-21|clock_12,1,0.572938689218,0.572938689218
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-21|clock_36,1,60.5467372134,60.5467372134
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-25|clock_36,1,-427.836830532,-427.836830532
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-03-26|clock_12,2,-269.45154329,-134.725771645
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-04-02|clock_36,1,-98.1816578483,-98.1816578483
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-04-11|clock_12,1,-265.09343652,-265.09343652
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-04-17|clock_12,2,284.563771245,142.281885623
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-05-10|clock_12,1,66.9366874375,66.9366874375
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-05-14|clock_12,1,368.653700255,368.653700255
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-05-15|clock_12,1,-400.513249651,-400.513249651
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-05-17|clock_36,1,136.937763609,136.937763609
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-05-23|clock_12,1,21.9456247031,21.9456247031
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-05-28|clock_12,1,309.860997618,309.860997618
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-06-03|clock_12,1,372.323256322,372.323256322
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-06-13|clock_12,2,0.243182853741,0.12159142687
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-06-13|clock_36,1,40.5040455055,40.5040455055
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-06-20|clock_36,2,-280.786504596,-140.393252298
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-06-28|clock_12,1,226.643975378,226.643975378
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-06-28|clock_36,1,158.331386358,158.331386358
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-01|clock_12,2,1089.52119501,544.760597503
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-01|clock_36,1,-169.890375504,-169.890375504
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-02|clock_12,1,230.845637584,230.845637584
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-02|clock_36,1,114.903981265,114.903981265
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-08|clock_36,2,-32.263390277,-16.1316951385
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-11|clock_12,2,1406.33525534,703.167627671
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-15|clock_12,1,293.484079023,293.484079023
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-17|clock_12,1,363.452282158,363.452282158
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-17|clock_36,1,-11.9494906468,-11.9494906468
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-22|clock_12,1,-403.787621192,-403.787621192
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-07-29|clock_12,2,130.191773557,65.0958867784
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-08-02|clock_12,1,-44.2022355691,-44.2022355691
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-08-07|clock_36,2,1313.60055738,656.800278689
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-08-08|clock_12,1,-515.700265577,-515.700265577
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-08-09|clock_36,1,15.6739442457,15.6739442457
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-08-22|clock_12,1,156.36958802,156.36958802
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-08-29|clock_36,1,495.542701581,495.542701581
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-09-06|clock_12,2,805.602401087,402.801200544
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-09-06|clock_36,1,124.965885289,124.965885289
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-09-19|clock_36,1,98.5798045603,98.5798045603
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-09-26|clock_12,1,345.3163912,345.3163912
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-04|clock_12,3,-862.253120751,-287.417706917
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-14|clock_36,4,-698.660745612,-174.665186403
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-16|clock_36,1,-72.8943475339,-72.8943475339
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-17|clock_12,1,-388.891072747,-388.891072747
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-22|clock_12,1,283.864877472,283.864877472
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-23|clock_12,1,501.38121547,501.38121547
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-10-31|clock_12,1,363.438541667,363.438541667
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-08|clock_12,2,257.793696275,128.896848138
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-11|clock_36,1,-114.780615586,-114.780615586
