signature_id,direction,period,stress,removed,rows,sessions,stocks,mean_directional_net_bps,median_directional_net_bps,directional_lift,positive_payoff_rate,profit_factor,maximum_drawdown_bps,positive_month_fraction,twice_cost_mean_net_bps,top_stock_absolute_contribution_share,top_month_absolute_contribution_share
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,remove_best_stock,HIMS,38,32,12,28.7090151357,90.1999612393,0.13260415766,0.605263157895,1.21382456817,2391.99202331,0.5,18.7090151357,0.201173686452,0.234986234204
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,remove_top_five_episodes,2026-03-09|clock_12|2026-03-03|clock_12|2026-02-25|clock_36|2026-02-09|clock_36|2026-05-29|clock_12,35,30,12,-10.2303130388,78.6849234967,0.105684469795,0.571428571429,0.929820110503,2391.99202331,0.5,-20.2303130388,0.197228698772,0.282563569435
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,remove_top_five_stocks,HIMS|IONQ|NVTS|IREN|SMCI,22,20,8,-64.306554649,58.6215007768,0.0776006366106,0.545454545455,0.665126614332,2763.51183638,0.2,-74.306554649,0.23107614869,0.350746796375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,twice_cost,,40,34,13,44.2838564162,84.2445928045,0.153771384137,0.625,1.33726943444,2471.99202331,0.5,34.2838564162,0.171736120232,0.279119802749
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,coarse_clock_bin,kept:clock_12,52,43,11,102.355418077,3.79477388486,0.0417745003274,0.5,1.96995694214,1540.20552588,0.666666666667,92.3554180767,0.280376960379,0.297945526582
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,coarse_clock_bin,kept:clock_36,131,85,14,26.0984801814,12.2638579271,0.0603582714004,0.511450381679,1.18534733879,2614.78708486,0.7,16.0984801814,0.227181482519,0.251650219926
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,dead_band_1x_cost,,183,106,17,47.7671182719,9.12860562474,0.0427570485098,0.508196721311,1.36524008173,2215.58756863,0.666666666667,37.7671182719,0.261671494682,0.265166969055
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,dead_band_3x_cost,,183,106,17,47.7671182719,9.12860562474,0.0683428877938,0.508196721311,1.36524008173,2215.58756863,0.666666666667,37.7671182719,0.261671494682,0.265166969055
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,exclude_weakest_historical_activity_cohort,,183,106,17,47.7671182719,9.12860562474,0.0541292063432,0.508196721311,1.36524008173,2215.58756863,0.666666666667,37.7671182719,0.261671494682,0.265166969055
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,motif_length_2,,183,106,17,47.7671182719,9.12860562474,0.0560612155956,0.508196721311,1.36524008173,2215.58756863,0.666666666667,37.7671182719,0.261671494682,0.265166969055
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,movement_permission_off,,161,92,16,50.6386776914,3.04386107941,0.0588789803023,0.503105590062,1.3819219186,2125.715963,0.583333333333,40.6386776914,0.230873914063,0.266591857451
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,movement_permission_on,,22,22,10,26.7525243379,23.6550785495,0.0481874447392,0.545454545455,1.22755706086,1393.05254085,0.444444444444,16.7525243379,0.352359299246,0.250358027549
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,one_bar_execution_delay_same_terminal,,183,106,17,39.729104001,0.744985673352,0.0540732173388,0.502732240437,1.32261803096,2562.53502043,0.583333333333,29.729104001,0.289858810326,0.255546671401
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,primary_cost,,183,106,17,47.7671182719,9.12860562474,0.0560612155956,0.508196721311,1.36524008173,2215.58756863,0.666666666667,37.7671182719,0.261671494682,0.265166969055
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,remove_best_episode,2024-11-22|clock_36,179,106,17,37.0556091317,-1.53905785502,0.0458695851268,0.497206703911,1.27714387671,3123.64733173,0.666666666667,27.0556091317,0.278589039046,0.259357800449
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,remove_best_month,2024-08,165,94,17,26.7067580339,-7.54468766016,0.0423874991069,0.484848484848,1.18728262424,2215.58756863,0.636363636364,16.7067580339,0.237897433282,0.290780078974
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,remove_best_stock,ASTS,170,99,16,28.5971525368,-1.89787884913,0.0521245347041,0.494117647059,1.20693668654,2497.5276394,0.5,18.5971525368,0.25225562061,0.255584551226
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,remove_top_five_episodes,2024-11-22|clock_36|2024-09-09|clock_12|2024-12-05|clock_36|2024-12-11|clock_36|2024-02-15|clock_36,168,103,17,-2.35333740366,-12.9277892425,0.0250295159386,0.47619047619,0.983383803001,6412.14299496,0.5,-12.3533374037,0.218783157345,0.404167226501
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,remove_top_five_stocks,ASTS|QBTS|SMCI|MRNA|AAOI,109,78,12,-17.7350522189,-37.0127806563,0.00547533536429,0.449541284404,0.885823220661,3934.04694571,0.416666666667,-27.7350522189,0.327079339519,0.316962909027
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2024,twice_cost,,183,106,17,37.7671182719,-0.871394375261,0.0560612155956,0.497267759563,1.27822393316,2643.11027196,0.583333333333,27.7671182719,0.258561364985,0.257090062105
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,coarse_clock_bin,kept:clock_12,67,52,17,14.1725738411,6.95548961424,0.0170218028692,0.537313432836,1.11960048963,2305.29729762,0.75,4.17257384109,0.179553623343,0.226912582877
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,coarse_clock_bin,kept:clock_36,150,101,18,42.5059988178,38.592047618,0.092815560578,0.54,1.33274706567,2500.96442688,0.5,32.5059988178,0.197751662804,0.31019360853
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,dead_band_1x_cost,,217,118,19,33.7578906453,23.1736097742,0.0658134004428,0.539170506912,1.27030374842,2953.85065639,0.416666666667,23.7578906453,0.173294954965,0.325114344852
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,dead_band_3x_cost,,217,118,19,33.7578906453,23.1736097742,0.0760178509805,0.539170506912,1.27030374842,2953.85065639,0.416666666667,23.7578906453,0.173294954965,0.325114344852
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,exclude_weakest_historical_activity_cohort,,216,117,19,33.6371507101,20.1961542193,0.0598289135363,0.537037037037,1.26809578413,2953.85065639,0.416666666667,23.6371507101,0.173960035197,0.326175702271
