population,scope_type,scope_value,target,model,bin,lower_bound_inclusive,upper_bound_exclusive_except_last,rows,mean_probability,observed_rate
secondary_all_rows,month,2025-06,up_given_onset,D0,8,0.7,0.8,0,,
secondary_all_rows,month,2025-06,up_given_onset,D0,9,0.8,0.9,0,,
secondary_all_rows,month,2025-06,up_given_onset,D0,10,0.9,1,0,,
secondary_all_rows,month,2025-06,up_given_onset,D1,1,0,0.1,0,,
secondary_all_rows,month,2025-06,up_given_onset,D1,2,0.1,0.2,0,,
secondary_all_rows,month,2025-06,up_given_onset,D1,3,0.2,0.3,0,,
secondary_all_rows,month,2025-06,up_given_onset,D1,4,0.3,0.4,4,0.350620091275,1
secondary_all_rows,month,2025-06,up_given_onset,D1,5,0.4,0.5,71,0.447180845862,0.478873239437
secondary_all_rows,month,2025-06,up_given_onset,D1,6,0.5,0.6,55,0.538638262141,0.563636363636
secondary_all_rows,month,2025-06,up_given_onset,D1,7,0.6,0.7,7,0.642681452216,0.428571428571
secondary_all_rows,month,2025-06,up_given_onset,D1,8,0.7,0.8,1,0.707839125945,0
secondary_all_rows,month,2025-06,up_given_onset,D1,9,0.8,0.9,1,0.829123893671,1
secondary_all_rows,month,2025-06,up_given_onset,D1,10,0.9,1,0,,
secondary_all_rows,month,2025-06,up_given_onset,D2,1,0,0.1,0,,
secondary_all_rows,month,2025-06,up_given_onset,D2,2,0.1,0.2,0,,
secondary_all_rows,month,2025-06,up_given_onset,D2,3,0.2,0.3,11,0.272066462381,0.636363636364
secondary_all_rows,month,2025-06,up_given_onset,D2,4,0.3,0.4,23,0.356749559756,0.521739130435
secondary_all_rows,month,2025-06,up_given_onset,D2,5,0.4,0.5,43,0.452986840403,0.558139534884
secondary_all_rows,month,2025-06,up_given_onset,D2,6,0.5,0.6,34,0.550826944751,0.411764705882
secondary_all_rows,month,2025-06,up_given_onset,D2,7,0.6,0.7,19,0.651787193402,0.631578947368
secondary_all_rows,month,2025-06,up_given_onset,D2,8,0.7,0.8,6,0.73092514244,0.333333333333
secondary_all_rows,month,2025-06,up_given_onset,D2,9,0.8,0.9,3,0.836490739347,0.666666666667
secondary_all_rows,month,2025-06,up_given_onset,D2,10,0.9,1,0,,
secondary_all_rows,month,2025-06,up_given_onset,D3,1,0,0.1,0,,
secondary_all_rows,month,2025-06,up_given_onset,D3,2,0.1,0.2,2,0.154917151401,0
secondary_all_rows,month,2025-06,up_given_onset,D3,3,0.2,0.3,14,0.260687365361,0.5
secondary_all_rows,month,2025-06,up_given_onset,D3,4,0.3,0.4,22,0.361666558759,0.590909090909
secondary_all_rows,month,2025-06,up_given_onset,D3,5,0.4,0.5,43,0.448919482571,0.511627906977
secondary_all_rows,month,2025-06,up_given_onset,D3,6,0.5,0.6,25,0.556008398651,0.52
secondary_all_rows,month,2025-06,up_given_onset,D3,7,0.6,0.7,21,0.654589156567,0.571428571429
secondary_all_rows,month,2025-06,up_given_onset,D3,8,0.7,0.8,8,0.755853252377,0.5
secondary_all_rows,month,2025-06,up_given_onset,D3,9,0.8,0.9,4,0.833793500102,0.5
secondary_all_rows,month,2025-06,up_given_onset,D3,10,0.9,1,0,,
secondary_all_rows,month,2025-07,directional_onset,A0,1,0,0.1,0,,
secondary_all_rows,month,2025-07,directional_onset,A0,2,0.1,0.2,18,0.197693722142,0.0555555555556
secondary_all_rows,month,2025-07,directional_onset,A0,3,0.2,0.3,555,0.246741943933,0.0828828828829
secondary_all_rows,month,2025-07,directional_onset,A0,4,0.3,0.4,176,0.337002765638,0.210227272727
secondary_all_rows,month,2025-07,directional_onset,A0,5,0.4,0.5,45,0.43605411705,0.288888888889
secondary_all_rows,month,2025-07,directional_onset,A0,6,0.5,0.6,19,0.533928857966,0.473684210526
secondary_all_rows,month,2025-07,directional_onset,A0,7,0.6,0.7,9,0.629766296805,0.444444444444
secondary_all_rows,month,2025-07,directional_onset,A0,8,0.7,0.8,8,0.738590927469,0.375
secondary_all_rows,month,2025-07,directional_onset,A0,9,0.8,0.9,3,0.877661671297,0.666666666667
secondary_all_rows,month,2025-07,directional_onset,A0,10,0.9,1,5,0.933609976993,1
secondary_all_rows,month,2025-07,directional_onset,A1,1,0,0.1,0,,
secondary_all_rows,month,2025-07,directional_onset,A1,2,0.1,0.2,123,0.183538426392,0.0243902439024
secondary_all_rows,month,2025-07,directional_onset,A1,3,0.2,0.3,423,0.243171278462,0.106382978723
secondary_all_rows,month,2025-07,directional_onset,A1,4,0.3,0.4,193,0.340723861535,0.176165803109
secondary_all_rows,month,2025-07,directional_onset,A1,5,0.4,0.5,44,0.442102600919,0.136363636364
secondary_all_rows,month,2025-07,directional_onset,A1,6,0.5,0.6,21,0.55065991236,0.666666666667
secondary_all_rows,month,2025-07,directional_onset,A1,7,0.6,0.7,17,0.646947863315,0.352941176471
secondary_all_rows,month,2025-07,directional_onset,A1,8,0.7,0.8,6,0.750128251262,0.5
secondary_all_rows,month,2025-07,directional_onset,A1,9,0.8,0.9,3,0.828621821188,0.666666666667
secondary_all_rows,month,2025-07,directional_onset,A1,10,0.9,1,8,0.940588946783,0.875
secondary_all_rows,month,2025-07,directional_onset,A2,1,0,0.1,24,0.0830157639696,0.0416666666667
secondary_all_rows,month,2025-07,directional_onset,A2,2,0.1,0.2,264,0.157069112643,0.0530303030303
secondary_all_rows,month,2025-07,directional_onset,A2,3,0.2,0.3,285,0.243740573891,0.129824561404
secondary_all_rows,month,2025-07,directional_onset,A2,4,0.3,0.4,143,0.342696981551,0.181818181818
secondary_all_rows,month,2025-07,directional_onset,A2,5,0.4,0.5,61,0.445517404486,0.213114754098
secondary_all_rows,month,2025-07,directional_onset,A2,6,0.5,0.6,25,0.539199714594,0.28
secondary_all_rows,month,2025-07,directional_onset,A2,7,0.6,0.7,17,0.647999957444,0.529411764706
secondary_all_rows,month,2025-07,directional_onset,A2,8,0.7,0.8,9,0.741920318539,0.444444444444
secondary_all_rows,month,2025-07,directional_onset,A2,9,0.8,0.9,8,0.851466273126,0.875
secondary_all_rows,month,2025-07,directional_onset,A2,10,0.9,1,2,0.941055242904,1
secondary_all_rows,month,2025-07,directional_onset,A3,1,0,0.1,47,0.0799146331743,0.063829787234
secondary_all_rows,month,2025-07,directional_onset,A3,2,0.1,0.2,268,0.15449858599,0.0746268656716
secondary_all_rows,month,2025-07,directional_onset,A3,3,0.2,0.3,244,0.246225134513,0.0901639344262
secondary_all_rows,month,2025-07,directional_onset,A3,4,0.3,0.4,141,0.344833329515,0.205673758865
secondary_all_rows,month,2025-07,directional_onset,A3,5,0.4,0.5,67,0.445193163907,0.208955223881
secondary_all_rows,month,2025-07,directional_onset,A3,6,0.5,0.6,36,0.543867200002,0.277777777778
secondary_all_rows,month,2025-07,directional_onset,A3,7,0.6,0.7,17,0.662477972389,0.647058823529
secondary_all_rows,month,2025-07,directional_onset,A3,8,0.7,0.8,10,0.731335757922,0.4
secondary_all_rows,month,2025-07,directional_onset,A3,9,0.8,0.9,7,0.86716973688,0.857142857143
secondary_all_rows,month,2025-07,directional_onset,A3,10,0.9,1,1,0.957825163669,1
secondary_all_rows,month,2025-07,up_given_onset,D0,1,0,0.1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,2,0.1,0.2,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,3,0.2,0.3,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,4,0.3,0.4,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,5,0.4,0.5,75,0.466539115974,0.64
secondary_all_rows,month,2025-07,up_given_onset,D0,6,0.5,0.6,45,0.515205549072,0.6
secondary_all_rows,month,2025-07,up_given_onset,D0,7,0.6,0.7,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,8,0.7,0.8,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,9,0.8,0.9,0,,
secondary_all_rows,month,2025-07,up_given_onset,D0,10,0.9,1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D1,1,0,0.1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D1,2,0.1,0.2,0,,
secondary_all_rows,month,2025-07,up_given_onset,D1,3,0.2,0.3,0,,
secondary_all_rows,month,2025-07,up_given_onset,D1,4,0.3,0.4,11,0.370940512674,0.818181818182
secondary_all_rows,month,2025-07,up_given_onset,D1,5,0.4,0.5,64,0.448468629539,0.578125
secondary_all_rows,month,2025-07,up_given_onset,D1,6,0.5,0.6,40,0.543860378728,0.625
secondary_all_rows,month,2025-07,up_given_onset,D1,7,0.6,0.7,5,0.642675331321,0.8
secondary_all_rows,month,2025-07,up_given_onset,D1,8,0.7,0.8,0,,
secondary_all_rows,month,2025-07,up_given_onset,D1,9,0.8,0.9,0,,
secondary_all_rows,month,2025-07,up_given_onset,D1,10,0.9,1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D2,1,0,0.1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D2,2,0.1,0.2,1,0.185847755453,0
secondary_all_rows,month,2025-07,up_given_onset,D2,3,0.2,0.3,14,0.26453145513,0.571428571429
secondary_all_rows,month,2025-07,up_given_onset,D2,4,0.3,0.4,25,0.350959289238,0.52
secondary_all_rows,month,2025-07,up_given_onset,D2,5,0.4,0.5,29,0.44990763488,0.655172413793
secondary_all_rows,month,2025-07,up_given_onset,D2,6,0.5,0.6,33,0.543981481465,0.666666666667
secondary_all_rows,month,2025-07,up_given_onset,D2,7,0.6,0.7,11,0.643223584236,0.727272727273
secondary_all_rows,month,2025-07,up_given_onset,D2,8,0.7,0.8,6,0.750572270751,0.833333333333
secondary_all_rows,month,2025-07,up_given_onset,D2,9,0.8,0.9,1,0.840517895571,0
secondary_all_rows,month,2025-07,up_given_onset,D2,10,0.9,1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D3,1,0,0.1,0,,
secondary_all_rows,month,2025-07,up_given_onset,D3,2,0.1,0.2,6,0.164374741217,0.5
secondary_all_rows,month,2025-07,up_given_onset,D3,3,0.2,0.3,13,0.259623458771,0.615384615385
secondary_all_rows,month,2025-07,up_given_onset,D3,4,0.3,0.4,25,0.350137843033,0.6
secondary_all_rows,month,2025-07,up_given_onset,D3,5,0.4,0.5,32,0.454793706743,0.5625
secondary_all_rows,month,2025-07,up_given_onset,D3,6,0.5,0.6,18,0.547904420785,0.722222222222
secondary_all_rows,month,2025-07,up_given_onset,D3,7,0.6,0.7,17,0.639631671927,0.647058823529
secondary_all_rows,month,2025-07,up_given_onset,D3,8,0.7,0.8,6,0.747810853284,0.833333333333
secondary_all_rows,month,2025-07,up_given_onset,D3,9,0.8,0.9,3,0.836366782688,0.666666666667
secondary_all_rows,month,2025-07,up_given_onset,D3,10,0.9,1,0,,
secondary_all_rows,month,2025-08,directional_onset,A0,1,0,0.1,0,,
secondary_all_rows,month,2025-08,directional_onset,A0,2,0.1,0.2,27,0.19359802542,0.037037037037
secondary_all_rows,month,2025-08,directional_onset,A0,3,0.2,0.3,403,0.24370552537,0.0421836228288
secondary_all_rows,month,2025-08,directional_onset,A0,4,0.3,0.4,146,0.332871997618,0.178082191781
secondary_all_rows,month,2025-08,directional_onset,A0,5,0.4,0.5,32,0.443839942795,0.46875
secondary_all_rows,month,2025-08,directional_onset,A0,6,0.5,0.6,13,0.547145128116,0.769230769231
secondary_all_rows,month,2025-08,directional_onset,A0,7,0.6,0.7,8,0.644313558775,0.625
secondary_all_rows,month,2025-08,directional_onset,A0,8,0.7,0.8,6,0.74505734119,0.833333333333
secondary_all_rows,month,2025-08,directional_onset,A0,9,0.8,0.9,1,0.816004034103,1
secondary_all_rows,month,2025-08,directional_onset,A0,10,0.9,1,2,0.936886618675,0.5
secondary_all_rows,month,2025-08,directional_onset,A1,1,0,0.1,0,,
secondary_all_rows,month,2025-08,directional_onset,A1,2,0.1,0.2,132,0.182871506273,0.0378787878788
secondary_all_rows,month,2025-08,directional_onset,A1,3,0.2,0.3,311,0.243641054042,0.0450160771704
secondary_all_rows,month,2025-08,directional_onset,A1,4,0.3,0.4,120,0.341593734517,0.2
secondary_all_rows,month,2025-08,directional_onset,A1,5,0.4,0.5,36,0.430660285388,0.305555555556
secondary_all_rows,month,2025-08,directional_onset,A1,6,0.5,0.6,16,0.539429626442,0.5625
secondary_all_rows,month,2025-08,directional_onset,A1,7,0.6,0.7,13,0.647593434231,0.769230769231
secondary_all_rows,month,2025-08,directional_onset,A1,8,0.7,0.8,7,0.746559388336,0.857142857143
secondary_all_rows,month,2025-08,directional_onset,A1,9,0.8,0.9,1,0.823341224226,1
secondary_all_rows,month,2025-08,directional_onset,A1,10,0.9,1,2,0.957029321871,0.5
secondary_all_rows,month,2025-08,directional_onset,A2,1,0,0.1,35,0.0837225905572,0.0571428571429
secondary_all_rows,month,2025-08,directional_onset,A2,2,0.1,0.2,240,0.155195466431,0.0375
secondary_all_rows,month,2025-08,directional_onset,A2,3,0.2,0.3,196,0.245612302702,0.0918367346939
secondary_all_rows,month,2025-08,directional_onset,A2,4,0.3,0.4,81,0.339865725704,0.0864197530864
secondary_all_rows,month,2025-08,directional_onset,A2,5,0.4,0.5,43,0.434294671121,0.372093023256
secondary_all_rows,month,2025-08,directional_onset,A2,6,0.5,0.6,24,0.545884670316,0.583333333333
secondary_all_rows,month,2025-08,directional_onset,A2,7,0.6,0.7,6,0.652475834889,0.666666666667
secondary_all_rows,month,2025-08,directional_onset,A2,8,0.7,0.8,10,0.759621737773,0.9
secondary_all_rows,month,2025-08,directional_onset,A2,9,0.8,0.9,1,0.800594607172,1
secondary_all_rows,month,2025-08,directional_onset,A2,10,0.9,1,2,0.934365953522,0.5
secondary_all_rows,month,2025-08,directional_onset,A3,1,0,0.1,47,0.0821408622845,0.0425531914894
secondary_all_rows,month,2025-08,directional_onset,A3,2,0.1,0.2,227,0.152254180639,0.0220264317181
secondary_all_rows,month,2025-08,directional_onset,A3,3,0.2,0.3,169,0.243851345537,0.0769230769231
secondary_all_rows,month,2025-08,directional_onset,A3,4,0.3,0.4,99,0.346086480294,0.191919191919
secondary_all_rows,month,2025-08,directional_onset,A3,5,0.4,0.5,46,0.446763856767,0.239130434783
secondary_all_rows,month,2025-08,directional_onset,A3,6,0.5,0.6,23,0.546949189906,0.608695652174
secondary_all_rows,month,2025-08,directional_onset,A3,7,0.6,0.7,12,0.645189866112,0.416666666667
secondary_all_rows,month,2025-08,directional_onset,A3,8,0.7,0.8,10,0.754812174313,0.9
secondary_all_rows,month,2025-08,directional_onset,A3,9,0.8,0.9,3,0.840650824726,0.666666666667
secondary_all_rows,month,2025-08,directional_onset,A3,10,0.9,1,2,0.925362445298,0.5
secondary_all_rows,month,2025-08,up_given_onset,D0,1,0,0.1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,2,0.1,0.2,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,3,0.2,0.3,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,4,0.3,0.4,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,5,0.4,0.5,48,0.468126071818,0.645833333333
secondary_all_rows,month,2025-08,up_given_onset,D0,6,0.5,0.6,33,0.516556536827,0.424242424242
secondary_all_rows,month,2025-08,up_given_onset,D0,7,0.6,0.7,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,8,0.7,0.8,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,9,0.8,0.9,0,,
secondary_all_rows,month,2025-08,up_given_onset,D0,10,0.9,1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D1,1,0,0.1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D1,2,0.1,0.2,0,,
secondary_all_rows,month,2025-08,up_given_onset,D1,3,0.2,0.3,0,,
secondary_all_rows,month,2025-08,up_given_onset,D1,4,0.3,0.4,1,0.385373250565,1
secondary_all_rows,month,2025-08,up_given_onset,D1,5,0.4,0.5,45,0.45382105904,0.577777777778
secondary_all_rows,month,2025-08,up_given_onset,D1,6,0.5,0.6,29,0.541286323091,0.551724137931
secondary_all_rows,month,2025-08,up_given_onset,D1,7,0.6,0.7,6,0.620791316473,0.333333333333
secondary_all_rows,month,2025-08,up_given_onset,D1,8,0.7,0.8,0,,
secondary_all_rows,month,2025-08,up_given_onset,D1,9,0.8,0.9,0,,
secondary_all_rows,month,2025-08,up_given_onset,D1,10,0.9,1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D2,1,0,0.1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D2,2,0.1,0.2,0,,
secondary_all_rows,month,2025-08,up_given_onset,D2,3,0.2,0.3,9,0.274227457691,0.444444444444
secondary_all_rows,month,2025-08,up_given_onset,D2,4,0.3,0.4,10,0.330639061309,0.4
secondary_all_rows,month,2025-08,up_given_onset,D2,5,0.4,0.5,19,0.451372498749,0.631578947368
secondary_all_rows,month,2025-08,up_given_onset,D2,6,0.5,0.6,22,0.550138953032,0.636363636364
secondary_all_rows,month,2025-08,up_given_onset,D2,7,0.6,0.7,18,0.654789615862,0.5
secondary_all_rows,month,2025-08,up_given_onset,D2,8,0.7,0.8,3,0.760501679517,0.666666666667
secondary_all_rows,month,2025-08,up_given_onset,D2,9,0.8,0.9,0,,
secondary_all_rows,month,2025-08,up_given_onset,D2,10,0.9,1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D3,1,0,0.1,0,,
secondary_all_rows,month,2025-08,up_given_onset,D3,2,0.1,0.2,2,0.174462264512,0.5
secondary_all_rows,month,2025-08,up_given_onset,D3,3,0.2,0.3,8,0.262155198666,0.625
secondary_all_rows,month,2025-08,up_given_onset,D3,4,0.3,0.4,17,0.345268030286,0.411764705882
secondary_all_rows,month,2025-08,up_given_onset,D3,5,0.4,0.5,13,0.442076388421,0.769230769231
secondary_all_rows,month,2025-08,up_given_onset,D3,6,0.5,0.6,14,0.540138064993,0.642857142857
secondary_all_rows,month,2025-08,up_given_onset,D3,7,0.6,0.7,14,0.659457083881,0.5
secondary_all_rows,month,2025-08,up_given_onset,D3,8,0.7,0.8,10,0.732879402771,0.5
secondary_all_rows,month,2025-08,up_given_onset,D3,9,0.8,0.9,3,0.850215723277,0.333333333333
secondary_all_rows,month,2025-08,up_given_onset,D3,10,0.9,1,0,,
secondary_all_rows,pooled,all,directional_onset,A0,1,0,0.1,0,,
secondary_all_rows,pooled,all,directional_onset,A0,2,0.1,0.2,93,0.194727063805,0.0645161290323
secondary_all_rows,pooled,all,directional_onset,A0,3,0.2,0.3,3449,0.249006867177,0.101768628588
secondary_all_rows,pooled,all,directional_onset,A0,4,0.3,0.4,1528,0.340972653755,0.239528795812
secondary_all_rows,pooled,all,directional_onset,A0,5,0.4,0.5,545,0.440746959414,0.392660550459
secondary_all_rows,pooled,all,directional_onset,A0,6,0.5,0.6,255,0.543361358154,0.498039215686
secondary_all_rows,pooled,all,directional_onset,A0,7,0.6,0.7,150,0.647608447555,0.566666666667
secondary_all_rows,pooled,all,directional_onset,A0,8,0.7,0.8,100,0.74176400843,0.62
secondary_all_rows,pooled,all,directional_onset,A0,9,0.8,0.9,77,0.846937927739,0.623376623377
secondary_all_rows,pooled,all,directional_onset,A0,10,0.9,1,44,0.926869792997,0.909090909091
secondary_all_rows,pooled,all,directional_onset,A1,1,0,0.1,0,,
secondary_all_rows,pooled,all,directional_onset,A1,2,0.1,0.2,787,0.183862541676,0.0546378653113
secondary_all_rows,pooled,all,directional_onset,A1,3,0.2,0.3,2880,0.245718320002,0.125
secondary_all_rows,pooled,all,directional_onset,A1,4,0.3,0.4,1349,0.342909381418,0.235730170497
secondary_all_rows,pooled,all,directional_onset,A1,5,0.4,0.5,555,0.442196817214,0.347747747748
secondary_all_rows,pooled,all,directional_onset,A1,6,0.5,0.6,241,0.54830689473,0.485477178423
secondary_all_rows,pooled,all,directional_onset,A1,7,0.6,0.7,184,0.647409343045,0.554347826087
secondary_all_rows,pooled,all,directional_onset,A1,8,0.7,0.8,108,0.745612586027,0.62962962963
secondary_all_rows,pooled,all,directional_onset,A1,9,0.8,0.9,71,0.8478128853,0.605633802817
secondary_all_rows,pooled,all,directional_onset,A1,10,0.9,1,66,0.939949297016,0.833333333333
secondary_all_rows,pooled,all,directional_onset,A2,1,0,0.1,166,0.0852272773077,0.0963855421687
secondary_all_rows,pooled,all,directional_onset,A2,2,0.1,0.2,1610,0.158173641317,0.0813664596273
secondary_all_rows,pooled,all,directional_onset,A2,3,0.2,0.3,1966,0.246710015452,0.143438453713
secondary_all_rows,pooled,all,directional_onset,A2,4,0.3,0.4,1155,0.343605109336,0.222510822511
secondary_all_rows,pooled,all,directional_onset,A2,5,0.4,0.5,576,0.445234364265,0.342013888889
secondary_all_rows,pooled,all,directional_onset,A2,6,0.5,0.6,322,0.544700317858,0.419254658385
secondary_all_rows,pooled,all,directional_onset,A2,7,0.6,0.7,190,0.64619700621,0.526315789474
secondary_all_rows,pooled,all,directional_onset,A2,8,0.7,0.8,124,0.743901713836,0.677419354839
secondary_all_rows,pooled,all,directional_onset,A2,9,0.8,0.9,81,0.852062765815,0.641975308642
secondary_all_rows,pooled,all,directional_onset,A2,10,0.9,1,51,0.945648689142,0.882352941176
secondary_all_rows,pooled,all,directional_onset,A3,1,0,0.1,247,0.0807066010819,0.0688259109312
secondary_all_rows,pooled,all,directional_onset,A3,2,0.1,0.2,1599,0.155089085011,0.0844277673546
secondary_all_rows,pooled,all,directional_onset,A3,3,0.2,0.3,1782,0.247439571926,0.139730639731
secondary_all_rows,pooled,all,directional_onset,A3,4,0.3,0.4,1129,0.345703620175,0.213463241807
secondary_all_rows,pooled,all,directional_onset,A3,5,0.4,0.5,618,0.444071530199,0.322006472492
secondary_all_rows,pooled,all,directional_onset,A3,6,0.5,0.6,363,0.545367035212,0.410468319559
secondary_all_rows,pooled,all,directional_onset,A3,7,0.6,0.7,216,0.644545738649,0.523148148148
secondary_all_rows,pooled,all,directional_onset,A3,8,0.7,0.8,141,0.743375203489,0.631205673759
secondary_all_rows,pooled,all,directional_onset,A3,9,0.8,0.9,80,0.847905718226,0.6875
secondary_all_rows,pooled,all,directional_onset,A3,10,0.9,1,66,0.94332764789,0.787878787879
secondary_all_rows,pooled,all,up_given_onset,D0,1,0,0.1,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,2,0.1,0.2,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,3,0.2,0.3,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,4,0.3,0.4,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,5,0.4,0.5,677,0.469228202861,0.549483013294
secondary_all_rows,pooled,all,up_given_onset,D0,6,0.5,0.6,622,0.517866173298,0.469453376206
secondary_all_rows,pooled,all,up_given_onset,D0,7,0.6,0.7,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,8,0.7,0.8,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,9,0.8,0.9,0,,
secondary_all_rows,pooled,all,up_given_onset,D0,10,0.9,1,0,,
secondary_all_rows,pooled,all,up_given_onset,D1,1,0,0.1,0,,
secondary_all_rows,pooled,all,up_given_onset,D1,2,0.1,0.2,0,,
secondary_all_rows,pooled,all,up_given_onset,D1,3,0.2,0.3,0,,
secondary_all_rows,pooled,all,up_given_onset,D1,4,0.3,0.4,99,0.379200106508,0.555555555556
secondary_all_rows,pooled,all,up_given_onset,D1,5,0.4,0.5,611,0.451996421661,0.504091653028
secondary_all_rows,pooled,all,up_given_onset,D1,6,0.5,0.6,517,0.540457669177,0.516441005803
secondary_all_rows,pooled,all,up_given_onset,D1,7,0.6,0.7,61,0.631723700022,0.475409836066
secondary_all_rows,pooled,all,up_given_onset,D1,8,0.7,0.8,10,0.736724238289,0.4
secondary_all_rows,pooled,all,up_given_onset,D1,9,0.8,0.9,1,0.829123893671,1
secondary_all_rows,pooled,all,up_given_onset,D1,10,0.9,1,0,,
secondary_all_rows,pooled,all,up_given_onset,D2,1,0,0.1,2,0.0815197703095,0.5
secondary_all_rows,pooled,all,up_given_onset,D2,2,0.1,0.2,24,0.165701211704,0.541666666667
secondary_all_rows,pooled,all,up_given_onset,D2,3,0.2,0.3,118,0.261938956196,0.516949152542
secondary_all_rows,pooled,all,up_given_onset,D2,4,0.3,0.4,260,0.352414991938,0.465384615385
secondary_all_rows,pooled,all,up_given_onset,D2,5,0.4,0.5,320,0.451112205381,0.51875
secondary_all_rows,pooled,all,up_given_onset,D2,6,0.5,0.6,273,0.549920439054,0.545787545788
secondary_all_rows,pooled,all,up_given_onset,D2,7,0.6,0.7,207,0.643581976413,0.492753623188
secondary_all_rows,pooled,all,up_given_onset,D2,8,0.7,0.8,84,0.738952983318,0.535714285714
secondary_all_rows,pooled,all,up_given_onset,D2,9,0.8,0.9,10,0.838678368122,0.6
secondary_all_rows,pooled,all,up_given_onset,D2,10,0.9,1,1,0.959695085488,0
secondary_all_rows,pooled,all,up_given_onset,D3,1,0,0.1,4,0.0717989233069,0.25
secondary_all_rows,pooled,all,up_given_onset,D3,2,0.1,0.2,48,0.16252284987,0.5
secondary_all_rows,pooled,all,up_given_onset,D3,3,0.2,0.3,127,0.262359165436,0.511811023622
secondary_all_rows,pooled,all,up_given_onset,D3,4,0.3,0.4,247,0.35458861341,0.518218623482
secondary_all_rows,pooled,all,up_given_onset,D3,5,0.4,0.5,283,0.446640666565,0.47703180212
secondary_all_rows,pooled,all,up_given_onset,D3,6,0.5,0.6,238,0.548614122215,0.546218487395
secondary_all_rows,pooled,all,up_given_onset,D3,7,0.6,0.7,181,0.649143388166,0.480662983425
secondary_all_rows,pooled,all,up_given_onset,D3,8,0.7,0.8,116,0.745969981894,0.543103448276
secondary_all_rows,pooled,all,up_given_onset,D3,9,0.8,0.9,53,0.836331100645,0.566037735849
secondary_all_rows,pooled,all,up_given_onset,D3,10,0.9,1,2,0.923743621691,0.5
